InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
USNM,Fishes,176518,3,Paralichthys,Paralichthyidae,,,-42.48,07246 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Castro Bay",,,1945,1,22,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,209385,1,Diaphus theta,Myctophidae,,,-33.533,-81.058,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Islands",,0 meters-475 meters,1965,11,26,,,,PreservedSpecimen,64 min at depth,
USNM,Fishes,202750,1,Acantholatris gayi,Cheilodactylidae,Unknown,,-33.63,07849 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Juan Fernandez Islands: Isla Mas-a-Tierra: Cumberland Bay.",,,1966,2,18,,,,PreservedSpecimen,"Rec. from: r.h. gibbs and b.b. collette. dip-net, spear, hook & line. placed in tank.",
USNM,Fishes,408039,1,Genypterus maculatus,Ophidiidae,,,,,,,Chile,Valparaiso Province,,,,"Pacific, Chile, Valparaiso Market South of Town",,,1966,2,10,R. Gibbs & R. Cressey,,,PreservedSpecimen,,
USNM,Fishes,369880,2,Patagonotothen,Nototheniidae,,,-53.5133,-70.8425,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Punta Sta. Ana, Peninsula De Brunswick, Chile.",,,1969,4,24,H. Fehlmann,,,PreservedSpecimen,Former umo collection.,
USNM,Fishes,301220,1,Linophrynidae,Linophrynidae,,,-32.842,-86.283,,Degrees Minutes Seconds,Chile,,,,,South East Pacific,,CA,1966,2,22,,,,PreservedSpecimen,,
USNM,Fishes,83095,1,Odontesthes,Atherinopsidae,,,,,,,Chile,,,,,"Valparaiso, Chile",,,1838,,,C. Wilkes,,,PreservedSpecimen,,
USNM,Fishes,209325,1,Symbolophorus boops,Myctophidae,,,3300 S,08000 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,,1965,11,26,,,,PreservedSpecimen,,
USNM,Fishes,221649,19,Halaelurus canescens,Scyliorhinidae,,,-35.4417,-73.0167,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,290 meters-450 meters,1966,8,9,,,,PreservedSpecimen,,
USNM,Fishes,215542,19,Talismania aphos,Alepocephalidae,Glycerin with Bone Stain,,-34.4417,-73.0167,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,750 meters,1966,8,5,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,399176,3,Diplomystes nahuelbutaensis,Diplomystidae,,,,,,,Chile,,,,,"Rio Laja at bridge 2 km south of Tucapel, VIII Region, Chile. Biobio drainage",,,1992,11,14,"T. Berra, V. Ruiz & C. Meier",,,PreservedSpecimen,,
USNM,Fishes,203856,8,Calliclinus geniguttatus,Labrisomidae,Glycerin with Bone Stain,,,,,,Chile,,,,,"Pacific, Chile: Montemar Biol. Station",,,1966,2,14,B. Collette & R. Gibbs,,,PreservedSpecimen,2 specimens removed for clearing and staining,
USNM,Fishes,88792,8,Scartichthys variolatus,Blenniidae,,,,,,,Chile,,,,,"Pacific, Santa Clara Island, Juan Fernandez; from Tide-Pools North Bay.",,,1926,12,16,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,176559,88,Odontesthes,Atherinopsidae,,,-42.48,07246 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Castro",,,1945,1,20,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,215549,1,Talismania aphos,Alepocephalidae,Glycerin with Bone Stain,,,,,,Chile,,,,,"Pacific, ",,,1966,8,15,,,,PreservedSpecimen,"This specimen was assigned a catalog number probably in the 1970s, but not cataloged until 2009.",
USNM,Fishes,114932,1,Patagonotothen longipes,Nototheniidae,,,-43.025,07250 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Puerto Auchemo",,,1945,1,23,M. Lobell,,,PreservedSpecimen,Trammel net,
USNM,Fishes,235349,2,Xenomystax atrarius,Congridae,,,,,,,Chile,,,,,"Pacific, 17-18 km NW off Valparaiso Harbor, Chile.",,CA,1966,2,11,"R. Gibbs, B. Collette & R. Cressey",,,PreservedSpecimen,,
USNM,Fishes,265386,1,Paralepididae,Paralepididae,,,5321 S,07537 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,0 meters-900 meters,1966,1,6,,,,PreservedSpecimen,,
USNM,Fishes,215547,5,Talismania aphos,Alepocephalidae,,,-32.28,-71.6583,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Valparaiso, Chile",,580 meters,1966,8,11,L. Knapp,,,PreservedSpecimen,72' shrimp trawl,
USNM,Fishes,77319,2,Eleginops maclovinus,Nototheniidae,,,-53.17,07055 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Sandy Pt. (Punta Arenas), Str. Magellan",,,1888,1,,,,,PreservedSpecimen,,
USNM,Fishes,368505,4,Eleginops maclovinus,Nototheniidae,,,,,,,Chile,,,,,"Pacific, Porto Laguna. South of Canal Morolela and Golfo Corcovado.",,,1968,2,24,F. Berry,,,PreservedSpecimen,Former umo #352-1.,
USNM,Fishes,176428,11,Prolatilus jugularis,Pinguipedidae,Glycerin with Bone Stain; Glycerin with Cartilage Stain,,-29.95,-71.33,,,Chile,,,,,"Pacific, Chile: Coquimbo.",,,1944,10,16,M. Lobell,,,PreservedSpecimen,3 of 11 specs. cleared and stained.,
USNM,Fishes,221400,3,Halaelurus canescens,Scyliorhinidae,,,,,,,Chile,,,,,"Pacific, Off Valparaiso, Chile",,366 meters-732 meters,,,,,,,PreservedSpecimen,,
USNM,Fishes,212234,1,Auchenionchus microcirrhis,Labrisomidae,Alcohol,,,,,,Chile,,,,,"Pacific, Chile, Valparaiso, Algarrobo About 2 km N. of Town.",,0 meters-1 meter,1974,3,20,C. Dawson & Revuelta,,,PreservedSpecimen,,
USNM,Fishes,260037,1,Eptatretus bischoffii,Myxinidae,,,,,,,Chile,,,,,"Pacific, Bahia Coliumo, Concepcion, Chile.",,,,,,F. Neira,,,PreservedSpecimen,,
USNM,Fishes,RAD107261,2,Paralichthys schmitti,Paralichthyidae,Polyester,,,,,,Chile,,,,,"Pacific, Juan Fernandez",,,1927,12,17,W. Schmitt,,,MachineObservation,Radiograph is of a type.,
USNM,Fishes,203495,1,Deania calcea,Centrophoridae,Unknown,,,,,,Chile,,,,,"Pacific, Off Valparaiso, Chile 17 km N.W.",,366 meters-732 meters,1966,11,2,"B. Collette, R. Gibbs & R. Cressey",,,PreservedSpecimen,,
USNM,Fishes,77340,36,Patagonotothen tessellata,Nototheniidae,,,5300 S,07052 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Laredo Bay",,,1888,1,,,,,PreservedSpecimen,,
USNM,Fishes,176443,1,Hirundichthys,Exocoetidae,,,-22.72,07520 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Felix Island",,,1944,10,22,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,289503,1,Girella laevifrons,Kyphosidae,,,,,,,Chile,,,,,"Pacific, Two Pools Among Rocks By Marine Station At Monte Mar, North of Valparaiso, Chile",,1 meter,1966,2,14,B. Collette & R. Gibbs,,,PreservedSpecimen,,
USNM,Fishes,201005,3,Chauliodus sloani,Stomiidae,,,-23.558,-70.858,,Degrees Minutes Seconds,Chile,,,,,South Eastern Pacific Ocean,,0 meters-700 meters,1966,3,2,R. Gibbs & B. Collette,,,PreservedSpecimen,Rec. from: r.h. gibbs & b. b. collette. trawl 2; 0 - 700 m tir; 10' ikmt w/benthes tdr,
USNM,Fishes,215544,4,Talismania aphos,Alepocephalidae,,,-23.2967,-70.9583,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,600 meters,1966,8,18,,,,PreservedSpecimen,Ikmwt; depth water 975 m,
USNM,Fishes,228130,5,Scomberesox saurus scombroides,Scomberesocidae,,,-33.22,07743 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,0 meters,1966,2,17,,,,PreservedSpecimen,,
USNM,Fishes,399193,20,Percilia irwini,Perciliidae,,,,,,,Chile,,,,,"Rio Laja at La Cantera 7 km below Salto Laja, VIII Region, Chile",,,1992,12,9,"T. Berra, V. Ruiz & C. Meier",,,PreservedSpecimen,,
USNM,Fishes,226570,4,Stethopristes eos,Parazenidae,Glycerin with Cartilage Stain,,-25.77,08633 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,0 meters-410 meters,,,,,,,PreservedSpecimen,2 of 4 specimens cleared and stained=91.3mm sl and 97.0mm sl.,
USNM,Fishes,399184,2,Nematogenys inermis,Nematogenyidae,,,,,,,Chile,,,,,"Cholguogue Rio, tributary to Rio BioBio at El Perol Fish Hatchery, 10 km west of Los Angeles, Chile",,,1992,10,10,T. Berra,,,PreservedSpecimen,,
USNM,Fishes,331423,2,Galaxias maculatus,Galaxiidae,,,-53.8389,07027 W,,Degrees Minutes Seconds,Chile,,,,,"Creek Near Chilean Naval Outpost, NNW of Harriss Bay, East Coast of Dawson Island, Chile.",,,1969,5,13,H. Fehlmann,,,PreservedSpecimen,,
USNM,Fishes,176586,1,Paralichthys,Paralichthyidae,,,-29.95,07120 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Coquimbo Bay",,,1944,10,12,M. Lobell,,,PreservedSpecimen,Label in jar gives lat. as 29 degrees 56' s.,
USNM,Fishes,218733,2,Doydixodon laevifrons,Kyphosidae,Glycerin with Bone Stain,,,,,,Chile,,,,,"Pacific, Monte Mar No. of Valparaiso, Tide Pools Back of Marine Station. 2 Pools With No Active Connection To Sea.",,,1966,2,12,B. Collette et al.,,,PreservedSpecimen,1 spec. cleared & stained,
USNM,Fishes,343311,1,Coryphaena hippurus,Coryphaenidae,Dry Osteological Specimen,,,,,,Chile,,,,,"Pacific, ",,,1965,11,22,H. Murraulda,,,PreservedSpecimen,Entire skeleton,
USNM,Fishes,296587,1,Harpagifer bispinis,Harpagiferidae,,,51 S,07413 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Entrance To Puerto Bueno",,,1969,10,23,D. Pawson,,,PreservedSpecimen,,
USNM,Fishes,208051,2,Notolepis rissoi rissoi,Paralepididae,,,3300 S,08000 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,,1965,11,26,,,,PreservedSpecimen,,
USNM,Fishes,RAD109760,1,Apristurus nasutus,Scyliorhinidae,Polyester,,,,,,Chile,,,,,"Pacific, 17 km NW Valparaiso, Chile",,CA,1966,2,11,R. Gibbs et al.,,,MachineObservation,,
USNM,Fishes,265377,1,Astronesthes boulengeri,Stomiidae,,,-34.092,-80.683,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Islands",,0-2730 FMS,1965,11,26,,,,PreservedSpecimen,,
USNM,Fishes,265426,14,Scomberesox saurus,Scomberesocidae,,,,,,,Chile,,,,,"Pacific, Off Antofagasta, Chile.",,,1966,3,1,,,,PreservedSpecimen,,
USNM,Fishes,176538,1,Scartichthys gigas,Blenniidae,,,2330 S,07024 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Antofagasta Bay.",,,1944,11,12,M. Lobell,,,PreservedSpecimen,Orig. no. u-42-333.,
USNM,Fishes,76856,1,Notothenia longicauda,Nototheniidae,,,-47.75,07445 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile, South America: Island Harbor (In Messier Channel)",,,1888,2,,,,,PreservedSpecimen,78 mm body length,
USNM,Fishes,395006,3,Paralichthys adspersus,Paralichthyidae,,,-30.2783,-71.5367,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,40 meters,1966,8,5,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,83486,1,Isacia conceptionis,Haemulidae,,,,,,,Chile,,,,,"Pacific, Valparaiso, Chile",,,1838,,,,,,PreservedSpecimen,,
USNM,Fishes,221406,3,Halaelurus canescens,Scyliorhinidae,,,-32.28,-71.6583,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Valparaiso, Chile",,580 meters,1966,8,11,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,209455,20,Lampanyctus pusillus,Myctophidae,,,-33.533,-81.058,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Islands",,0 meters-475 meters,1965,11,26,,,,PreservedSpecimen,64 min at depth,
USNM,Fishes,265208,1,Cheilopogon pinnatibarbatus,Exocoetidae,Dry Osteological Specimen,,-33.6333,-78.9917,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Is, Mas a Tierra, Cumberland Bay and Padre Bay.  100' from shore.",,3 meters,1966,2,18,R. Gibbs & B. Collette,,,PreservedSpecimen,Skel. Stored in Osteo Collection.,
USNM,Fishes,228120,1,Scomberesox saurus scombroides,Scomberesocidae,,,-43.33,07903 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,0 meters-10 meters,1967,3,5,,,,PreservedSpecimen,,
USNM,Fishes,221335,1,Aculeola nigra,Etmopteridae,,,-23.68,07034 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,250 meters-360 meters,1966,8,17,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,176394,1,Scorpaena thomsoni,Scorpaenidae,,,-33.63,07850 W,,Degrees Minutes Seconds,Chile,,,Robinson Crusoe Island (Isla Mas a Tierra),,"Pacific, Juan Fernandez Island, Masa Tierra Island, Cumberland Bay",,,1945,3,1,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,304627,8,Notophycis fitchi,Moridae,,,-46.083,-83.917,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,229 meters-347 meters,1966,10,9,,,,PreservedSpecimen,101.5-233 mm sl,
USNM,Fishes,88819,1,Gobiesox marmoratus,Gobiesocidae,,,,,,,Chile,,,,,"Pacific, Chile, Antofagasta",,,1926,11,15,W. Schmitt,,,PreservedSpecimen,,
USNM,Fishes,397456,4,Pseudocaranx chilensis,Carangidae,Radiograph,,-33.6333,-78.9917,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Is, Mas a Tierra, Cumberland Bay and Padre Bay.  100' from shore.",,3 meters,1966,2,18,R. Gibbs & B. Collette,,,PreservedSpecimen,Radiographed by Bill Smith-Vaniz October 2009.,
USNM,Fishes,362276,2,Hippoglossina bollmani,Paralichthyidae,,,4136 S,07304 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Near Puerto Montt Chile",,90 meters-135 meters,1967,9,16,M. Morrell,,,PreservedSpecimen,Ident. by k. amaoka.,
USNM,Fishes,RAD100053,1,Squalus acanthias,Squalidae,Acetate,,-42.48,07246 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Castro",,,1945,1,21,M. Lobell,,,MachineObservation,,
USNM,Fishes,176407,1,Caranx chilensis,Carangidae,,,-26.28,08006 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: San Felix Island",,,1944,10,22,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,171482,1,Myxine affinis,Myxinidae,,,,,,,Chile,,,,,"Atlantic, Chile, Punta Arenas, On Bottom In Harbor",,,,,,,,,PreservedSpecimen,,
USNM,Fishes,196392,1,Protomyctophum subparallelum,Myctophidae,,,-32.42,07542 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Antarctica:",,,1958,5,20,A. Andriashev,,,PreservedSpecimen,Tow-net (1000- 0m.),
USNM,Fishes,294467,0,Scomberesox,Scomberesocidae,Dry Osteological Specimen,,,,,,Chile,,,,,"Pacific, Off Antofagasta, Chile.",,,1966,3,1,,,,PreservedSpecimen,Specimen ost. prep.,
USNM,Fishes,77365,2,Prolatilus jugularis,Pinguipedidae,,,,,,,Chile,,,,,"Pacific, Lota, Chile.",,,1887,,,,,,PreservedSpecimen,"Station number unknown. The Ledger book lists a locality of Lota, Chile. No collection date was recorded in the Ledger book. A label found inside the jar gave a collection date of 1887-1888. Specimens in poor condition with broken caudal fins.",
USNM,Fishes,103786,1,Iluocoetes elongatus,Zoarcidae,,,-52.6583,-69.8917,,Degrees Minutes Seconds,Chile,,,,,"S. Philip Bay, Chile, S.a.",,,,,,W.S. 749,,,PreservedSpecimen,,
USNM,Fishes,157765,1,Merluccius polylepis,Merlucciidae,,,-42.48,07246 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile Castro",,,1945,1,21,"M. Lobell, Knake & Westman",,,PreservedSpecimen,,
USNM,Fishes,88718,21,Odontesthes gracilis,Atherinopsidae,,,,,,,Chile,,,,,"Pacific, Chile: Cumberland Bay, Juan Fernandez Island.",,,1926,,,W. Schmitt,,,PreservedSpecimen,Number on tag in jar states 93322 - may be an accession number? 21 specimens:34-49 mm sl.,
USNM,Fishes,432643,1,Basilichthys australis,Atherinopsidae,Glycerin with Bone and Cartilage Stain,,,,,,Chile,,,,,"Rio Laja at La Cantera 7 km below Salto Laja, VIII Region, Chile",,,1992,12,9,"T. Berra, V. Ruiz & C. Meier",,,PreservedSpecimen,Out of USNM 399179.,
USNM,Fishes,176483,1,Gymnothorax porphyreus,Muraenidae,,,,,,,Chile,,,,,"Pacific, Chile",,,,,,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,294057,50,Scomberesox saurus,Scomberesocidae,,,-33.042,-75.325,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile.",,,1966,2,16,R. Gibbs & B. Collette,,,PreservedSpecimen,"Dip net, yano net.",
USNM,Fishes,227299,2,Aplodactylus punctatus,Aplodactylidae,,,,,,,Chile,,,,,"Pacific, Two Pools Among Rocks By Marine Station At Monte Mar, North of Valparaiso, Chile",,1 meter,1966,2,14,B. Collette & R. Gibbs,,,PreservedSpecimen,,
USNM,Fishes,77393,1,Hippoglossina mystacium,Paralichthyidae,Illustration,,46 47 30 S,075 15 00 W,,,Chile,,,,,"Pacific, Off Chile, South America",,112 meters,1888,2,9,,,,PreservedSpecimen,,
USNM,Fishes,176605,4,Scorpaenidae,Scorpaenidae,,,-29.95,07120 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Coquimbo Bay",,,1944,12,1,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,197794,1,Harpagifer bispinis,Harpagiferidae,,,,,,,Chile,,,,,"Pacific, Chile: Prov. Dept. Magallanes Punta Arenas (Peninsula De Brunswick)",,,1956,1,16,T. Cekalovick,,,PreservedSpecimen,,
USNM,Fishes,77377,1,Myxine affinis,Myxinidae,,,-53.67,07203 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Sts. Magellan, Borja Bay",,,1888,1,,,,CA,PreservedSpecimen,,
USNM,Fishes,362271,5,Hippoglossina macrops,Paralichthyidae,,,-33.9667,-72.0833,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,140 meters,1966,8,5,L. Knapp,,,PreservedSpecimen,Ident. by k. amaoka.,
USNM,Fishes,227305,2,Chironemus bicornis,Chironemidae,,,-33.6333,-78.9917,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Is, Mas a Tierra, Cumberland Bay and Padre Bay.  100' from shore.",,3 meters,1966,2,18,R. Gibbs & B. Collette,,,PreservedSpecimen,,
USNM,Fishes,373291,1,Kelloggella oligolepis,Gobiidae,,,,,,,Chile,,,Easter Island,,"Pacific, Easter Island, Ovahe",,,1999,2,25,G. Zug,,,PreservedSpecimen,,
USNM,Fishes,236810,1,Trachurus picturatus,Carangidae,,,-32.77,-74.6114,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,0 meters,1966,2,16,B. Collette,,,PreservedSpecimen,,
USNM,Fishes,228124,1,Scomberesox saurus scombroides,Scomberesocidae,,,-43.27,-129.85,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,0 meters-300 meters,1967,4,18,,,,PreservedSpecimen,,
USNM,Fishes,176496,1,Malapterus reticulatus,Labridae,,,-33.63,07850 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez Island, ""Vieja""",,,1944,9,8,M. Lobell,,,PreservedSpecimen,Original no. u-42-195,
USNM,Fishes,77335,11,Patagonotothen cornucola,Nototheniidae,,,,,,,Chile,,,,,"Pacific, Laredo Bay, Straits of Magellan",,,1888,1,22,,,,PreservedSpecimen,,
USNM,Fishes,176542,1,Chironemus bicornis,Chironemidae,,,-33.63,07850 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Juan Fernandez.",,,1945,3,17,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,176449,1,Serranidae,Serranidae,Unknown,,,,,,Chile,,,,,"Pacific, Chile: Cumberland Bay Juan Fernandez",,,,,,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,227441,2,Eptatretus laurahubbsi,Myxinidae,,,-33.52,07850 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Near Mas a Tierra, Islas Juan Fernandez, In a Free Vehicle Trap On Bottom",,2400 meters,1965,12,12,,,,PreservedSpecimen,240-265 mm,
USNM,Fishes,202749,2,Seriola lalandi,Carangidae,,,-33.63,07849 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Juan Fernandez Islands: Isla Mas-a-Tierra: Cumberland Bay.",,,1966,2,18,,,,PreservedSpecimen,"Rec. from: r.h. gibbs and b.b. collette. dip-net, spear, hook & line. placed in tank.",
USNM,Fishes,164428,7,Squalus acanthias,Squalidae,,,,,,,Chile,,,,,"Pacific, Chile, Port Ballenas",,,,,,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,77308,8,Sciaena gilberti,Sciaenidae,,,,,,,Chile,,,,,"Pacific, South America Off Chile: Lota, Chile",,,1888,2,17,,,,PreservedSpecimen,"Ledger states original number of specimens was 3 minus 1 specimen to Brit. Mus. in 1935. (gsw), leaving 2 specimens, but actually there are 8 specimens in jar.  Note in jar by D.F.H. :  These specimens seem to differ from Sciaena gilberti from Peru, and may represent a new species.",
USNM,Fishes,294055,6,Scomberesox saurus,Scomberesocidae,,,-23.617,-70.708,,Degrees Minutes Seconds,Chile,Antofagasta,,,,"Pacific, Off Antofagasta, Chile.",,,1966,3,1,B. Collette & R. Gibbs,,,PreservedSpecimen,,
USNM,Fishes,176599,1,Paralichthys,Paralichthyidae,,,4154 S,07306 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Bahia Lin",,,1945,1,20,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,176543,1,Myxodes cristatus,Clinidae,,,-43.025,07250 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile: Puerto Auchemo, near Islacarmenrock, pool with Derris",,,1945,1,23,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,397910,3,Epigonus crassicaudus,Epigonidae,,,-33.37,07154 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,260 meters-280 meters,1966,7,31,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,226597,3,Cataetyx,Bythitidae,,,-34.4417,-73.0167,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,750 meters,1966,8,5,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,77296,1,Austromenidia mauleana,Atherinopsidae,,,,,,,Chile,,,,,"Pacific, Tome, Chile",,,1888,,,,,,PreservedSpecimen,,
USNM,Fishes,176413,2,Isacia conceptionis,Haemulidae,,,-23.08,07028 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Mejillones Bay",,,1944,11,15,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,RAD107941,1,Auchenionchus microcirrhis,Labrisomidae,Polyester,,,,,,Peru or Chile,,,,,"Pacific, Peru or Chili?",,,,,,,,,MachineObservation,,
USNM,Fishes,268908,11,Basilichthys semotilus,Atherinopsidae,,,,,,,Chile,,,,,Rio Loa (Quillagua). Ii Region. Chile.,,,1984,9,,"Universidad Catolica de Valparaíso, Chile",,,PreservedSpecimen,,
USNM,Fishes,211375,5,Prolatilus jugularis,Pinguipedidae,,,-29.63,07121 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Off Chile",,110 meters,1966,8,14,L. Knapp,,,PreservedSpecimen,,
USNM,Fishes,399190,2,Percichthys trucha,Percichthyidae,,,,,,,Chile,,,,,"Rio Laja 3 km below Puerto Perales about 21 km below Salt Laja, VIII Region, Chile",,,1992,12,9,"T. Berra, V. Ruiz & C. Meier",,,PreservedSpecimen,F318,
USNM,Fishes,84344,2,Hatcheria maldonadoi,Trichomycteridae,,,,,,,Chile,,,,,Rio Nonguen Chile,,,1919,,,C. Eigenmann,,,PreservedSpecimen,103,
USNM,Fishes,289502,62,Graus nigra,Kyphosidae,Glycerin with Cartilage Stain,,,,,,Chile,,,,,"Pacific, Two Pools Among Rocks By Marine Station At Monte Mar, North of Valparaiso, Chile",,1 meter,1966,2,14,B. Collette & R. Gibbs,,,PreservedSpecimen,,
USNM,Fishes,131321,2,Sicyases sanguineus,Gobiesocidae,,,,,,,Chile,,,,,"Pacific, Chile, Valparaiso.",,,,,,Stimpson (Possibly),,,PreservedSpecimen,,
USNM,Fishes,362306,2,Paralichthys adspersus,Paralichthyidae,,,394200S,0732700W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Near Corral, Chile",,36 meters-45 meters,1967,2,23,M. Morrell,,,PreservedSpecimen,Ident. by K. Amaoka.,
USNM,Fishes,434867,1,Graus nigra,Kyphosidae,Glycerin with Bone and Cartilage Stain,,,,,,Chile,,,,,"Pacific, Four Pools In Rocks By Marine Station At Monte Mar, North of Valpraiso, Chile.",,1 meter,1966,2,13,R. Gibbs & B. Collette,,,PreservedSpecimen,Out of USNM 289501.,
USNM,Fishes,367112,2,Patagonotothen cornucola,Nototheniidae,,,-52.37,07340 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, W. Side of Isla Campbell",,,1969,10,31,D. Pawson,,,PreservedSpecimen,,
USNM,Fishes,316104,1,Serrivomer,Serrivomeridae,,,3332 S,-78.592,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Trawled At 500 m For 1 Hour, 150 m For 1 Hour",,0 meters-500 meters,1966,2,18,,,,PreservedSpecimen,,
USNM,Fishes,164434,1,Squatina argentina,Squatinidae,,,-29.95,07120 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Coquimba",,,,,,M. Lobell,,,PreservedSpecimen,,
USNM,Fishes,224259,2,Glossanodon danieli,Argentinidae,,,-24.4917,07040 W,,Degrees Minutes Seconds,Chile,,,,,"Pacific, ",,310 meters,1978,11,11,G. Golovan & N. Pakhorukov,,,PreservedSpecimen,116-122 mm sl,
USNM,Fishes,219030,4,Chromis meridiana,Pomacentridae,Radiograph,,-26.2917,-80.0944,,Degrees Minutes Seconds,Chile,,,,,"Pacific, Chile, Isla San Felix",,9.1 meters-12.2 meters,1965,12,6,W. Baldwin et al.,,,PreservedSpecimen,,
