InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,decimalLatitude,decimalLongitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
KU,KUI,19246,,Percilia irwini,Perciliidae,EtOH - 30,,-37.8038750000,-72.6813030000,-37.8038750000,-72.6813030000,3253.0000000000,WGS84,Chile,Araucania,Malleco,,,Hueguen River at Angol,,,1980,10,7,"Camilo, F; Arratia, Gloria",,Fishnet2 georeferencer's comment: Polygon covers Rio Hueguen around Angol.,PreservedSpecimen,,05/22/2019
KU,KUI,19255,,Diplomystes chilensis,Diplomystidae,EtOH - 1,,-35.4839680000,-71.8734260000,-35.4839680000,-71.8734260000,53411.0000000000,WGS84,Chile,Maule,Talca,,,"Maule River, Talca",,,1974,12,2,"Chang, Augusto; Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Rio Maule, coordinates placed at center of polygon.",PreservedSpecimen,,07/05/2022
KU,KUI,19256,,Diplomystes chilensis,Diplomystidae,EtOH - 1,,-34.6482740000,-70.9235790000,-34.6482740000,-70.9235790000,62911.0000000000,WGS84,Chile,Los Maquis,,,,Tinguiririca River,,,1976,2,1,"Cid, L",,"Fishnet2 georeferencer's comment: Polygon covers Tinguiririca River, coordinates placed at center of polygon.",PreservedSpecimen,,07/30/2018
KU,KUI,19257,,Diplomystes camposensis,Diplomystidae,EtOH - 1,,-43.3071800000,-71.9717610000,-43.3071800000,-71.9717610000,23037.0000000000,WGS84,Chile,Los Lagos,,,,Curalufu River,,,1976,2,21,"Arratia, Gloria; Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Futaleufu River, coordinates placed at center of polygon.",PreservedSpecimen,,03/30/2016
KU,KUI,19258,,Percichthys melanops,Percichthyidae,EtOH - 3,,-37.8038750000,-72.6813030000,-37.8038750000,-72.6813030000,3253.0000000000,WGS84,Chile,Araucania,Malleco,,,Angol: Hueguen River,,,1980,10,6,"Camilo, F; Arratia, Gloria",,Fishnet2 georeferencer's comment: Polygon covers Rio Hueguen around Angol.,PreservedSpecimen,,10/06/2003
KU,KUI,19259,,Percichthys sp.,Percichthyidae,EtOH - 1,,-35.4839680000,-71.8734260000,-35.4839680000,-71.8734260000,53411.0000000000,WGS84,Chile,Maule,Talca,,,"Maule River, Talca",,,1975,1,11,"Camilo, F",,"Fishnet2 georeferencer's comment: Polygon covers Rio Maule, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19277,,Basilichthys australis,Atherinopsidae,C&S - 3,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1980,5,11,"Gajardo, G",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19278,,Basilichthys australis,Atherinopsidae,C&S - 7,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1979,4,13,"Arratia, Gloria",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19279,,Basilichthys microlepidotus,Atherinopsidae,C&S - 7,,-32.3695370000,-71.0837860000,-32.3695370000,-71.0837860000,30753.0000000000,WGS84,Chile,,,,,Petorca River,,,1980,5,18,"Arratia, Gloria; et. al.",,"Fishnet2 georeferencer's comment: Polygon covers Petorca River, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19280,,Basilichthys microlepidotus,Atherinopsidae,C&S - 5,,-32.3695370000,-71.0837860000,-32.3695370000,-71.0837860000,30753.0000000000,WGS84,Chile,,,,,Petorca River,,,1980,6,1,"Arratia, Gloria; et. al.",,"Fishnet2 georeferencer's comment: Polygon covers Petorca River, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19281,,Percichthys melanops,Percichthyidae,C&S - 1,,-35.3074420000,-71.7738620000,-35.3074420000,-71.7738620000,20890.0000000000,WGS84,Chile,Maule,Talca,,,"Los Puercos River, Talca",,,1976,1,1,"Chang, Augusto; Arratia, Gloria; Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Estero Los Puercos, coordinates placed at center of polygon.",PreservedSpecimen,,08/24/2004
KU,KUI,19282,,Percichthys melanops,Percichthyidae,C&S - 1,,-35.4839680000,-71.8734260000,-35.4839680000,-71.8734260000,53411.0000000000,WGS84,Chile,Maule,Talca,,,"Maule River, Talca",,,1974,1,1,"Moran, A",,"Fishnet2 georeferencer's comment: Polygon covers Rio Maule, coordinates placed at center of polygon.",PreservedSpecimen,,07/31/2018
KU,KUI,19283,,Percichthys melanops,Percichthyidae,C&S - 1,,-34.1487220000,-71.4848100000,-34.1487220000,-71.4848100000,16002.0000000000,WGS84,Chile,Maule,,,,Rapel Reservoir,,,1976,11,1,"Rojas, Guido; Diaz, H",,,PreservedSpecimen,,05/22/2019
KU,KUI,19284,,Percichthys trucha,Percichthyidae,C&S - 1,,-34.1487220000,-71.4848100000,-34.1487220000,-71.4848100000,16002.0000000000,WGS84,Chile,Maule,,,,Rapel Reservoir,,,1976,11,1,"Rojas, Guido; Diaz, H",,,PreservedSpecimen,,10/06/2003
KU,KUI,19285,,Percichthys trucha,Percichthyidae,C&S - 1,,-34.1912840000,-70.7528200000,-34.1912840000,-70.7528200000,17672.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Rancagua",,,1976,3,4,"Arratia, Gloria",,,PreservedSpecimen,,10/06/2003
KU,KUI,19286,,Percichthys trucha,Percichthyidae,C&S - 1,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1975,12,13,"Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19287,,Percichthys trucha,Percichthyidae,C&S - 2,,-34.4167000000,-71.1833000000,-34.4167000000,-71.1833000000,,WGS84,Chile,Libertador General Bernardo O'Higgins,Colchagua,,,"Zamorano River, Tinquiririca",,,1975,12,5,"Arratia, Gloria; Chang, Augusto",,,PreservedSpecimen,,10/06/2003
KU,KUI,19288,,Percichthys trucha,Percichthyidae,C&S - 12,,-34.4167000000,-71.1833000000,-34.4167000000,-71.1833000000,,WGS84,Chile,Libertador General Bernardo O'Higgins,Colchagua,,,"Zamorano River, Tinquiririca",,,1974,6,4,"Arratia, Gloria; Chang, Augusto",,,PreservedSpecimen,,04/06/2016
KU,KUI,19289,,Percichthys trucha,Percichthyidae,C&S - 1,,-43.3071800000,-71.9717610000,-43.3071800000,-71.9717610000,23037.0000000000,WGS84,Chile,Los Lagos,,,,Curalelfu River,,,1976,2,10,"Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Futaleufu River, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19290,,Percichthys trucha,Percichthyidae,C&S - 1,,-43.3071800000,-71.9717610000,-43.3071800000,-71.9717610000,23037.0000000000,WGS84,Chile,Los Lagos,,,,Curalelfu River,,,1976,2,10,"Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Futaleufu River, coordinates placed at center of polygon.",PreservedSpecimen,,07/08/2015
KU,KUI,19296,,Percilia gillissi,Perciliidae,C&S - 1,,-34.1912840000,-70.7528200000,-34.1912840000,-70.7528200000,17672.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Rancagua",,,1973,6,14,"Gimpell, S",,,PreservedSpecimen,,10/06/2003
KU,KUI,19297,,Percilia gillissi,Perciliidae,C&S - 1,,-34.4167000000,-71.1833000000,-34.4167000000,-71.1833000000,,WGS84,Chile,Libertador General Bernardo O'Higgins,Colchagua,,,"Zamorano River, Tinquiririca",,,1974,5,3,"Arratia, Gloria",,,PreservedSpecimen,,10/06/2003
KU,KUI,19298,,Percilia gillissi,Perciliidae,C&S - 1,,-33.5994970000,-70.9060620000,-33.5994970000,-70.9060620000,2905.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Penaflor, Mapocho River",,,1974,12,5,"Arratia, Gloria",,Fishnet2 georeferencer's comment: Polygon covers Rio Mapocho around Pe̱aflor.,PreservedSpecimen,,10/06/2003
KU,KUI,19299,,Percilia gillissi,Perciliidae,C&S - 7,,-33.5994970000,-70.9060620000,-33.5994970000,-70.9060620000,2905.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Penaflor, Mapocho River",,,1974,11,23,"Arratia, Gloria; et. al.",,Fishnet2 georeferencer's comment: Polygon covers Rio Mapocho around Pe̱aflor.,PreservedSpecimen,,10/06/2003
KU,KUI,19300,,Percilia gillissi,Perciliidae,C&S - 7,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Angostura, Angostura River",,,1974,9,6,"Arratia, Gloria; et. al.",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19301,,Percilia gillissi,Perciliidae,C&S - 1,,-36.2697660000,-71.7660630000,-36.2697660000,-71.7660630000,54013.0000000000,WGS84,Chile,,,,,Perquilauquen River,,,1975,12,2,"Gimpell, S",,"Fishnet2 georeferencer's comment: Polygon covers Perquilauquen River, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19302,,Percilia gillissi,Perciliidae,C&S - 10,,-34.1912840000,-70.7528200000,-34.1912840000,-70.7528200000,17672.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Rancagua",,,1975,5,13,"Diaz, H; Arratia, Gloria",,,PreservedSpecimen,,10/06/2003
KU,KUI,19303,,Percilia gillissi,Perciliidae,C&S - 5,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1975,12,13,"Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,05/22/2019
KU,KUI,19304,,Percilia gillissi,Perciliidae,C&S - 10,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1975,1,17,"Diaz, H; Camilo, F",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19305,,Percilia gillissi,Perciliidae,C&S - 10,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1976,1,1,"Arratia, Gloria; Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19306,,Percilia gillissi,Perciliidae,C&S - 3,,-34.4167000000,-71.1833000000,-34.4167000000,-71.1833000000,,WGS84,Chile,Libertador General Bernardo O'Higgins,Colchagua,,,"Zamorano River, Tinquiririca",,,1976,6,21,"Arratia, Gloria; Chang, Augusto",,,PreservedSpecimen,,10/06/2003
KU,KUI,19307,,Percilia gillissi,Perciliidae,C&S - 1,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1980,3,5,"Arratia, Gloria",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19309,,Percilia gillissi,Perciliidae,C&S - 1,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Angostura, Angostura River",,,1972,11,12,"Arratia, Gloria",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,08/24/2004
KU,KUI,19310,,Percilia gillissi,Perciliidae,C&S - 1,,-34.2675850000,-70.9512690000,-34.2675850000,-70.9512690000,829.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Coinco",,,1973,10,8,"Arratia, Gloria; et. al.",,Fishnet2 georeferencer's comment: Coordinates at Coinco.,PreservedSpecimen,,07/08/2015
KU,KUI,19312,,Percilia gillissi,Perciliidae,C&S - 20,,-35.4839680000,-71.8734260000,-35.4839680000,-71.8734260000,53411.0000000000,WGS84,Chile,Maule,Talca,,,"Maule River, Talca",,,1974,1,23,"Arratia, Gloria; Diaz, H; Chang, Augusto",,"Fishnet2 georeferencer's comment: Polygon covers Rio Maule, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19313,,Percilia gillissi,Perciliidae,C&S - 3,,-35.4839680000,-71.8734260000,-35.4839680000,-71.8734260000,53411.0000000000,WGS84,Chile,Maule,Talca,,,"Maule River, Talca",,,1974,10,28,"Arratia, Gloria; Diaz, H; Chang, Augusto",,"Fishnet2 georeferencer's comment: Polygon covers Rio Maule, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19314,,Percilia gillissi,Perciliidae,C&S - 1,,-35.0525620000,-70.8674120000,-35.0525620000,-70.8674120000,48280.0000000000,WGS84,Chile,Maule,Curico,,,Guaquillo River,,,1974,12,2,"Chang, Augusto; Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Curico Province. Coordinates placed at center of polygon. Rio Guaquillo not found.,PreservedSpecimen,,05/22/2019
KU,KUI,19315,,Percilia gillissi,Perciliidae,C&S - 2,,-35.0525620000,-70.8674120000,-35.0525620000,-70.8674120000,48280.0000000000,WGS84,Chile,Maule,Curico,,,Guaquillo River,,,1974,12,2,"Chang, Augusto; Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Curico Province. Coordinates placed at center of polygon. Rio Guaquillo not found.,PreservedSpecimen,,10/06/2003
KU,KUI,19316,,Percilia gillissi,Perciliidae,C&S - 2,,-33.5994970000,-70.9060620000,-33.5994970000,-70.9060620000,2905.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Penflor, Mapocho River",,,1974,1,8,"Arratia, Gloria; Diaz, H; Chang, Augusto",,Fishnet2 georeferencer's comment: Polygon covers Rio Mapocho around Pe̱aflor.,PreservedSpecimen,,10/06/2003
KU,KUI,19317,,Percilia gillissi,Perciliidae,C&S - 7,,-33.5994970000,-70.9060620000,-33.5994970000,-70.9060620000,2905.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Penflor, Mapocho River",,,1974,9,16,"Arratia, Gloria; Diaz, H; Chang, Augusto",,Fishnet2 georeferencer's comment: Polygon covers Rio Mapocho around Pe̱aflor.,PreservedSpecimen,,10/06/2003
KU,KUI,19318,,Percilia gillissi,Perciliidae,C&S - 3,,-33.9468570000,-70.7159150000,-33.9468570000,-70.7159150000,3435.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,Angostura River,,,1974,1,9,"Arratia, Gloria; Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Angostura River in the Cachapoal Province.,PreservedSpecimen,,10/06/2003
KU,KUI,19319,,Percilia gillissi,Perciliidae,C&S - 7,,-34.1912840000,-70.7528200000,-34.1912840000,-70.7528200000,17672.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Rancagua",,,1974,7,11,"Arratia, Gloria",,,PreservedSpecimen,,10/06/2003
KU,KUI,19320,,Percilia gillissi,Perciliidae,C&S - 9,,-34.1912840000,-70.7528200000,-34.1912840000,-70.7528200000,17672.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Rancagua",,,1974,8,24,"Arratia, Gloria; Diaz, H",,,PreservedSpecimen,,10/06/2003
KU,KUI,19321,,Percilia gillissi,Perciliidae,C&S - 1,,-34.2675850000,-70.9512690000,-34.2675850000,-70.9512690000,829.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Coinco",,,1974,4,8,"Arratia, Gloria; Diaz, H",,Fishnet2 georeferencer's comment: Coordinates at Coinco.,PreservedSpecimen,,10/06/2003
KU,KUI,19322,,Percilia gillissi,Perciliidae,C&S - 7,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Angostura, Angostura River",,,1974,1,5,"Arratia, Gloria; et. al.",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19323,,Percilia gillissi,Perciliidae,C&S - 6,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Angostura, Angostura River",,,1974,1,9,"Arratia, Gloria; Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19324,,Percilia gillissi,Perciliidae,C&S - 5,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Angostura, Angostura River",,,1974,1,11,"Gimpell, S",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19325,,Percilia gillissi,Perciliidae,C&S - 2,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Angostura, Angostura River",,,1974,1,13,"Arratia, Gloria; Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19326,,Percichthys melanops,Percichthyidae,C&S - 3,,-36.7824380000,-73.0295720000,-36.7824380000,-73.0295720000,3270.0000000000,WGS84,Chile,Bio-Bio,Concepcion,,,Andalien River,,,1975,10,10,"Arratia, Gloria; Chang, Augusto",,Fishnet2 georeferencer's comment: Polygon covers Rio Andalien in Concepcion.,PreservedSpecimen,,05/22/2019
KU,KUI,19327,,Percilia gillissi,Perciliidae,C&S - 1,,-33.8394170000,-70.7919610000,-33.8394170000,-70.7919610000,10919.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,Angostura River,,,1977,4,17,"Diaz, H",,Fishnet2 georeferencer's comment: Polygon covers Rio Angostura in Santiago.,PreservedSpecimen,,10/06/2003
KU,KUI,19328,,Percilia gillissi,Perciliidae,C&S - 1,,-38.4935430000,-72.5040310000,-38.4935430000,-72.5040310000,36439.0000000000,WGS84,Chile,Araucania,Malleco,,,Quillen River,,,1975,1,27,"Arratia, Gloria",,"Fishnet2 georeferencer's comment: Polygon covers Rio Guillen, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19329,,Percilia gillissi,Perciliidae,C&S - 12,,-34.1912840000,-70.7528200000,-34.1912840000,-70.7528200000,17672.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Rancagua",,,1975,5,11,"Arratia, Gloria; Diaz, H",,,PreservedSpecimen,,10/06/2003
KU,KUI,19330,,Percilia gillissi,Perciliidae,C&S - 4,,-34.1912840000,-70.7528200000,-34.1912840000,-70.7528200000,17672.0000000000,WGS84,Chile,Libertador General Bernardo O'Higgins,Cachapoal,,,"Copequen River, Rancagua",,,1975,7,2,"Arratia, Gloria; Diaz, H",,,PreservedSpecimen,,10/06/2003
KU,KUI,19331,,Percilia gillissi,Perciliidae,C&S - 8,,-35.0525620000,-70.8674120000,-35.0525620000,-70.8674120000,48280.0000000000,WGS84,Chile,Maule,Curico,,,Guaquillo River,,,1975,11,3,"Arratia, Gloria; Chang, Augusto",,Fishnet2 georeferencer's comment: Polygon covers Curico Province. Coordinates placed at center of polygon. Rio Guaquillo not found.,PreservedSpecimen,,10/06/2003
KU,KUI,19332,,Percilia gillissi,Perciliidae,C&S - 2,,-37.6396990000,-72.6407660000,-37.6396990000,-72.6407660000,18718.0000000000,WGS84,Chile,Araucania,Malleco,,,Vergara River,,,1975,12,1,"Diaz, H; Chang, Augusto",,"Fishnet2 georeferencer's comment: Polygon covers Rio Vergara, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
KU,KUI,19333,,Percilia gillissi,Perciliidae,C&S - 3,,-34.4167000000,-71.1833000000,-34.4167000000,-71.1833000000,,WGS84,Chile,Libertador General Bernardo O'Higgins,Colchagua,,,"Zamorano River, Tinquiririca",,,1976,10,5,"Arratia, Gloria",,,PreservedSpecimen,,10/06/2003
KU,KUI,19334,,Percilia gillissi,Perciliidae,C&S - 2,,-36.7824380000,-73.0295720000,-36.7824380000,-73.0295720000,3270.0000000000,WGS84,Chile,Bio-Bio,Concepcion,,,Andalien River,,,1976,11,13,"Arratia, Gloria; Chang, Augusto",,Fishnet2 georeferencer's comment: Polygon covers Rio Andalien in Concepcion.,PreservedSpecimen,,05/22/2019
KU,KUI,19335,,Percilia gillissi,Perciliidae,EtOH - 9,,-39.8011950000,-72.9642400000,-39.8011950000,-72.9642400000,1947.0000000000,WGS84,Chile,Los Rios,,,,Rio San Pedro near Antilhue,,,1976,2,19,"Arratia, Gloria; Diaz, H",,Fishnet2 georeferencer's comment: Coordinates at Antilhue.,PreservedSpecimen,,10/06/2003
KU,KUI,19356,,Gambusia affinis,Poeciliidae,C&S - 4,,-33.5994970000,-70.9060620000,-33.5994970000,-70.9060620000,2905.0000000000,WGS84,Chile,Region Metropolitana de Santiago,,,,"Penaflor, Mapocho River",,,1973,12,4,"Arratia, Gloria",,Fishnet2 georeferencer's comment: Polygon covers Rio Mapocho around Pe̱aflor.,PreservedSpecimen,,10/06/2003
KU,KUI,19372,,Percichthys melanops,Percichthyidae,C&S - 3,,-35.3074420000,-71.7738620000,-35.3074420000,-71.7738620000,20890.0000000000,WGS84,Chile,Maule,Talca,,,"Los Puercos River, Talca",,,1975,2,1,"Diaz, H; Moran, A",,"Fishnet2 georeferencer's comment: Polygon covers Estero Los Puercos, coordinates placed at center of polygon.",PreservedSpecimen,,04/06/2016
KU,KUI,19373,,Percichthys melanops,Percichthyidae,C&S - 1,,-35.3074420000,-71.7738620000,-35.3074420000,-71.7738620000,20890.0000000000,WGS84,Chile,Maule,Talca,,,"Los Puercos River, Talca",,,1975,1,1,"Arratia, Gloria; Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Estero Los Puercos, coordinates placed at center of polygon.",PreservedSpecimen,,04/06/2016
KU,KUI,19374,,Percichthys melanops,Percichthyidae,C&S - 27,,-35.3074420000,-71.7738620000,-35.3074420000,-71.7738620000,20890.0000000000,WGS84,Chile,Maule,Talca,,,"Los Puercos River, Talca",,,1975,1,1,"Arratia, Gloria; Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Estero Los Puercos, coordinates placed at center of polygon.",PreservedSpecimen,,04/06/2016
KU,KUI,19375,,Percichthys trucha,Percichthyidae,C&S - 1,,-35.4839680000,-71.8734260000,-35.4839680000,-71.8734260000,53411.0000000000,WGS84,Chile,Maule,Talca,,,"Maule River, Talca",,,1975,10,27,"Diaz, H",,"Fishnet2 georeferencer's comment: Polygon covers Rio Maule, coordinates placed at center of polygon.",PreservedSpecimen,,10/06/2003
