id,latitude,longitude,cntry_code,country,obs_date,t_kingdom,t_phylum,t_class,t_order,t_family,t_genus,t_species,database,inst,collection,provider,records,year,month
"216052970","-42.6447","-64.9708","AR","ARGENTINA","1988-07-21","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1988","7"
"216052936","-42.6447","-64.9708","AR","ARGENTINA","1988-07-26","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1988","7"
"216052959","-42.6447","-64.9708","AR","ARGENTINA","1988-09-26","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","4","1988","9"
"216052965","-42.6447","-64.9708","AR","ARGENTINA","1988-11-17","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1988","11"
"216053010","-42.6447","-64.9708","AR","ARGENTINA","1989-02-22","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","6","1989","2"
"24774006","-42.3","-63.6333","AR","ARGENTINA","1992-10-17","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","1","1992","10"
"216053303","-42.6447","-64.9708","AR","ARGENTINA","2000-03-23","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2000","3"
"216053306","-42.6447","-64.9708","AR","ARGENTINA","2000-04-26","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2000","4"
"216053340","-42.6447","-64.9708","AR","ARGENTINA","2001-02-12","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Atherinopsidae","Oncopterus","Oncopterus darwini","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2001","2"
"197810232","-54.8783","-67.3333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Iluocoetes","Iluocoetes facali","GBIF","IIP","386693","Ocean Biogeographic Information System","1","",""
"197810233","-54.8667","-67.3333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Iluocoetes","Iluocoetes facali","GBIF","IIPB","1000136","Ocean Biogeographic Information System","1","",""
"216053193","-45.8783","-67.5267","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Bovichtidae","Bovichthys","Bovichthys argentinus","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1996","1"
"52687325","-42.7991","-65.003","AR","ARGENTINA","1988-07-01","Animalia","Chordata","Actinopterygii","Perciformes","Bovichtidae","Bovichthys","Bovichthys argentinus","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1988","7"
"52687245","-42.6131","-64.881","AR","ARGENTINA","1993-01-19","Animalia","Chordata","Actinopterygii","Perciformes","Bovichtidae","Bovichthys","Bovichthys argentinus","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1993","1"
"52687946","-42.7333","-65.027","AR","ARGENTINA","1998-09-15","Animalia","Chordata","Actinopterygii","Perciformes","Bovichtidae","Bovichthys","Bovichthys argentinus","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1998","9"
"216053352","-42.406","-64.6167","AR","ARGENTINA","2002-10-09","Animalia","Chordata","Actinopterygii","Perciformes","Bovichtidae","Bovichthys","Bovichthys argentinus","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2002","10"
"24773544","-47.75","-65.8833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","4","1971","3"
"52687043","-47.75","-65.883","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","2","1971","3"
"52686872","-47.7548","-65.899","AR","ARGENTINA","1962-01-17","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1962","1"
"24773350","-47.75","-65.8833","AR","ARGENTINA","1962-01-17","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1962","1"
"24773478","-47.75","-65.8833","AR","ARGENTINA","1970-02-21","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1970","2"
"52686980","-47.75","-65.883","AR","ARGENTINA","1970-02-21","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","2"
"52687082","-47.7555","-65.889","AR","ARGENTINA","1972-01-30","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","1"
"24773613","-47.75","-65.8833","AR","ARGENTINA","1972-01-30","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","1"
"24773615","-47.75","-65.8833","AR","ARGENTINA","1972-03-08","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","3"
"52687084","-47.75","-65.883","AR","ARGENTINA","1972-03-08","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","3"
"52687947","-42.7333","-65.027","AR","ARGENTINA","1998-09-15","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1998","9"
"52687813","-40.8081","-65.084","AR","ARGENTINA","2001-12-26","Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","Hyppocampus","Hyppocampus erectus","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","2001","12"
"24780929","-40.42","-63.9817","AR","ARGENTINA","1973-11-27","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae","Xystreuris","Xystreuris rasile","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1973","11"
"197913177","-47.9333","-65.95","AR","ARGENTINA","1953-02-01","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Abudefduf","Nexilarius concolor","GBIF","UBC","305456","Ocean Biogeographic Information System","1","1953","2"
"241158206","-47.7","-65.917","AR","ARGENTINA","1969-07-02","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Austrolycus","Austrolycus laticinchus","GBIF","USNM","Vertebrate Zoology; Fishes","National Museum of Natural History","1","1969","7"
"149681616","-47.7","-65.9","AR","ARGENTINA","1969-07-02","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Austrolycus","Austrolycus laticinchus","GBIF","USNM","Vertebrate Zoology; Fishes","National Museum of Natural History","1","1969","7"
"233825198","-41.0676","-71.5729","AR","ARGENTINA","2002-11-30","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias"," ","GBIF","APN-AR","FUENTES","Administración de Parques Nacionales, Argentina","2","2002","11"
"238934519","-47.7515","-65.935","AR","ARGENTINA","1970-01-20","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae","Austrolycus","Austrolycus laticinus","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1970","1"
"4556414","-50.2167","-70.3833","AR","ARGENTINA"," ","Animalia","Chordata","Cephalaspidomorphi","Petromyzontiformes","Geotriidae","Geotria","Geotria australis","SSTN","FO","Peces","Fundación Óga","1","",""
"4556409","-43.25","-65.3167","AR","ARGENTINA"," ","Animalia","Chordata","Cephalaspidomorphi","Petromyzontiformes","Geotriidae","Geotria","Geotria australis","SSTN","CENPAT","ict","Fundación Óga","1","",""
"216053390","-43.4553","-65.9575","AR","ARGENTINA","2003-06-01"," "," ","Cephalaspidomorphi","Petromyzontiformes","Geotriidae","Geotria","Geotria australis","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2003","6"
"216053357","-50","-68.917","AR","ARGENTINA","2003-10-20"," "," ","Cephalaspidomorphi","Petromyzontiformes","Geotriidae","Geotria","Geotria australis","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2003","10"
"24780803","-40.42","-63.9967","AR","ARGENTINA","1973-11-27","Animalia","Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus"," ","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1973","11"
"24780256","-40.9","-62.4667","AR","ARGENTINA","1976-11-15","Animalia","Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus"," ","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1976","11"
"36247683","-47.7167","-66.7","AR","ARGENTINA"," ","Animalia","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Carcharodon"," ","GBIF","PBDB","50067","Marine Science Institute, UCSB","1","",""
"24778981","-40.9","-62.4667","AR","ARGENTINA","1976-11-15","Animalia","Chordata","Chondrichthyes","Rajiformes","Rajidae","Psammobatis","Psammobatis scobina","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1976","11"
"24778964","-48.1167","-66.9667","AR","ARGENTINA","1978-04-25","Animalia","Chordata","Chondrichthyes","Rajiformes","Rajidae","Psammobatis","Psammobatis scobina","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24778965","-48","-65.95","AR","ARGENTINA","1978-04-26","Animalia","Chordata","Chondrichthyes","Rajiformes","Rajidae","Psammobatis","Psammobatis scobina","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24778970","-49","-68.9667","AR","ARGENTINA","1978-04-28","Animalia","Chordata","Chondrichthyes","Rajiformes","Rajidae","Psammobatis","Psammobatis scobina","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24778971","-49","-67.9667","AR","ARGENTINA","1978-04-28","Animalia","Chordata","Chondrichthyes","Rajiformes","Rajidae","Psammobatis","Psammobatis scobina","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24780767","-40.5167","-63.5483","AR","ARGENTINA","1973-11-27","Animalia","Chordata","Chondrichthyes","Squatiniformes","Squatinidae","Squatina","Squatina argentina","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1973","11"
"24776341","-43.93","-65.9933","AR","ARGENTINA","1973-12-12","Animalia","Chordata","Chondrichthyes","Chimaeriformes","Callorhinchidae","Callorhinchus","Callorhinchus callorhynchus","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1973","12"
"24776532","-48.1167","-66.9667","AR","ARGENTINA","1978-04-25","Animalia","Chordata","Chondrichthyes","Chimaeriformes","Callorhinchidae","Callorhinchus","Callorhinchus callorhynchus","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24776533","-49","-68.9667","AR","ARGENTINA","1978-04-28","Animalia","Chordata","Chondrichthyes","Chimaeriformes","Callorhinchidae","Callorhinchus","Callorhinchus callorhynchus","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"35851292","-42.13","-66.33","AR","ARGENTINA"," ","Animalia","Chordata","Chondrichthyes","Batoidei"," ","Batoidei"," ","GBIF","PBDB","45087","Marine Science Institute, UCSB","1","",""
"36247685","-47.7167","-66.7","AR","ARGENTINA"," ","Animalia","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Carcharodon","Carcharodon auriculatus","GBIF","PBDB","50067","Marine Science Institute, UCSB","1","",""
"38724755","-47.7167","-66.7","AR","ARGENTINA"," ","Animalia","Chordata","Chondrichthyes","Lamniformes","Lamnidae","Oxyrhina","Oxyrhina hastalis","GBIF","PBDB","50072","Marine Science Institute, UCSB","1","",""
"198002259","-49","-67.6514","AR","ARGENTINA"," ","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Psammobatis","Psammobatis scobina","GBIF","BMNH","486727","Ocean Biogeographic Information System","1","",""
"189271461","-49","-67.6514","AR","ARGENTINA"," ","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Psammobatis","Psammobatis scobina","GBIF","FishBase","Occurrence","FishBase","1","",""
"24774488","-47.75","-65.8833","AR","ARGENTINA"," ","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972",""
"24774395","-47.75","-65.8833","AR","ARGENTINA","1969-06-04","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1969","6"
"52692164","-47.7515","-65.935","AR","ARGENTINA","1971-09-18","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1971","9"
"24774447","-47.75","-65.8833","AR","ARGENTINA","1971-09-18","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","9"
"52692260","-47.7548","-65.899","AR","ARGENTINA","1972-02-14","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","2"
"24774455","-47.75","-65.8833","AR","ARGENTINA","1972-02-14","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","2"
"24774466","-47.75","-65.8833","AR","ARGENTINA","1972-05-02","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","5"
"24774467","-47.75","-65.8833","AR","ARGENTINA","1972-07-17","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","7"
"24774470","-47.75","-65.8833","AR","ARGENTINA","1972-09-03","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","9"
"24774478","-47.75","-65.8833","AR","ARGENTINA","1972-09-08","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","9"
"24774485","-47.75","-65.8833","AR","ARGENTINA","1972-10-15","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","10"
"52692194","-47.75","-65.883","AR","ARGENTINA","1972-10-15","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","10"
"24779972","-48.1167","-66.9667","AR","ARGENTINA","1978-04-25","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24779973","-48","-65.95","AR","ARGENTINA","1978-04-26","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24779978","-49","-68.9667","AR","ARGENTINA","1978-04-28","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24779979","-49","-67.9667","AR","ARGENTINA","1978-04-28","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNP-PECES","Ocean Biogeographic Information System","1","1978","4"
"24774521","-47.75","-65.8833","AR","ARGENTINA","1981-06-10","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1981","6"
"52692302","-47.75","-65.883","AR","ARGENTINA","1981-06-10","Animalia","Chordata","Elasmobranchii","Carchariniformes","Scyliorhinidae","Schroederichthys","Schroederichthys bivius","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1981","6"
