"id_CC","occurrenceID_master","datasetName_tmp","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","institutionCode","Duplicate","Comment","Remove_from_master",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID"
12321,"MAguilar.Lit.Review.492","agui","salmo trutta",NA,NA,"lago azul",-41.9496440004,-71.8492919999,"Cussac, V.E.; Barran","492",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12350,"MAguilar.Lit.Review.315","agui","galaxias platei",2007,NA,"lago leon",-45.6161000001,-71.8405000001,"CORREA, C., BRAVO, A","315",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12369,"MAguilar.Lit.Review.754","agui","oncorhynchus mykiss",2006,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Habit, E., Gonzalez,","754",NA,1,"associatedReference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12371,"MAguilar.Lit.Review.499","agui","oncorhynchus mykiss",NA,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Cussac, V.E.; Barran","499",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12372,"MAguilar.Lit.Review.753","agui","salmo trutta",2006,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Habit, E., Gonzalez,","753",NA,1,"associatedsReference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12373,"MAguilar.Lit.Review.501","agui","salmo trutta",NA,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Cussac, V.E.; Barran","501",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12374,"MAguilar.Lit.Review.755","agui","salvelinus fontinalis",2006,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Habit, E., Gonzalez,","755",NA,1,"associatedReference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12375,"MAguilar.Lit.Review.500","agui","salvelinus fontinalis",NA,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Cussac, V.E.; Barran","500",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12381,"MAguilar.Lit.Review.327","agui","salmo trutta",2007,NA,"laguna brava",-45.0997000003,-71.8272000001,"CORREA, C., BRAVO, A","327",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12385,"MAguilar.Lit.Review.310","agui","galaxias platei",2007,NA,"laguna escondida",-45.5324000002,-71.8259000004,"CORREA, C., BRAVO, A","310",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12386,"MAguilar.Lit.Review.289","agui","salmo trutta",2009,NA,"laguna brava",-45.0973112237,-71.8242545198,"Correa, C. and Hendr","289",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12395,"MAguilar.Lit.Review.346","agui","oncorhynchus tshawytscha",2004,NA,"río pico",-44.1999999997,-71.8166666672,"Correa, C., Gross, M","346",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12400,"MAguilar.Lit.Review.313","agui","galaxias platei",2007,NA,"laguna gemela",-45.5462999999,-71.8162,"CORREA, C., BRAVO, A","313",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12422,"MAguilar.Lit.Review.343","agui","oncorhynchus mykiss",2007,NA,"lago thompson",-45.6467000002,-71.7929000002,"CORREA, C., BRAVO, A","343",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12423,"MAguilar.Lit.Review.550","agui","oncorhynchus mykiss",NA,NA,"lago thompson",-45.6466800002,-71.7925359996,"Cussac, V.E.; Barran","550",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12429,"MAguilar.Lit.Review.305","agui","oncorhynchus mykiss",2007,NA,"lago thompson",-45.6475879027,-71.7909904562,"Correa, C. and Hendr","305",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12430,"MAguilar.Lit.Review.304","agui","salmo trutta",2007,NA,"lago thompson",-45.6475879027,-71.7909904562,"Correa, C. and Hendr","304",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12466,"MAguilar.Lit.Review.308","agui","galaxias platei",2007,NA,"lago castor",-45.6002999999,-71.7814999997,"CORREA, C., BRAVO, A","308",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12467,"MAguilar.Lit.Review.330","agui","oncorhynchus mykiss",2007,NA,"lago castor",-45.6002999999,-71.7814999997,"CORREA, C., BRAVO, A","330",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12469,"MAguilar.Lit.Review.757","agui","oncorhynchus mykiss",2006,NA,"lago inferior",-42.0964019999,-71.7814599997,"Habit, E., Gonzalez,","757",NA,1,"associatedReference:(Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12471,"MAguilar.Lit.Review.502","agui","oncorhynchus mykiss",NA,NA,"lago inferior",-42.0964019999,-71.7814599997,"Cussac, V.E.; Barran","502",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12473,"MAguilar.Lit.Review.756","agui","salmo trutta",2006,NA,"lago inferior",-42.0964019999,-71.7814599997,"Habit, E., Gonzalez,","756",NA,1,"associatedsReference: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,NA,"Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12474,"MAguilar.Lit.Review.1003","agui","salmo trutta",2007,NA,"lago inferior",-42.0964019999,-71.7814599997,"Ortiz-Sandoval, J., ","1003",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12475,"MAguilar.Lit.Review.504","agui","salmo trutta",NA,NA,"lago inferior",-42.0964019999,-71.7814599997,"Cussac, V.E.; Barran","504",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12476,"MAguilar.Lit.Review.758","agui","salvelinus fontinalis",2006,NA,"lago inferior",-42.0964019999,-71.7814599997,"Habit, E., Gonzalez,","758",NA,1,"associatedReference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12477,"MAguilar.Lit.Review.503","agui","salvelinus fontinalis",NA,NA,"lago inferior",-42.0964019999,-71.7814599997,"Cussac, V.E.; Barran","503",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12480,"MAguilar.Lit.Review.286","agui","oncorhynchus mykiss",2007,NA,"lago castor",-45.5979283735,-71.7785410422,"Correa, C. and Hendr","286",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12481,"MAguilar.Lit.Review.303","agui","salmo trutta",2007,NA,"lago castor",-45.5979283735,-71.7785410422,"Correa, C. and Hendr","303",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12530,"MAguilar.Lit.Review.792","agui","oncorhynchus mykiss",2006,NA,"lago thompson",-44.5955277783,-71.7400555562,"Habit, E., Gonzalez,","792",NA,NA,"change coordinates to: -45.645929, -71.791763, associated reference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",-45.645929,-71.791763,NA,NA,NA,NA,NA,NA,NA,NA,NA
12533,"MAguilar.Lit.Review.814","agui","oncorhynchus tshawytscha",2007,NA,"río huemules",-45.8575510002,-71.7386450002,"https://doi.org/10.1","814",NA,NA,"(Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,NA,NA,NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
12538,"MAguilar.Lit.Review.371","agui","aplochiton zebra",NA,NA,"lago futalaufquen",-42.7666666668,-71.7333333326,"Cussac, V., Ortubay,","371",NA,0,"also in Lattucca 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12589,"MAguilar.Lit.Review.1304","agui","galaxias maculatus",2002,NA,"laguna los césares",-41.316666667,-71.7166666674,"Viozzi G. Semenas L.","1304",NA,NA,"change coordinates to -41.308042, -71.688649",NA,NA,NA,-41.308042,-71.688649,NA,NA,NA,NA,NA,NA,NA,NA,NA
12590,"MAguilar.Lit.Review.1306","agui","galaxias maculatus",1995,NA,"lago fonck",-41.3000000001,-71.7166666674,"Viozzi G. Semenas L.","1306",NA,NA,"change coordinates to -41.313347, -71.781624",NA,NA,NA,-41.313347,-71.781624,NA,NA,NA,NA,NA,NA,NA,NA,NA
12595,"MMA:ICT:0002742","mma2","hatcheria macraei",NA,NA,"río huemules. vertiente chilena del rio simpson en la frontera",-45.906,-71.712,"OrigenReg: Publicaci",NA,NA,1,"associated reference: (Unmack et al. 2012)",NA,NA,"Unmack et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12598,"MMA:ICT:0002768","mma2","hatcheria macraei",NA,NA,"río huemules. aysén-pacific. vertiente chilena del rio simpson en la frontera",-45.906333,-71.711722,"FuenteReg: Publicaci",NA,NA,0,"bibliograph: Unmack et al. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations",NA,NA,NA,NA,NA,NA,NA,NA,"Unmack, P. J., Barriga, J. P., Battini, M. A., Habit, E. M., & Johnson, J. B. (2012). Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology, 21(4), 942–959. https://doi.org/10.1111/j.1365-294X.2011.05408.x",NA,NA,NA,NA,NA
12652,"daaaa010-2911-4dee-90d1-57bb6da0b964","idig","odontesthes",1990,"1990-01-19","punta arenas, fish market (ex. coop. pescadores), prov. magallanes, xii region; straits of magellan",-53.0833333,-71.6833333,NA,"218448","ummz",NA,"Collected by Brian Dyer. Location says Punta Arenas, can ask him.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12658,"MMA:ICT:0002467","mma2","galaxias platei",1990,"1990-01-24","lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*. costeras entre rio jeinemeni y rio san jose",-46.533,-71.683,"OrigenReg: Fishnet2,",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12659,"MMA:ICT:0003123","mma2","odontesthes hatcheri",1990,"1990-01-24","lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*. costeras entre rio jeinemeni y rio san jose",-46.533,-71.683,"OrigenReg: Fishnet2,",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12660,"MMA:ICT:0003733","mma2","percichthys trucha",1990,"1990-01-24","lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*. costeras entre rio jeinemeni y rio san jose",-46.533,-71.683,"OrigenReg: Fishnet2,",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12662,"CCorrea.Lit.Review.1365","fishgis_metadatabase_ccorrea","odontesthes hatcheri",1990,NA,"lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*",-46.53318,-71.68285,"Dyer, B. (1994) Spec",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12744,"MAguilar.Lit.Review.1303","agui","galaxias maculatus",2004,NA,"lago llum",-41.2666666671,-71.6666666666,"Viozzi G. Semenas L.","1303",NA,NA,"change coordinates to -41.306331, -71.531888",NA,NA,NA,-41.306331,-71.531888,NA,NA,NA,NA,NA,NA,NA,NA,NA
12819,"MAguilar.Lit.Review.370","agui","aplochiton zebra",NA,NA,"lago rivadavia",-42.5500000003,-71.6333333328,"Cussac, V., Ortubay,","370",NA,0,"also in Lattucca 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12825,"MAguilar.Lit.Review.1305","agui","galaxias maculatus",1997,NA,"lago mascardi",-41.2833333332,-71.6333333328,"Viozzi G. Semenas L.","1305",NA,NA,"change coordinates to -41.349959, -71.552160",NA,NA,NA,-41.349959,-71.55216,NA,NA,NA,NA,NA,NA,NA,NA,NA
12840,"MAguilar.Lit.Review.815","agui","oncorhynchus tshawytscha",2007,NA,"río huemules",-45.2739749997,-71.6298670003,"https://doi.org/10.1","815",NA,NA,"Ñirehuao (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,NA,"Ñirehuao",NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
12958,"MAguilar.Lit.Review.1308","agui","galaxias maculatus",2003,NA,"laguna los moscos",-41.35,-71.5999999998,"Viozzi G. Semenas L.","1308",NA,NA,"change coordinates to -41.345645, -71.619084",NA,NA,NA,-41.345645,-71.619084,NA,NA,NA,NA,NA,NA,NA,NA,NA
12988,"MAguilar.Lit.Review.821","agui","oncorhynchus tshawytscha",1999,NA,"río futaleufú",-43.1333333331,-71.5833333329,"https://doi.org/10.1","821",NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
13055,"MAguilar.Lit.Review.1313","agui","galaxias maculatus",1997,NA,"lago steffen",-41.5166666666,-71.5499999999,"Viozzi G. Semenas L.","1313",NA,NA,"change coordinates to -41.516816, -71.580105",NA,NA,NA,-41.516816,-71.580105,NA,NA,NA,NA,NA,NA,NA,NA,NA
13091,"MAguilar.Lit.Review.823","agui","oncorhynchus tshawytscha",1999,NA,"río pico",-44.3333333334,-71.533333333,"https://doi.org/10.1","823",NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
13112,"MAguilar.Lit.Review.816","agui","oncorhynchus tshawytscha",2007,NA,"río huemules",-45.3433409997,-71.5241219999,"https://doi.org/10.1","816",NA,NA,"Ñirehuao (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,NA,"Ñirehuao",NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
13133,"MAguilar.Lit.Review.1310","agui","galaxias maculatus",2003,NA,"laguna juventus",-41.3666666669,-71.5166666669,"Viozzi G. Semenas L.","1310",NA,NA,"change coordinates to -41.362980, -71.524557",NA,NA,NA,-41.36298,-71.524557,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,"MAguilar.Lit.Review.1307","agui","galaxias maculatus",2002,NA,"lago verde",-41.3333333331,-71.5166666669,"Viozzi G. Semenas L.","1307",NA,NA,"change coordinates to -41.359543, -71.508514",NA,NA,NA,-41.359543,-71.508514,NA,NA,NA,NA,NA,NA,NA,NA,NA
13170,"MAguilar.Lit.Review.1312","agui","galaxias maculatus",2003,NA,"lago huala hue",-41.4166666668,-71.5,"Viozzi G. Semenas L.","1312",NA,NA,"change coordinates to -41.511004, -71.506849",NA,NA,NA,-41.511004,-71.506849,NA,NA,NA,NA,NA,NA,NA,NA,NA
13191,"MAguilar.Lit.Review.822","agui","oncorhynchus tshawytscha",1999,NA,"río corcovado",-43.5500000001,-71.4833333331,"https://doi.org/10.1","822",NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
13223,"MAguilar.Lit.Review.986","agui","salvelinus fontinalis",NA,NA,"parrillar laguna (chile)",-53.4223999999,-71.4547000001,"Narum, SR, Gallardo,","986",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13252,"MAguilar.Lit.Review.369","agui","aplochiton zebra",NA,NA,"lago epuyén",-42.25,-71.4166666671,"Cussac, V., Ortubay,","369",NA,0,"also in Lattucca 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13288,"MAguilar.Lit.Review.43","agui","hatcheria macraei",NA,NA,"lago rosario",-43.2499999998,-71.3333333334,"Aigo, J., Cussac, V.","43",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13301,"FFPAT042-11","gbif","hatcheria macraei",2007,"2007-05-09","lago rosario",-43.25,-71.33333,NA,NA,"universidad nacional de la plata, facultad de ciencias naturales y museo",1,NA,NA,NA,"(Aigo et al., 2008)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13352,"MAguilar.Lit.Review.1075","agui","eleginops maclovinus",NA,NA,"estrecho de magallanes",-53.9999999999,-71.0000000001,"Rademacher K. 2007. ","1075",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13382,"MAguilar.Lit.Review.389","agui","galaxias maculatus",NA,NA,"río rogeles",-52.7666666666,-70.9500000002,"Cussac, V., Ortubay,","389",NA,NA,"Precise location unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13385,"MMA:ICT:0002795","mma2","mordacia lapicida",1976,NA,"rio san juan , peninsula de brunswick. costeras entre rio de genner y rio san juan",-53.707,-70.933,NA,NA,NA,1,"change coordinates to -53.656160, -70.954762",NA,NA,NA,-53.65616,-70.954762,NA,NA,NA,NA,NA,NA,NA,NA,NA
13388,"http://n2t.net/ark:/65665/3225edb47-0971-4128-aeb8-fab3b924940b","vert","eleginops maclovinus",1888,NA,"sandy pt. (punta arenas), str. magellan",-53.17,-70.92,"National Museum of N","77319","usnm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13391,"MAguilar.Lit.Review.1092","agui","geotria australis",NA,NA,"georgia del sur",-53.5833333329,-70.9166666672,"Rademacher K. 2007. ","1092",NA,0,"Remove record: Georgia del sur","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13397,"URI:catalog:ROM:Ichthyology:81200","idig","animalia",1995,"1995-02-15","punta arenas, rio pescado",-52.91667,-70.9,NA,"81200","rom",NA,"Change canonicalName to Galaxias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13429,"MCZ:Ich:18133","idig","odontesthes humensis",1872,"1872-03-16","off straits of magellan, sandy point",-53.16117,-70.87788,NA,"18133","mcz",NA,"Most likely O. smitti. Check with Brian if he reviewed specimens from MCZ. If marine record, Remove from database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13435,"http://n2t.net/ark:/65665/30c2d52d4-36f2-4cb3-b139-dfdd240873bd","vert","eleginops maclovinus",1888,NA,"laredo bay",-53,-70.87,"National Museum of N","77320","usnm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13488,"MAguilar.Lit.Review.1061","agui","aplochiton zebra",NA,NA,"tierra del fuego",-53.9999999999,-70.0000000003,"Rademacher K. 2007. ","1061",NA,0,"Remove. Vague locality from McDowall 1971","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13491,"MMA:ICT:0002154","mma2","galaxias maculatus",NA,NA,"río cóndor en desembocadura. rio condor",-53.987,-69.915,"OrigenReg: Publicaci",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13520,"http://n2t.net/ark:/65665/360d8aa28-6917-4968-9d21-d9555c637d8f","vert","galaxiidae",1971,NA,"puerto celular, bahia york, isla de los estados, argentina",-54.7875,-69.3183,"National Museum of N","340197","usnm",NA,"Change coordinates to -54.787500, -64.318300, obtained from USNM",NA,NA,NA,-54.7875,-64.3183,NA,NA,NA,NA,NA,NA,NA,NA,NA
13563,"MAguilar.Lit.Review.988","agui","salvelinus fontinalis",NA,NA,"río alonso (chile)",-54.5083000003,-68.7393000004,"Narum, SR, Gallardo,","988",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13564,"MAguilar.Lit.Review.987","agui","salvelinus fontinalis",NA,NA,"lago fagnano (chile)",-54.4997999996,-68.7319,"Narum, SR, Gallardo,","987",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13676,"http://coldb.mnhn.fr/catalognumber/mnhn/ic/1884-0807","gbif","eleginops maclovinus",1884,"1884","orange",-55.167,-68.667,NA,"1884-0807","mnhn",NA,"change coordinates to -55.515400, -68.060900",NA,NA,NA,-55.5154,-68.0609,NA,NA,NA,NA,NA,NA,NA,NA,NA
13677,"http://coldb.mnhn.fr/catalognumber/mnhn/ic/1884-0867","gbif","galaxias maculatus",1884,"1884","orange",-55.167,-68.667,NA,"1884-0847","mnhn",NA,"change coordinates to -55.515400, -68.060900",NA,NA,NA,-55.5154,-68.0609,NA,NA,NA,NA,NA,NA,NA,NA,NA
13578,"12A7BF27-D06E-4DFF-B666-98AEB5C14877","gbif","galaxias maculatus",2006,"2006-02-21","[large river (name unknown)], near estancia canasaca, [península dumas], [isla hoste], [ca. 15.7 air miles sw center ushuaia, argentina], [communa de cabo de hornos], [see remarks]",-54.942501,-68.593201,NA,"50899","ncsm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13585,"6869AEBF-06CF-4E41-A2DB-52F5AD28066F","gbif","galaxias maculatus",2006,"2006-02-21","[river (name unknown)], 50 meters upstream of [canal beagle], near estancia canasaca, [península dumas], [isla hoste], [ca. 15.7 air miles sw center ushuaia, argentina], [communa de cabo de hornos], [see remarks]",-54.945099,-68.588203,NA,"50894","ncsm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13604,"3D31FFF0-AF4F-4941-B2A6-4014D06DF148","vert","galaxias maculatus",2006,"2006-02-22","small stream [name unknown] beside estancia canasaca, [península dumas], [isla hoste], [ca. 14.9 air miles sw center ushuaia, argentina], [communa de cabo de hornos], [see remarks]",-54.9416,-68.5656,"North Carolina Museu","50900","ncsm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13607,"MAguilar.Lit.Review.984","agui","geotria australis",NA,NA,"río lapataia",-54.8422222223,-68.5641666673,"Nardi, C.F., Sánchez","984",NA,NA,"Remove. eDNA","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13619,"MAguilar.Lit.Review.391","agui","galaxias maculatus",NA,NA,"lago roca",-54.7166666672,-68.5499999996,"Cussac, V., Ortubay,","391",NA,NA,"Change coordinates to -54.822721, -68.581895",NA,NA,NA,-54.822721,-68.581895,NA,NA,NA,NA,NA,NA,NA,NA,NA
13624,"MAguilar.Lit.Review.393","agui","galaxias maculatus",NA,NA,"río olivia",-54.8333333331,-68.383333333,"Cussac, V., Ortubay,","393",NA,NA,"change coordinates to -54.792556, -68.225792",NA,NA,NA,-54.792556,-68.225792,NA,NA,NA,NA,NA,NA,NA,NA,NA
13627,"225AE3DF-A258-44CF-B359-F2E8DD606C1F","vert","galaxias maculatus",2006,"2006-02-20","[river (name unknown) flowing into canal murray], [península dumas], [isla hoste], [ca. 13.4 air miles ssw center ushuaia, argentina], [communa de cabo de hornos]",-54.9811,-68.3736,"North Carolina Museu","50898","ncsm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13631,"FO:Peces:4891","data","aplochiton taeniatus",NA,NA,NA,-54.55,-68.3333,NA,NA,"fo",NA,"Only known record of A. taeniatus in Lago Fagnano. Could be an ancient record.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13632,"FO:Peces:4892","data","aplochiton zebra",NA,NA,NA,-54.55,-68.3333,NA,NA,"fo",NA,"No other record of A. zebra in Fagnano lake. Is this an old record, or an error?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13641,"urn:uuid:3c4b70c6-2c5f-4460-a53b-797b766b15ed","idig","eleginops maclovinus",1996,"1996-07-01",NA,-54.8,-68.3,NA,"ypm ich 031851","ypm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
