"decimalLatitude","decimalLongitude","occurrenceID","scientificName","kingdom","phylum","order","taxonRank","taxonID","family","genus","datasetName","license","verbatimIdentification","bibliographicCitation","year","eventDate","individualCount","accessRights","samplingProtocol","locality","catalogNumber","locationRemarks","basisOfRecord","verbatimLatitude","verbatimLongitude","month","verbatimSRS","associatedReferences","recordedBy","eventRemarks","rightsHolder","stateProvince","continent","countryCode","county","verbatimEventDate","references","specificEpithet","establishmentMeans","otherCatalogNumbers","municipality","institutionID","datasetID","vernacularName","country","verbatimCoordinateSystem","class","occurrenceRemarks","institutionCode","samplingEffort","collectionCode","eventTime","lifeStage","sampleSizeUnit","coordinateUncertaintyInMeters","waterBody","collectionID","disposition","habitat","typeStatus","higherGeography","fieldNumber","language","modified","preparations","identifiedBy","georeferencedBy","georeferenceRemarks","recordNumber","higherClassification","dateIdentified","organismQuantityType","ownerInstitutionCode","locationID","occurrenceStatus","verbatimLocality","eventID","georeferenceVerificationStatus","nomenclaturalCode","georeferencedDate","georeferenceProtocol","georeferenceSources","dynamicProperties","island","verbatimDepth","footprintWKT","islandGroup","identificationRemarks","previousIdentifications","infraspecificEpithet","materialSampleID","scientificNameID","originalNameUsage","associatedSequences","identificationQualifier","type","informationWithheld","dataGeneralizations","recordedByID","organismScope","organismRemarks","parentEventID","higherGeographyID","identificationID","identifiedByID","acceptedNameUsageID","taxonConceptID","acceptedNameUsage","nameAccordingTo","genericName","taxonomicStatus","taxonRemarks","day","startDayOfYear","endDayOfYear","geodeticDatum","associatedMedia","verbatimElevation","sex","organismQuantity","sampleSizeValue","coordinatePrecision","scientificNameAuthorship","organismID","maximumDepthInMeters","minimumDepthInMeters","identificationVerificationStatus","locationAccordingTo","subgenus","minimumElevationInMeters","maximumElevationInMeters","namePublishedInID","namePublishedInYear","namePublishedIn","verbatimCoordinates","earliestAgeOrLowestStage","verbatimTaxonRank","formation","lithostratigraphicTerms","latestAgeOrHighestStage","group","member","lowestBiostratigraphicZone","highestBiostratigraphicZone","bed","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","latestEonOrHighestEonothem","earliestEraOrLowestErathem","earliestEonOrLowestEonothem","latestEraOrHighestErathem","geologicalContextID","latestPeriodOrHighestSystem","latestEpochOrHighestSeries","reproductiveCondition","behavior","degreeOfEstablishment","pathway","associatedOccurrences","associatedTaxa","organismName","associatedOrganisms","fieldNotes","verticalDatum","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","pointRadiusSpatialFit","footprintSRS","footprintSpatialFit","identificationReferences","parentNameUsageID","originalNameUsageID","nameAccordingToID","parentNameUsage","subfamily","infragenericEpithet","cultivarEpithet","nomenclaturalStatus","prim_key","canonicalName","data_source","uuid","gbifID","datasetKey","taxonKey"
-47.23187,-72.650963,"SUBPESCA.PecesContinentales2019.9980","Galaxias maculatus (Jenyns, 1842)","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214265","Galaxiidae","Galaxias","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Galaxias maculatus","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","4","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"9980","4",NA,"677809","4766392",7,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.9980","Galaxias maculatus","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.23187,-72.650963,"SUBPESCA.PecesContinentales2019.9982","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Oncorhynchus mykiss","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","4","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"9982","4",NA,"677809","4766392",7,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.9982","Oncorhynchus mykiss","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.23187,-72.650963,"SUBPESCA.PecesContinentales2019.9983","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","5","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"9983","4",NA,"677809","4766392",7,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.9983","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.230319,-72.650397,"SUBPESCA.PecesContinentales2019.9986","Galaxias maculatus (Jenyns, 1842)","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214265","Galaxiidae","Galaxias","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Galaxias maculatus","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","4","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"9986","3",NA,"677857","4766563",7,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.9986","Galaxias maculatus","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.230319,-72.650397,"SUBPESCA.PecesContinentales2019.9988","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Oncorhynchus mykiss","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","5","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"9988","3",NA,"677857","4766563",7,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.9988","Oncorhynchus mykiss","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.230319,-72.650397,"SUBPESCA.PecesContinentales2019.9989","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2011","2011","4","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"9989","3",NA,"677857","4766563",7,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.9989","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-41.74099,-72.65036,"DarwinInitiativeFreshwaterFish.541","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","Garcia de Leaniz, C.; Gajardo, et al. (2020) The Darwin Freshwater Fish Database of Exotic and Native Species in Chile. https://doi.org/10.6084/m9.figshare.13077350","CC BY-NC 4.0","Oncorhynchus mykiss","Leaniz, C.G.D., Gajardo, G., Consuegra, S., Young, K.A., Sanzana, J., Vanhaecke, D., Orellana, G., Cerda, A.M., Stephenson, J.F., Terreau, A., Thailly, A.F., Perry, B., Howes, P.N., MacDonald, J., Leaniz, C.G.D., Gajardo, G., Consuegra, S., Young, K.A., Sanzana, J., Vanhaecke, D., Orellana, G., Cerda, A.M., Stephenson, J.F., Terreau, A., Thailly, A.F., Perry, B., Howes, P.N., and MacDonald, J. 2020. The Darwin Freshwater Fish Database of Exotic and Native Species in Chile [database]. figshare. https://doi.org/10.6084/m9.figshare.13077350","2008","2008-8-23","3","not-for-profit use only",NA,"Chiloé continental, Río Puelche",NA,"U78A","Occurrence",NA,NA,NA,NA,"","Kyle Young, Gabriel Orellana",NA,"Carlos García de Leaniz y Gonzalo Gajardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"darw | DarwinInitiativeFreshwaterFish.541","Oncorhynchus mykiss","Darwin Initiative Freshwater Fish (2012)",NA,NA,NA,NA
-41.74099,-72.65036,"DarwinInitiativeFreshwaterFish.542","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","Garcia de Leaniz, C.; Gajardo, et al. (2020) The Darwin Freshwater Fish Database of Exotic and Native Species in Chile. https://doi.org/10.6084/m9.figshare.13077350","CC BY-NC 4.0","Salmo trutta","Leaniz, C.G.D., Gajardo, G., Consuegra, S., Young, K.A., Sanzana, J., Vanhaecke, D., Orellana, G., Cerda, A.M., Stephenson, J.F., Terreau, A., Thailly, A.F., Perry, B., Howes, P.N., MacDonald, J., Leaniz, C.G.D., Gajardo, G., Consuegra, S., Young, K.A., Sanzana, J., Vanhaecke, D., Orellana, G., Cerda, A.M., Stephenson, J.F., Terreau, A., Thailly, A.F., Perry, B., Howes, P.N., and MacDonald, J. 2020. The Darwin Freshwater Fish Database of Exotic and Native Species in Chile [database]. figshare. https://doi.org/10.6084/m9.figshare.13077350","2008","2008-8-23","11","not-for-profit use only",NA,"Chiloé continental, Río Puelche",NA,"U78A","Occurrence",NA,NA,NA,NA,"","Kyle Young, Gabriel Orellana",NA,"Carlos García de Leaniz y Gonzalo Gajardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"darw | DarwinInitiativeFreshwaterFish.542","Salmo trutta","Darwin Initiative Freshwater Fish (2012)",NA,NA,NA,NA
-45.549511,-72.648771,"SUBPESCA.PecesContinentales2019.21303","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Oncorhynchus mykiss","ND Proyecto Sistema De Transmision Energia Austral.","2012","2012","3","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"21303","TS-95",NA,"683532","4953314",0,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.21303","Oncorhynchus mykiss","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.549511,-72.648771,"SUBPESCA.PecesContinentales2019.15128","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","CEA Linea De Base Medio Dulceacuicola, Rio Blanco, Cuervo Y Condor.","2008","2008","2","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"15128","ND",NA,"683532","4953314",1,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.15128","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.549511,-72.648771,"SUBPESCA.PecesContinentales2019.16080","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","CEA Linea De Base Medio Dulceacuicola, Rio Blanco, Cuervo Y Condor.","2010","2010","1","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"16080","ND",NA,"683532","4953314",5,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.16080","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.549511,-72.648771,"SUBPESCA.PecesContinentales2019.21304","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","ND Proyecto Sistema De Transmision Energia Austral.","2012","2012","1","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"21304","TS-95",NA,"683532","4953314",0,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.21304","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-51.527707,-72.646889,"urn:catalog:CAS:ICH:55141","Aplochiton zebra Jenyns, 1842","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/2410618","Galaxiidae","Aplochiton",NA,NA,"Aplochiton zebra",NA,"1968","1968-02-10","1",NA,NA,"Laguna Sofia","55141",NA,"PreservedSpecimen",NA,NA,NA,NA,NA,"McDowall, R. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AA-708",NA,"http://grscicoll.org/institution/california-academy-sciences",NA,NA,NA,NA,NA,NA,"CAS",NA,"ICH",NA,NA,NA,"3692","Laguna Sofia","http://grscicoll.org/institutional-collection/cas-ichthyology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"idig | urn:catalog:CAS:ICH:55141","Aplochiton zebra","iDigBio downloaded on 2025-11-27","0b14eea1-e912-4ae1-b0e0-14e9ec7e956e",NA,NA,NA
-41.463247,-72.64677,"SUBPESCA.PecesContinentales2019.27227","Geotria australis Gray, 1851","Animalia","Chordata","Petromyzontiformes","SPECIES","https://www.gbif.org/species/2421280","Geotriidae","Geotria","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Geotria australis","CEA (2013) Identificacion De Areas De Importancia Ambiental (Aia) En El Río Chamiza Y Lago Chapo","2013","2013","3","Publicaciones científicas y estudios parte del SEA son de acceso público","Pesca electrica",NA,"27227","CHAM-18",NA,"696525","5407143",12,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UTM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.27227","Geotria australis","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
