"occurrenceID","datasetName","catalogNumber","bibliographicCitation","references","basisOfRecord","individualCount","sex","lifeStage","establishmentMeans","disposition","occurrenceRemarks","verbatimEventDate","eventDate","eventTime","year","month","day","habitat","samplingProtocol","samplingEffort","eventRemarks","continent","country","countryCode","stateProvince","county","municipality","locality","verbatimElevation","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","vernacularName","license","datasetName_tmp","data_source"
"MAguilar.Lit.Review.1154","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1154","Ruzzante, D.E., Walde, S.J., Cussac, V.E., Macchi, P.J., Alonso, M.F., & Battini, M.A. (2003). Resource polymorphism in a Patagonian fish Percichthys trucha (Percichthyidae): phenotypic evidence for interlake pattern variation. Biological Journal of The Linnean Society, 78, 497-515.","-","HumanObservation",35,"females and males","adults and juveniles","native",NA,NA,NA,NA,NA,NA,NA,NA,"temperate rainforest of the Patagonian Andes of south-western Argentina ","gillnets (stretched mesh sizes ranging from 30 to 140 mm)",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia","~500 m.a.s.l.","42°36'S","71°39'O",-42.6000000002,-71.6499999997,"Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","hatcheri","Odontesthes hatcheri",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1155","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1155","Ruzzante, D.E., Walde, S.J., Cussac, V.E., Macchi, P.J., Alonso, M.F., & Battini, M.A. (2003). Resource polymorphism in a Patagonian fish Percichthys trucha (Percichthyidae): phenotypic evidence for interlake pattern variation. Biological Journal of The Linnean Society, 78, 497-515.","-","HumanObservation",59,"females and males","adults and juveniles","native",NA,NA,NA,NA,NA,NA,NA,NA,"temperate rainforest of the Patagonian Andes of south-western Argentina ","gillnets (stretched mesh sizes ranging from 30 to 140 mm)",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia","~500 m.a.s.l.","42°36'S","71°39'O",-42.6000000002,-71.6499999997,"Animalia","Chordata","Actinopterygii","Perciformes","Percichthyidae","Percichthys","trucha","Percichthys trucha","Perca patagonica","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1156","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1156","Ruzzante, D.E., Walde, S.J., Cussac, V.E., Macchi, P.J., Alonso, M.F., & Battini, M.A. (2003). Resource polymorphism in a Patagonian fish Percichthys trucha (Percichthyidae): phenotypic evidence for interlake pattern variation. Biological Journal of The Linnean Society, 78, 497-515.","-","HumanObservation",105,"females and males","adults and juveniles","introduced",NA,NA,NA,NA,NA,NA,NA,NA,"temperate rainforest of the Patagonian Andes of south-western Argentina ","gillnets (stretched mesh sizes ranging from 30 to 140 mm)",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia","~500 m.a.s.l.","42°36′ S","71°39′ W",-42.6000000002,-71.6499999997,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus mykiss",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1157","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1157","Ruzzante, D.E., Walde, S.J., Cussac, V.E., Macchi, P.J., Alonso, M.F., & Battini, M.A. (2003). Resource polymorphism in a Patagonian fish Percichthys trucha (Percichthyidae): phenotypic evidence for interlake pattern variation. Biological Journal of The Linnean Society, 78, 497-515.","-","HumanObservation",21,"females and males","adults and juveniles","introduced",NA,NA,NA,NA,NA,NA,NA,NA,"temperate rainforest of the Patagonian Andes of south-western Argentina ","gillnets (stretched mesh sizes ranging from 30 to 140 mm)",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia","~500 m.a.s.l.","42°36′ S","71°39′ W",-42.6000000002,-71.6499999997,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","fontinalis","Salvelinus fontinalis",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1158","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1158","Ruzzante, D.E., Walde, S.J., Cussac, V.E., Macchi, P.J., Alonso, M.F., & Battini, M.A. (2003). Resource polymorphism in a Patagonian fish Percichthys trucha (Percichthyidae): phenotypic evidence for interlake pattern variation. Biological Journal of The Linnean Society, 78, 497-515.","-","HumanObservation",1,"females and males","adults and juveniles","introduced",NA,NA,NA,NA,NA,NA,NA,NA,"temperate rainforest of the Patagonian Andes of south-western Argentina ","gillnets (stretched mesh sizes ranging from 30 to 140 mm)",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia","~500 m.a.s.l.","42°36′ S","71°39′ W",-42.6000000002,-71.6499999997,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","trutta","Salmo trutta",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1159","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1159","RUZZANTE, D.E., WALDE, S.J., GOSSE, J.C., CUSSAC, V.E., HABIT, E., ZEMLAK, T.S. and ADAMS, E.D.M. (2008), Climate control on ancestral population dynamics: insight from Patagonian fish phylogeography. Molecular Ecology, 17: 2234-2244. https://doi.org/10.1111/j.1365-294X.2008.03738.x","-","HumanObservation",NA,NA,NA,"native",NA,NA,"between 1998 and 2008 (Argentina), and between 2004 and 2007 (Chile).","1998/2007",NA,1998,NA,NA,NA,"gillnets or electrofishing equipmen",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Cushamen","Lago Puelo","Lago Puelo",NA,"–42.09340","–71.61515",-42.0933999999,-71.6151499997,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1160","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1160","RUZZANTE, D.E., WALDE, S.J., GOSSE, J.C., CUSSAC, V.E., HABIT, E., ZEMLAK, T.S. and ADAMS, E.D.M. (2008), Climate control on ancestral population dynamics: insight from Patagonian fish phylogeography. Molecular Ecology, 17: 2234-2244. https://doi.org/10.1111/j.1365-294X.2008.03738.x","-","HumanObservation",NA,NA,NA,"native",NA,NA,"between 1998 and 2008 (Argentina), and between 2004 and 2007 (Chile).","1998/2007",NA,1998,NA,NA,NA,"gillnets or electrofishing equipmen",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"–42.60000","–71.65000",-42.6000000002,-71.6499999997,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1161","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1161","RUZZANTE, D.E., WALDE, S.J., GOSSE, J.C., CUSSAC, V.E., HABIT, E., ZEMLAK, T.S. and ADAMS, E.D.M. (2008), Climate control on ancestral population dynamics: insight from Patagonian fish phylogeography. Molecular Ecology, 17: 2234-2244. https://doi.org/10.1111/j.1365-294X.2008.03738.x","-","HumanObservation",NA,NA,NA,"native",NA,NA,"between 1998 and 2008 (Argentina), and between 2004 and 2007 (Chile).","1998/2007",NA,1998,NA,NA,NA,"gillnets or electrofishing equipmen",NA,NA,"Sudamérica","Argentina","AR","Provincia de Santa Cruz","Departamento Río Chico",NA,"Lago Pueyrredon",NA,"–47.30000","–71.91670",-47.2999999998,-71.9167000004,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1163","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1163","RUZZANTE, D.E., WALDE, S.J., GOSSE, J.C., CUSSAC, V.E., HABIT, E., ZEMLAK, T.S. and ADAMS, E.D.M. (2008), Climate control on ancestral population dynamics: insight from Patagonian fish phylogeography. Molecular Ecology, 17: 2234-2244. https://doi.org/10.1111/j.1365-294X.2008.03738.x","-","HumanObservation",NA,NA,NA,"native",NA,NA,"between 1998 and 2008 (Argentina), and between 2004 and 2007 (Chile).","1998/2007",NA,1998,NA,NA,NA,"gillnets or electrofishing equipmen",NA,NA,"Sudamérica","Argentina","AR","Provincia de Santa Cruz","Departamento Lago Argentino",NA,"Lago San Martín",NA,"–49.03183","–72.24448",-49.0318300002,-72.2444800003,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1164","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1164","RUZZANTE, D.E., WALDE, S.J., GOSSE, J.C., CUSSAC, V.E., HABIT, E., ZEMLAK, T.S. and ADAMS, E.D.M. (2008), Climate control on ancestral population dynamics: insight from Patagonian fish phylogeography. Molecular Ecology, 17: 2234-2244. https://doi.org/10.1111/j.1365-294X.2008.03738.x","-","HumanObservation",NA,NA,NA,"native",NA,NA,"between 1998 and 2008 (Argentina), and between 2004 and 2007 (Chile).","1998/2007",NA,1998,NA,NA,NA,"gillnets or electrofishing equipmen",NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento Tolhuin",NA,"Lago Yehuin",NA,"–54.40000","–67.73333",-54.4,-67.7333299996,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1165","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1165","RUZZANTE, D.E., WALDE, S.J., GOSSE, J.C., CUSSAC, V.E., HABIT, E., ZEMLAK, T.S. and ADAMS, E.D.M. (2008), Climate control on ancestral population dynamics: insight from Patagonian fish phylogeography. Molecular Ecology, 17: 2234-2244. https://doi.org/10.1111/j.1365-294X.2008.03738.x","-","HumanObservation",NA,NA,NA,"native",NA,NA,"between 1998 and 2008 (Argentina), and between 2004 and 2007 (Chile).","1998/2007",NA,1998,NA,NA,NA,"gillnets or electrofishing equipmen",NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,"Lago Escondido",NA,"–54.63333","–67.80000",-54.6333299997,-67.8000000002,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.1166","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","1166","RUZZANTE, D.E., WALDE, S.J., GOSSE, J.C., CUSSAC, V.E., HABIT, E., ZEMLAK, T.S. and ADAMS, E.D.M. (2008), Climate control on ancestral population dynamics: insight from Patagonian fish phylogeography. Molecular Ecology, 17: 2234-2244. https://doi.org/10.1111/j.1365-294X.2008.03738.x","-","HumanObservation",NA,NA,NA,"native",NA,NA,"between 1998 and 2008 (Argentina), and between 2004 and 2007 (Chile).","1998/2007",NA,1998,NA,NA,NA,"gillnets or electrofishing equipmen",NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,"Laguna Margarita",NA,"–54.66670","–67.83330",-54.6666999998,-67.8332999998,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
