id_CC,duplicated_CC,spatialClust_CC,canonicalName,eventDate,year,locality,bibliographicCitation,datasetName,recordedBy,identifiedBy,catalogNumber,institutionCode,institutionID,occurrenceID,occurrenceStatus,collectionCode,collectionID,rObjectRank_CC,decimalLatitude,decimalLongitude,scientificName,individualCount,samplingProtocol,locationRemarks,license,rightsHolder,accessRights,basisOfRecord,eventRemarks,references,sex,lifeStage,establishmentMeans,disposition,occurrenceRemarks,verbatimEventDate,eventTime,month,day,habitat,samplingEffort,continent,country,countryCode,stateProvince,county,municipality,verbatimElevation,verbatimLatitude,verbatimLongitude,kingdom,phylum,class,order,family,genus,specificEpithet,vernacularName,coordinateUncertaintyInMeters,waterBody,typeStatus,organismQuantityType,recordNumber,organismQuantity,uuid,Identification,gbifID,datasetKey,species,infraspecificEpithet,taxonRank,verbatimScientificName,verbatimScientificNameAuthorship,publishingOrgKey,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,taxonKey,speciesKey,dateIdentified,lastInterpreted,mediaType,issue,recordedByID,modified,taxonID,verbatimCoordinateSystem,verbatimSRS,bibiographicCitation,sampleSizeValue,sampleSizeUnit,higherClassification,startDayOfYear,geodeticDatum,higherGeography,verbatimLocality,eventID,language,georeferenceVerificationStatus,nomenclaturalCode,endDayOfYear,georeferencedDate,georeferenceProtocol,georeferencedBy,preparations,fieldNumber,georeferenceSources,scientificNameAuthorship,georeferenceRemarks,associatedReferences,otherCatalogNumbers,dynamicProperties,island,verbatimDepth,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,identificationVerificationStatus,ownerInstitutionCode,islandGroup,identificationRemarks,previousIdentifications,locationAccordingTo,locationID,organismID,datasetID,associatedMedia,materialSampleID,subgenus,minimumElevationInMeters,maximumElevationInMeters,namePublishedInID,scientificNameID,namePublishedInYear,namePublishedIn,verbatimCoordinates,originalNameUsage,associatedSequences,identificationQualifier,earliestAgeOrLowestStage,verbatimTaxonRank,formation,lithostratigraphicTerms,latestAgeOrHighestStage,group,member,lowestBiostratigraphicZone,highestBiostratigraphicZone,bed,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,latestEonOrHighestEonothem,earliestEraOrLowestErathem,earliestEonOrLowestEonothem,latestEraOrHighestErathem,geologicalContextID,latestPeriodOrHighestSystem,latestEpochOrHighestSeries,scientificName_Old,IncludePewProAP,chequeado,correccion,RemoveFromMaster,.locality,.decimalLatitude,.decimalLongitude,.year,.eventDate,.recordedBy,.individualCount,.bibliographicCitation,.canonicalName,.scientificName
12666,TRUE,668,Salvelinus fontinalis,NA,NA,Lago Rivadavia,"Aigo, J., Cussac, V., Peris, S.Â et al.Â Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages.Â Rev Fish Biol FisheriesÂ 18, 387â€“408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,123,NA,NA,NA,NA,NA,NA,4,-42.6,-71.65,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,"Cussac V, Ortubay S, Iglesias G, Milano D, Lattuca M, Barriga J, Battini M, Gross M (2004) The distribution of South American galaxiid fishes: the role of biological traits and post glacial history. J Biogeogr 31:103â€“122   |   IARH-INCYTH. 1995. CatÃ¡logo de los lagos y embalses de la Argentina. Proyecto CatÃ¡logo Nacional de Lagos y Lagunas Argentinas y su Medio Ambiente. Ministerio de EconomÃ­a y Obras Servicios PÃºblicos, SecretarÃ­a de Obras y Servicios PÃºblicos.   |   Lattuca ME, Ortubay S, Battini MA, Barriga JP, Cussac VE (2007) Presumptive environmental effects on body shape of Aplochiton zebra (Pisces, Galaxiidae) in northern Patagonian lakes. J Appl Ichthyol 23:25â€“33  |   Milano D, Ruzzante DE, Cussac VE, Macchi PJ, Ferriz RA, Barriga JP, Aigo JC, Lattuca ME, Walde SJ (2006) Latitudinal and ecological correlates of morphological variation in Galaxias platei (Pisces, Galaxiidae) in Patagonia. Biol J Linnean Soc 87:69â€“82.  |   Ruzzante DE, Walde SJ, Cussac VE, Macchi PJ, Alonso MF, Battini M (2003) Resource polymorphism in a Patagonian fish Percichthys trucha (Percichthyidae): phenotypic evidence for interlake pattern variation. Biol J Linnean Soc 78:497â€“515  |   Aigo, J., Cussac, V., Peris, S.Â et al.Â Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages.Â Rev Fish Biol FisheriesÂ 18, 387â€“408 (2008). https://doi.org/10.1007/s11160-007-9080-8",NA,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia del Chubut,Departamento de FutaleufÃº,Villa Lago Rivadavia,527 m.a.s.l.,42Â°36'S,71Â°39'O,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,ok,,,,,,,,,,,,
12669,TRUE,1492,Salvelinus fontinalis,2005-01-11,2005,,NA,GBIF,fsadjadi,Guille Ivan Spajic,72688859,iNaturalist,NA,https://www.inaturalist.org/observations/72688859,PRESENT,Observations,NA,6,-41.270077,-71.647731,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC_BY_NC_4_0,fsadjadi,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,,NA,NA,NA,NA,1,11,NA,NA,NA,NA,AR,RÃ­o Negro,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Salvelinus,NA,NA,178,NA,,NA,,NA,NA,NA,3079509265,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Salvelinus fontinalis,,SPECIES,Salvelinus fontinalis,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,NA,NA,NA,NA,NA,2351271,2351271,2021-04-02 21:40:00,32:05.30,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salvelinus fontinalis (Mitchill, 1814)",1,error,LocalityLago Mascardi; coord  41.2711/71.6281,,Lago Mascardi,-41.2711,-71.6281,,,,,,,
12677,FALSE,922,Salvelinus fontinalis,NA,NA,Lago Puelo,"Cussac, V.E.; Barrantes, M.E.; Boy, C.C.; GÃ³rski, K.; Habit, E.; Lattuca, M.E.; Rojo, J.H. New Insights into the Distribution, Physiology and Life Histories of South American Galaxiid Fishes, and Potential Threats to This Unique Fauna.Â DiversityÂ 2020,Â 12, 178. https://doi.org/10.3390/d12050178","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,530,NA,NA,NA,NA,NA,NA,4,-42.150404,-71.641808,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,-,NA,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia del Chubut,Departamento de Cushamen,Lago Puelo,NA,42Â°,NA,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,ok,,,,,,,,,,,,
12685,FALSE,980,Salvelinus fontinalis,NA,2008,Lago Mascardi,"FernÃ¡ndez, M. V., Garibotti, G., Semenas, L., & Viozzi, G. (2015). Influencia de factores biÃ³ticos y abiÃ³ticos sobre las comunidades de parÃ¡sitos metazoos de un pez presa nativo: estudio en 28 lagos andino patagÃ³nicos.Â EcologÃ­a Austral,Â 25(3), 221â€“230. https://doi.org/10.25260/EA.16.25.3.0.60","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,634,NA,NA,NA,NA,NA,NA,4,-41.26,-71.64,"Salvelinus fontinalis (Mitchill, 1814)",NA,seine net and baited traps,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,-,NA,NA,introduced,NA,NA,summer of 2008-2009,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia de RÃ­o Negro,Departamento de Bariloche,Villa Mascardi,NA,"-41,26","-71,64",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,ok,,,,,,,,,,,,
12702,FALSE,673,Salvelinus fontinalis,NA,NA,Lago Mascardi,"Aigo, J., Cussac, V., Peris, S.Â et al.Â Distribution of introduced and native fish in Patagonia (Argentina)patterns and changes in fish assemblages.Â Rev Fish Biol FisheriesÂ 18, 387â€“408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,113,NA,NA,NA,NA,NA,NA,4,-41.28333333,-71.63333333,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,"Cussac V, Ortubay S, Iglesias G, Milano D, Lattuca M, Barriga J, Battini M, Gross M (2004) The distribution of South American galaxiid fishesthe role of biological traits and post glacial history. J Biogeogr 31:103â€“122  |  IARH-INCYTH. 1995. CatÃ¡logo de los lagos y embalses de la Argentina. Proyecto CatÃ¡logo Nacional de Lagos y Lagunas Argentinas y su Medio Ambiente. Ministerio de EconomÃ­a y Obras Servicios PÃºblicos, SecretarÃ­a de Obras y Servicios PÃºblicos.  |  Ortubay S, Semenas L, Ãšbeda C, Quaggiotto A, Viozzi G. (1994). CatÃ¡logo de peces dulceacuÃ­colas de la Patagonia argentina y sus parÃ¡sitos metazoos, RÃ­o Negro, Argentina, SubsecretarÃ­a de Recursos Naturales, 110 p.",NA,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia de RÃ­o Negro,Departamento de Bariloche,Villa Mascardi,750 m.a.s.l.,41Â°17'S,71Â°38'O,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,error,coord  41.2711/71.6281,,,-41.2711,-71.6281,,,,,,,
12756,FALSE,981,Salvelinus fontinalis,NA,2008,Laguna Los Moscos,"FernÃ¡ndez, M. V., Garibotti, G., Semenas, L., & Viozzi, G. (2015). Influencia de factores biÃ³ticos y abiÃ³ticos sobre las comunidades de parÃ¡sitos metazoos de un pez presa nativo: estudio en 28 lagos andino patagÃ³nicos.Â EcologÃ­a Austral,Â 25(3), 221â€“230. https://doi.org/10.25260/EA.16.25.3.0.60","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,637,NA,NA,NA,NA,NA,NA,4,-41.35,-71.62,"Salvelinus fontinalis (Mitchill, 1814)",NA,seine net and baited traps,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,-,NA,NA,introduced,NA,NA,summer of 2008-2009,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia de RÃ­o Negro,Departamento de Bariloche,NA,NA,"-41,35","-71,62",Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,ok,,,,,,,,,,,,
12765,FALSE,913,Salvelinus fontinalis,NA,NA,Laguna Los Moscos,"Cussac, V.E.; Barrantes, M.E.; Boy, C.C.; GÃ³rski, K.; Habit, E.; Lattuca, M.E.; Rojo, J.H. New Insights into the Distribution, Physiology and Life Histories of South American Galaxiid Fishes, and Potential Threats to This Unique Fauna.Â DiversityÂ 2020,Â 12, 178. https://doi.org/10.3390/d12050178","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,509,NA,NA,NA,NA,NA,NA,4,-41.345566,-71.618333,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,-,NA,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia de RÃ­o Negro,Departamento de Bariloche,NA,NA,41Â°,NA,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,ok,,,,,,,,,,,,
12833,TRUE,2105,Salvelinus fontinalis,NA,NA,NA,NA,DataBasin-Los Peces de Argentina; Originally provided by FundaciÃ³n Ã“ga through SSTN,NA,NA,NA,FO,NA,4562573,NA,Peces,NA,8,-43.1333,-71.6,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 3.0,"Conservation Biology Institute, http://consbio.org",not-for-profit use only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Salvelinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,????,"cae en la tierra, esta cerca del Rio Futalufú",,,,,,,,,,,
12845,TRUE,1112,Salvelinus fontinalis,NA,NA,NA,NA,DataBasin-Los Peces de Argentina; Originally provided by FundaciÃ³n Ã“ga through SSTN,NA,NA,NA,FO,NA,4562569,NA,Peces,NA,8,-41.3333,-71.6,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 3.0,"Conservation Biology Institute, http://consbio.org",not-for-profit use only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Salvelinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,???,no podemos constatar cae en la tierra entre el mascardi y Los Moscos,,,,,,,,,,,
12862,FALSE,671,Salvelinus fontinalis,NA,NA,Laguna Los Moscos,"Aigo, J., Cussac, V., Peris, S.Â et al.Â Distribution of introduced and native fish in Patagonia (Argentina)patterns and changes in fish assemblages.Â Rev Fish Biol FisheriesÂ 18, 387â€“408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,107,NA,NA,NA,NA,NA,NA,4,-41.35,-71.6,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,"Cussac V, Ortubay S, Iglesias G, Milano D, Lattuca M, Barriga J, Battini M, Gross M (2004) The distribution of South American galaxiid fishesthe role of biological traits and post glacial history. J Biogeogr 31:103â€“122   |   Milano D, Cussac VE, Macchi PJ, Ruzzante DE, Alonso MF, Vigliano PH, Denegri MA (2002) Predator associated morphology in Galaxias platei in Patagonian lakes. J Fish Biol 61:138â€“156   |   Milano D, Ruzzante DE, Cussac VE, Macchi PJ, Ferriz RA, Barriga JP, Aigo JC, Lattuca ME, Walde SJ (2006) Latitudinal and ecological correlates of morphological variation in Galaxias platei (Pisces, Galaxiidae) in Patagonia. Biol J Linnean Soc 87:69â€“82   |   Semenas pers. com.",NA,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia de RÃ­o Negro,Departamento de Bariloche,NA,800 m.a.s.l.,41Â°21'S,71Â°36'O,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,error,coord coorcta41.3457/71.6117,,,-41.3457,-71.6117,,,,,,,
12872,FALSE,703,Salvelinus fontinalis,NA,NA,Lago Vintter,"Aigo, J., Cussac, V., Peris, S.Â et al.Â Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages.Â Rev Fish Biol FisheriesÂ 18, 387â€“408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,137,NA,NA,NA,NA,NA,NA,4,-43.93333333,-71.58333333,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,"Ortubay S, Semenas L, Ãšbeda C, Quaggiotto A, Viozzi G. (1994). CatÃ¡logo de peces dulceacuÃ­colas de la Patagonia argentina y sus parÃ¡sitos metazoos, RÃ­o Negro, Argentina, SubsecretarÃ­a de Recursos Naturales, 110 p.  |   QuirÃ³s R (1991) Factores que afectan la distribuciÃ³n de salmÃ³nidos en Argentina. COPESCAL, FAO, Documento TÃ©cnico 9:163â€“173   |   Aigo, J., Cussac, V., Peris, S.Â et al.Â Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages.Â Rev Fish Biol FisheriesÂ 18, 387â€“408 (2008). https://doi.org/10.1007/s11160-007-9080-8",NA,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia del Chubut,Departamento de LanguiÃ±eo,NA,920 m.a.s.l.,43Â°56'S,71Â°35'O,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,ok,,,,,,,,,,,,
12881,FALSE,915,Salvelinus fontinalis,NA,NA,Lago Steffen,"Cussac, V.E.; Barrantes, M.E.; Boy, C.C.; GÃ³rski, K.; Habit, E.; Lattuca, M.E.; Rojo, J.H. New Insights into the Distribution, Physiology and Life Histories of South American Galaxiid Fishes, and Potential Threats to This Unique Fauna.Â DiversityÂ 2020,Â 12, 178. https://doi.org/10.3390/d12050178","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,515,NA,NA,NA,NA,NA,NA,4,-41.517287,-71.582432,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,-,NA,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Argentina,AR,Provincia de RÃ­o Negro,Departamento de Bariloche,NA,NA,41Â°,NA,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,1,ok,,,,,,,,,,,,
