"occurrenceID","locality","institutionID","institutionCode","recordedBy","year","kingdom","genus","decimalLongitude","coordinateUncertaintyInMeters","decimalLatitude","basisOfRecord","collectionCode","verbatimEventDate","catalogNumber","eventDate","collectionID","family","scientificName","waterBody","individualCount","lifeStage","typeStatus","datasetName","samplingProtocol","organismQuantityType","recordNumber","organismQuantity","uuid","Identification"
"f761ace8-1792-41a8-81dd-f34faa623282","Chiloe Island","urn:lsid:biocol.org:col:34978","NMV",NA,1968,"Animalia",NA,-73.92,NA,-42.5,"PRESERVED_SPECIMEN","Ichthyology",NA,"A22373","1968-04-07/1968-04-07",NA,"Galaxiidae","GALAXIIDAE",NA,7,NA,NA,"iDigBio",NA,NA,NA,NA,"d5e9b7ca-fc5e-4514-9e2d-5a24ed5eadc9","NULL"
"a8a86bc0-b42e-4294-9b18-b49ee2775b02","Chiloe Island, 8-9 km W of Quemchi, in a small ravine","urn:lsid:biocol.org:col:34978","NMV","Pena, L.E.",1968,"Animalia",NA,-73.5,NA,-42.12,"PRESERVED_SPECIMEN","Ichthyology",NA,"A13518","1968-10-10/1968-10-10",NA,"Galaxiidae","GALAXIIDAE",NA,7,NA,NA,"iDigBio",NA,NA,NA,NA,"5f3864f6-69e0-4fef-916b-840c928cf02d","NULL"
"http://n2t.net/ark:/65665/369169e32-9d97-4291-8597-76e963113851","Creek near Chilean Naval Outpost, north northwest of Harris Bay, east coast of Dawson Island, Chile.","urn:lsid:biocol.org:col:34871","USNM","H. Fehlmann",1969,"Animalia","Galaxias",-70.45,NA,-53.8389,"PreservedSpecimen","FISH","1969 May 13 - 0000 00 00","USNM 315406","1969-05-13","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Galaxiidae","Galaxias maculatus",NA,2,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"0bdf2424-eaf0-4330-8666-178c23f6dd47","NULL"
"http://n2t.net/ark:/65665/35be7dec3-999d-4bbe-8da5-bfb8e87c3598","Creek near Chilean Naval Outpost, north northwest of Harris Bay, east coast of Dawson Island, Chile.","urn:lsid:biocol.org:col:34871","USNM","H. Fehlmann",1969,"Animalia","Galaxias",-70.45,NA,-53.8389,"PreservedSpecimen","FISH","1969 May 13 - 0000 00 00","USNM 331419","1969-05-13","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Galaxiidae","Galaxias maculatus",NA,87,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"923f9c46-1960-4bba-af6d-ee4012922c64","NULL"
"http://n2t.net/ark:/65665/3be2db9de-3096-416a-afe9-21981a851dc5","Creek near Chilean Naval Outpost, north northwest of Harris Bay, east coast of Dawson Island, Chile.","urn:lsid:biocol.org:col:34871","USNM","H. Fehlmann",1969,"Animalia","Galaxias",-70.45,NA,-53.8389,"PreservedSpecimen","FISH","1969 May 13 - 0000 00 00","USNM 331421","1969-05-13","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Galaxiidae","Galaxias maculatus",NA,2,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"f7968052-92c4-4a5a-a73e-9b75082d9040","NULL"
"http://n2t.net/ark:/65665/326a8244b-596f-40d5-bfbb-adbaf8559277","Creek near Chilean Naval Outpost, north northwest of Harris Bay, east coast of Dawson Island, Chile.","urn:lsid:biocol.org:col:34871","USNM","H. Fehlmann",1969,"Animalia","Galaxias",-70.45,NA,-53.8389,"PreservedSpecimen","FISH","1969 May 13 - 0000 00 00","USNM 331423","1969-05-13","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Galaxiidae","Galaxias maculatus",NA,2,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"f93ac7b8-4f40-49ff-ba45-057d37e3f0d0","NULL"
"86a82ee0-587f-87f4-bdb0-b1235207414e","E of Puerto Williams, Villa Ukika, stream above road bridge","http://biocol.org/urn:lsid:biocol.org:col:34935","CMN","Bousfield, Edward L.",1970,"Animalia","Galaxias",-67.5925,NA,-54.9336,"PreservedSpecimen","CMNFI","1970-01-30","CMNFI 1970-0446.1","1970-01-30","http://grbio.org/cool/fpjs-vpys","Galaxiidae","Galaxias",NA,8,NA,NA,"iDigBio; Fish",NA,NA,NA,NA,"6c65d623-dcdc-400f-bdf2-865349b0b338","NULL"
"dc72d2b2-1ed3-11e3-bfac-90b11c41863e","Lago Yehuin","http://grbio.org/cool/iakn-125z","KU",NA,1986,"Animalia","Galaxias",-67.6833,NA,-54.4167,"PreservedSpecimen","KUI",NA,"22962","1986-06-26",NA,"Galaxiidae","Galaxias maculatus",NA,NA,NA,NA,"iDigBio; University of Kansas Biodiversity Institute Fish Voucher Collection",NA,NA,NA,NA,"b9926a80-7304-4a86-8ab6-7318761cf248","NULL"
"0a4251aa-6afa-4a0d-ad62-6bc3df8b88ce","Lago Cochrane, Prov. Capitan Prat, XI Region; Rio Baker drainage",NA,"UMMZ","BS Dyer, and A Ormeno",1990,NA,"Galaxias",-72.25,NA,-47.25,"PreservedSpecimen","ummz_fish",NA,"218451","1990-01-27",NA,"Galaxiidae","Galaxias",NA,NA,NA,NA,"iDigBio; Fish","Bag seine",NA,NA,NA,"15f61fd6-eb40-42bc-ad49-4f6dfa1c46d4","NULL"
"f385f67b-b575-404f-b074-be3dc2610d3e","Intertidal pools of river that originates in Lago Camillo on Isla Magdalena and flows to Seno Soto",NA,"TNHC","Dean Hendrickson|John Jennings",1995,"Animalia",NA,-72.916667,1000,-44.533333,"PreservedSpecimen","Ichthyology Collection",NA,"000068430","1995-01-24",NA,"Galaxiidae","Galaxiidae",NA,NA,NA,NA,"iDigBio",NA,NA,NA,NA,"0f3a1d9a-facc-4339-a3c9-7237706b7bfd","NULL"
"9ce3e9b4-1b42-461b-ba2a-9365a4318631","Intertidal pools of river that originates in Lago Camillo on Isla Magdalena and flows to Seno Soto",NA,"TNHC","Dean Hendrickson|John Jennings",1995,"Animalia",NA,-72.916667,1000,-44.533333,"PreservedSpecimen","Ichthyology Collection",NA,"000068429","1995-01-24",NA,"Galaxiidae","Galaxiidae",NA,NA,NA,NA,"iDigBio",NA,NA,NA,NA,"1ab920dc-ebdd-4f2e-804f-c85e6168dac5","NULL"
"2d727022-7bf2-4dce-8d6a-94d8cc98f3f0","Intertidal pools of river that originates in Lago Camillo on Isla Magdalena and flows to Seno Soto",NA,"TNHC","Dean Hendrickson|John Jennings",1995,"Animalia","Galaxias",-72.916667,1000,-44.533333,"PreservedSpecimen","Ichthyology Collection",NA,"000068433","1995-01-24",NA,"Galaxiidae","Galaxias sp.",NA,NA,NA,NA,"iDigBio",NA,NA,NA,NA,"f2a1bd36-cd2d-46cb-9bac-ffc4d0e5f85f","NULL"
"URI:catalog:ROM:Ichthyology:81200","Punta Arenas, Rio Pescado",NA,"ROM","Peck, M.;Baker, A.",1995,"Animalia","Galaxias",-70.9,NA,-52.91667,"PreservedSpecimen","Fishes","19950215","81200","1995-02-15","urn:lsid:biocol.org:col:35195","Galaxiidae","Galaxias",NA,27,NA,NA,"iDigBio; Ichthyology",NA,NA,"6287-04","27","2f26d98e-bbc7-4a7a-a9e7-44e83e164b3b","NULL"
"094DA0DA-D12E-47DD-8623-D47A757260A7","Río Mejillones, [Isla Navarino], [ca. 15.3 air miles WNW center Puerto Williams], [Comuna de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-67.9984970092773,NA,-54.9053001403809,"PreservedSpecimen","NCSM-Fishes",NA,"50905",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",3,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"3492d227-de69-4b9a-b986-9c67f69aa4dd","NULL"
"2D506E35-3B58-45CD-8165-FCDB05C981D5","Lago Mejillones [Lake Mejillones], [Isla Navarino], [ca. 15.5 air miles SE center Ushuaia, Argentina], [Communa de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-67.9904022216797,NA,-54.9291000366211,"PreservedSpecimen","NCSM-Fishes",NA,"50903",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",1,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"2f84d11b-d6b8-4ba6-be7f-484f1f5582a8","NULL"
"F2AD33C6-559A-42F5-9D92-AB02CAB18208","Río Lum, 50 meters upstream from road [Y-905], [Isla Navarino], [ca. 11.0 air miles SE center Ushuaia, Argentina], [Comuna de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-68.109001159668,NA,-54.9087982177734,"PreservedSpecimen","NCSM-Fishes",NA,"50906",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",15,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"824b61e2-9091-4e89-a958-adc3571d0b62","NULL"
"84404C90-9E88-4807-81ED-51793AA2122A","[Río] Robalo, 50 meters upstream of bridge [Y-905], [Isla Navarino], [ca. 1.7 air miles WSW center Puerto Williams], [Communa de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-67.657600402832,NA,-54.9416999816895,"PreservedSpecimen","NCSM-Fishes",NA,"50896",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",11,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"e74e513d-cbae-44d6-8ed5-9330005aab4f","NULL"
"857286B1-F621-4B9B-A31D-992B387F68D8","[Río] Guerrico, 50 meters upstream bridge [Y-905], [Isla Navarino], [ca. 9.3 air miles ENE center Puerto Williams], [Communa de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-67.8483963012695,NA,-54.9127998352051,"PreservedSpecimen","NCSM-Fishes",NA,"50901",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",1,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"ee7e14dc-30ce-4911-9a75-642ab7a33f0b","NULL"
"DD419071-DDDA-4AFD-9D6B-11A823E877BE","[River (name unknown)], at [Cascada] Los Bronces [Los Bronces Falls], 50 meters upstream from road [Y-905], [Isla Navarino], [ca. 3.5 air miles WSW center Puerto Williams], [Comuna de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-67.7026977539062,NA,-54.9411010742188,"PreservedSpecimen","NCSM-Fishes",NA,"50902",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",5,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"4e2dac0b-4bd2-4d3b-a12d-e54017b24eba","NULL"
"84540718-5B65-4607-95C5-954E53A121D8","Small stream [name unknown], outflowing from beaver lagoon into Caleta Douglas [Douglas Bay], [Isla Navarino], [ca. 25.4 air miles SW center Puerto Williams], [Communa de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-68.1059036254883,NA,-55.1707000732422,"PreservedSpecimen","NCSM-Fishes",NA,"50897",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",10,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"37bf51b8-1c39-43b8-b8b6-491752641c4d","NULL"
"225AE3DF-A258-44CF-B359-F2E8DD606C1F","[River (name unknown) flowing into Canal Murray], [Península Dumas], [Isla Hoste], [ca. 13.4 air miles SSW center Ushuaia, Argentina], [Communa de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-68.3735961914062,NA,-54.9810981750488,"PreservedSpecimen","NCSM-Fishes",NA,"50898",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",10,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"848a4cbc-6677-4ffa-987e-14fb973c7988","NULL"
"12A7BF27-D06E-4DFF-B666-98AEB5C14877","[Large river (name unknown)], near estancia Canasaca, [Península Dumas], [Isla Hoste], [ca. 15.7 air miles SW center Ushuaia, Argentina], [Communa de Cabo de Hornos], [see remarks]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-68.5932006835938,NA,-54.9425010681152,"PreservedSpecimen","NCSM-Fishes",NA,"50899",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",5,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"11cc28fa-42cb-422a-b2f1-7a3a4cd25c1b","NULL"
"6869AEBF-06CF-4E41-A2DB-52F5AD28066F","[River (name unknown)], 50 meters upstream of [Canal Beagle], near estancia Canasaca, [Península Dumas], [Isla Hoste], [ca. 15.7 air miles SW center Ushuaia, Argentina], [Communa de Cabo de Hornos], [see remarks]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-68.5882034301758,NA,-54.9450988769531,"PreservedSpecimen","NCSM-Fishes",NA,"50894",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",11,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"ad0c9049-12d6-465a-a64a-66403b76020e","NULL"
"3D31FFF0-AF4F-4941-B2A6-4014D06DF148","Small stream [name unknown] beside estancia Canasaca, [Península Dumas], [Isla Hoste], [ca. 14.9 air miles SW center Ushuaia, Argentina], [Communa de Cabo de Hornos], [see remarks]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-68.5655975341797,NA,-54.9416007995605,"PreservedSpecimen","NCSM-Fishes",NA,"50900",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",5,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"03a2de2a-d377-4aba-99a4-70b7ea8b9131","NULL"
"6225B365-9F73-427D-B9F5-16FAC397C47F","[Stream (name unknown) entering Seno Lauro inlet], 50 meters upstream of bridge [Y-905/Avenida Costanera Juan Pablo Segundo], [Isla Navarino], [ca. 0.5 air miles SW center Puerto Williams], [Communa de Cabo de Hornos], [see remarks]","NCSM","NCSM",NA,NA,"Animalia","Galaxias",-67.6233978271484,NA,-54.9387016296387,"PreservedSpecimen","NCSM-Fishes",NA,"50907",NA,NA,"Galaxiidae","Galaxias maculatus","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",5,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"7555d6a9-2352-4d03-a45f-e6a0515c6588","NULL"
"B9779608-F120-48AF-BC02-6FDA19053356","Lago Pollollo [Lake Pollollo], [Isla Navarino], [ca. 14.8 air miles ESE center Puerto Williams], [Communa de Cabo de Hornos]","NCSM","NCSM",NA,NA,"Animalia","Aplochiton",-67.2753982543945,NA,-55.0177993774414,"PreservedSpecimen","NCSM-Fishes",NA,"50893",NA,NA,"Galaxiidae","Aplochiton zebra","Chile (S of Santiago) Minor Coastal (misc. creek tribs)",1,NA,NA,"iDigBio; NCSM Ichthyology Collection",NA,NA,NA,NA,"bc217afb-9620-4b70-b725-53795807201f","NULL"
"urn:catalog:CAS:SU(ICH):22690","Patagonia, Port Otway.","http://grscicoll.org/institution/california-academy-sciences","CAS","U.S. Fish Commission",NA,"Animalia","Galaxias",-73.987166,12856,-53.308676,"PreservedSpecimen","SU(ICH)",NA,"22690",NA,"http://grscicoll.org/institutional-collection/cas-ichthyology","Galaxiidae","Galaxias maculatus",NA,90,NA,NA,"iDigBio",NA,NA,NA,NA,"196665cd-f58f-4ead-8fe7-442abc8327b5","NULL"
"MCZ:Ich:6594","off Straits of Magellan, Puerto Bueno","b4640710-8e03-11d8-b956-b8a03c50a862","MCZ","Hassler Expedition",1872,"Animalia",NA,-74.21539,795,-50.99286,"PreservedSpecimen","Ich","30/3/1872-1/4/1872","6594","1872-03-30/1872-04-01",NA,"Galaxiidae","Galaxiidae sp.","Pacific, Southeast",12,"adult",NA,"iDigBio",NA,NA,NA,NA,"1c50646c-0a0b-47de-a754-777d1ce53efb","list(`dwc:identifiedBy` = ""Ledger"", `dwc:identificationQualifier` = ""sp."", `dwc:identificationRemarks` = ""[MUSE DETERMINER: Ledger/1993]"", `dwc:identificationVerificationStatus` = ""migration"", coreid = ""MCZ:Ich:6594"", `dwc:identificationID` = ""790648"", `dwc:scientificName` = ""Galaxiidae sp."")"
"MCZ:Ich:27612","Cabo de Hornos, Orange Bay","b4640710-8e03-11d8-b956-b8a03c50a862","MCZ",NA,1884,"Animalia","Galaxias",-68.0609,115000,-55.5154,"PreservedSpecimen","Ich","1884-1884","27612","1884-01-01/1884-12-31",NA,"Galaxiidae","Galaxias maculatus (Jenyns, 1842)","Pacific, Southeast",2,"adult",NA,"iDigBio",NA,NA,NA,NA,"86da5017-76ed-448b-9071-23574b87835a","list(`dwc:identificationRemarks` = ""[MUSE DETERMINER: ]"", `dwc:identificationVerificationStatus` = ""migration"", coreid = ""MCZ:Ich:27612"", `dwc:identificationID` = ""817892"", `dwc:scientificName` = ""Galaxias maculatus"")"
"dd822e94-38a7-8a74-609e-62ce94d045ff","Bahia Thetis, on Tierra del Fuego Island, southern tip of Argentina; Salinity: Salt","http://biocol.org/urn:lsid:biocol.org:col:34935","CMN","Gosztonyi, Atila Esteban",1969,"Animalia","Galaxias",-65.228741,NA,-54.639335,"PreservedSpecimen","CMNFI","(circa NOV 1969)","CMNFI 1986-0684.1","1969-11-","http://grbio.org/cool/fpjs-vpys","Galaxiidae","Galaxias maculatus",NA,4,NA,NA,"iDigBio; Fish",NA,NA,NA,NA,"8a75606c-9b19-40f0-bcb0-ae4a334bc767","NULL"
"58746fd2-cb16-4b27-97c6-5d98b423d12e","Chiloe' Island","urn:lsid:biocol.org:col:34978","NMV","Frankenberg, S. Roger|University of Melbourne (The)",NA,"Animalia",NA,-73.92,NA,-42.5,"PRESERVED_SPECIMEN","Ichthyology",NA,"A22279",NA,NA,"Galaxiidae","GALAXIIDAE",NA,3,NA,NA,"iDigBio",NA,NA,NA,NA,"d5b305dc-7e28-4234-938d-880529b98423","NULL"
"urn:catalog:CAS:ICH:78462","Punta Arenas","http://grscicoll.org/institution/california-academy-sciences","CAS","Hatcher, J. B.",NA,"Animalia","Galaxias",-70.877879,5292,-53.161165,"PreservedSpecimen","ICH",NA,"78462",NA,"http://grscicoll.org/institutional-collection/cas-ichthyology","Galaxiidae","Galaxias platei",NA,3,NA,NA,"iDigBio",NA,NA,NA,NA,"d807d4e5-c133-43d6-b46e-f369a31ae2cd","NULL"
"0a90e9cd-2ea0-4f05-8da1-02bf6d18db44","Peulla, Lago Todos Santos, 190 m elev",NA,"FMNH","C. H. Eigenmann",NA,"Animalia","Aplochiton",-72.0333,NA,-41.0833,"PreservedSpecimen","Fishes",NA,"78368",NA,NA,"Galaxiidae","Aplochiton zebra",NA,5,NA,NA,"iDigBio",NA,NA,NA,NA,"f83e0b7d-fb45-4de9-ab46-9a1490f7d547","NULL"
"urn:catalog:CAS:ICH:11708","6 miles off Cape Velhas.","http://grscicoll.org/institution/california-academy-sciences","CAS","Templeton Crocker Exped.",1932,"Animalia","Porichthys",-72.431607,19649,-53.480343,"PreservedSpecimen","ICH",NA,"11708","1932-07-01","http://grscicoll.org/institutional-collection/cas-ichthyology","Batrachoididae","Porichthys margaritatus",NA,4,NA,NA,"iDigBio",NA,NA,NA,NA,"356e15d6-cc8d-45b7-adbf-ba27d5947b5b","NULL"
"http://n2t.net/ark:/65665/3c100150f-7ca4-4196-851f-18a85dd704fe","Chile, Auellon (Chiloe Island)","urn:lsid:biocol.org:col:34871","USNM",NA,1945,"Animalia","Aphos",-73.62,NA,-43.13,"PreservedSpecimen","FISH","1945 Feb 02 - 1945 Feb 03","USNM 176500","1945-02-02/1945-02-03","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Batrachoididae","Aphos porosus","South Pacific Ocean",1,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"d9b20a57-d84d-414e-8305-b3c42b860fa0","NULL"
"http://n2t.net/ark:/65665/3107f13eb-e029-4760-8f7f-ce89f274a7a4","Chile Ancud, Chiloe Island, Golfo de Quetalmahue, Pullingua","urn:lsid:biocol.org:col:34871","USNM",NA,1945,"Animalia","Aphos",-73.88,NA,-41.87,"PreservedSpecimen","FISH","1945 Feb 07 - 0000 00 00","USNM 176499","1945-02-07","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Batrachoididae","Aphos porosus","South Pacific Ocean, Baia de Ancud",3,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"a51012e3-d9d1-49c1-aa04-ad70ccfabd7f","NULL"
"urn:uuid:7e04dead-dbcc-4e59-bdcc-1b5a2ead939a","Maillen Island, 9 miles from Puerto Montt",NA,"YPM",NA,1935,"Animalia","Gobiesox",-72.992057,2878,-41.574044,"PreservedSpecimen","VZ",NA,"YPM ICH 009333","1935-01-17/1935-01-18",NA,"Gobiesocidae","Gobiesox marmoratus","Pacific Ocean",1,NA,NA,"iDigBio",NA,NA,NA,NA,"2cb47921-3ab7-44cc-b4d2-2e643708f765","NULL"
"http://n2t.net/ark:/65665/370fc3673-c412-4159-b1ce-b4ebed3b85e5","Chile, Tictoc Bay","urn:lsid:biocol.org:col:34871","USNM","Derris",1945,"Animalia","Gobiesox",-73,NA,-43.62,"PreservedSpecimen","FISH","1945 Jan 24 - 0000 00 00","USNM 176504","1945-01-24","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Gobiesocidae","Gobiesox marmoratus","South Pacific Ocean",5,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"ea53c6f5-720e-4d07-8119-901d03da16a9","NULL"
"http://n2t.net/ark:/65665/30b515c5f-ad01-43a4-8dfe-a856a66fd6e1",NA,"urn:lsid:biocol.org:col:34871","USNM",NA,1967,"Animalia","Gobiesox",-72.82,NA,-42.7,"PreservedSpecimen","FISH","1967 Oct 02 - 0000 00 00","USNM 360156","1967-10-02","urn:uuid:09c9cf5f-f5d3-48cc-b5c8-cd9b9fbd631f","Gobiesocidae","Gobiesox marmoratus","Pacific",1,NA,NA,"iDigBio; NMNH Extant Biology",NA,NA,NA,NA,"60f3c831-bb2d-4fbe-9823-b404d2150b44","NULL"
"a322e2fe-aac5-4d89-b934-01debdc189c6","Gulf of corcovado, west of Isla Talcon, Pumalin","https://scientific-collections.gbif.org/institution/2fc908ba-e775-49e2-bffe-6b9041c3b70f","LACM","James H McLean",NA,"Animalia","Gobiesox",-72.87,NA,-42.7,"PreservedSpecimen","Fish","4-6 Nov 1975","38213.002",NA,"https://scientific-collections.gbif.org/collection/439095a6-e9e0-412b-b770-2a9200251977","Gobiesocidae","Gobiesox marmoratus","South Pacific",3,NA,NA,"iDigBio; LACM Vertebrates",NA,"individuals","75-14","3","dae6624a-e7c9-4590-834a-eafaf79afcc9","NULL"
"7de007d2-d87e-46f9-9fc2-05c22c9f3ac8","Off Cape Saint Vincent, Queen Adelaide Archipelago",NA,"NHMUK",NA,NA,NA,"Gigliolia",-74.05,NA,-51.4583333,"PreservedSpecimen","ZOO",NA,"1887.12.7.246",NA,NA,"Notacanthidae","Gigliolia moseleyi Goode & Bean, 1895","Southeast Pacific Ocean",1,NA,"HOLOTYPE","iDigBio","Trawl",NA,NA,NA,"b1102879-3df6-4c6c-ae3d-958f10cc2acc","NULL"
"d51fbdd7-1e7b-4d97-8cca-1b4225321525","Messier Channel, Chile",NA,"NHMUK",NA,NA,NA,"Cataetyx",-74.55,NA,-48.2833333,"PreservedSpecimen","ZOO",NA,"1887.12.7.44",NA,NA,"Bythitidae","Cataetyx messieri (Günther, 1878)","Southeast Pacific Ocean",1,NA,"HOLOTYPE","iDigBio",NA,NA,NA,NA,"928f05a7-fac8-4223-a73e-0d943a1e319f","NULL"
"urn:uuid:7b996690-7670-4287-8809-5327c2b90a45","Maillen Island, 9 miles from Puerto Montt",NA,"YPM",NA,1935,"Animalia","Genypterus",-73,111111,-42,"PreservedSpecimen","VZ",NA,"YPM ICH 009312","1935-01-18",NA,"Ophidiidae","Genypterus maculatus","Pacific Ocean",1,NA,NA,"iDigBio",NA,NA,NA,NA,"8434c141-d9aa-408a-a0dc-fa9fe97df854","NULL"
"900de14a-b545-482d-8d67-92983acc93a4","Fish market","http://grbio.org/cool/iakn-125z","KU","Hartel, Karsten E",1994,"Animalia","Genypterus",-70.1330032,NA,-53.1669998,"MaterialSample","KUIT",NA,"927","1994-10-01",NA,"Ophidiidae","Genypterus blacodes",NA,NA,NA,NA,"iDigBio; University of Kansas Biodiversity Institute Fish Tissue Collection",NA,NA,NA,NA,"2545921d-c419-4b9f-b610-eabdddc931b3","NULL"
"MCZ:Ich:159016","Fish Market in Punta Arenas","b4640710-8e03-11d8-b956-b8a03c50a862","MCZ","Karsten E. Hartel",1994,"Animalia","Genypterus",-70.89024,5292,-53.1587,"PreservedSpecimen","Ich","0/10/1994-0/10/1994","159016","1994-10-01/1994-10-31",NA,"Ophidiidae","Genypterus blacodes (Forster, 1801)","Pacific, Southeast",1,"adult","Genetic Voucher of Genypterus blacodes","iDigBio",NA,NA,NA,NA,"1f48fa95-2171-4278-b4c3-f03dbc967767","list(`dwc:identifiedBy` = c(""(Forster, 1801)"", ""Karsten E. Hartel""), `dwc:phylum` = c(""Chordata"", NA), `dwc:identificationRemarks` = c(""Tissue cited as KU_00927 in Table S1"", ""[MUSE DETERMINER: Hartel_KE/2001]""), `dwc:scientificNameAuthorship` = c(""(Forster, 1801)"", NA), `dwc:identificationReferences` = c(""Betancur, R., R. E. Broughton, E. O. Wiley, K. E. Carpenter, J. A. Lopez, C. Li, N. I. Holcroft, D. Arcila, M. Sanciango, J. C. Cureton, F. Zhang, T. Buser, M. A. Campbell, J. A. Ballesteros, A. Roa-Varon, S. Willis, W. C. Borden, T. Rowley, P. C. Reneau, D. J. Hough, G. Lu, G. Arratia, G. Orti, T. Grande. 2013. The tree of life and a new classification of bony fishes.  PLOS Currents 1:1–45."", 
NA), `dwc:identificationVerificationStatus` = c(""Type Publication"", ""migration""), coreid = c(""MCZ:Ich:159016"", ""MCZ:Ich:159016""), `dwc:identificationID` = c(""279261769284120009Genetic Voucher"", ""959774""), `dwc:scientificName` = c(""Genypterus blacodes"", ""Genypterus blacodes""), `dwc:dateIdentified` = c(""2013"", NA), `dwc:typeStatus` = c(""Genetic Voucher"", NA))"
