checkbackmatch,id_CC,datasetName,decimalLatitude,decimalLongitude,canonicalName,year,eventDate,locality,catalogNumber,bibliographicCitation,institutionCode,occurrenceID,duplicated_CC,spatialClust_CC,recordedBy,identifiedBy,institutionID,occurrenceStatus,collectionCode,collectionID,rObjectRank_CC,scientificName,individualCount,samplingProtocol,locationRemarks,associatedReferences,license,rightsHolder,accessRights,basisOfRecord,coordinateUncertaintyInMeters,verbatimEventDate,waterBody,lifeStage,typeStatus,organismQuantityType,recordNumber,organismQuantity,uuid,Identification,higherClassification,stateProvince,month,references,startDayOfYear,taxonRank,specificEpithet,countryCode,geodeticDatum,higherGeography,verbatimLocality,day,eventID,class,language,country,georeferenceVerificationStatus,modified,nomenclaturalCode,continent,endDayOfYear,georeferencedDate,georeferenceProtocol,georeferencedBy,habitat,eventRemarks,preparations,fieldNumber,georeferenceSources,scientificNameAuthorship,georeferenceRemarks,county,otherCatalogNumbers,establishmentMeans,dynamicProperties,occurrenceRemarks,island,verbatimDepth,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,verbatimCoordinateSystem,identificationVerificationStatus,disposition,ownerInstitutionCode,islandGroup,identificationRemarks,municipality,vernacularName,previousIdentifications,locationAccordingTo,sex,eventTime,locationID,organismID,datasetID,associatedMedia,infraspecificEpithet,verbatimLongitude,verbatimLatitude,materialSampleID,subgenus,minimumElevationInMeters,maximumElevationInMeters,namePublishedInID,scientificNameID,namePublishedInYear,namePublishedIn,verbatimCoordinates,originalNameUsage,associatedSequences,identificationQualifier,verbatimElevation,earliestAgeOrLowestStage,verbatimTaxonRank,formation,lithostratigraphicTerms,latestAgeOrHighestStage,group,member,lowestBiostratigraphicZone,highestBiostratigraphicZone,bed,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,latestEonOrHighestEonothem,earliestEraOrLowestErathem,earliestEonOrLowestEonothem,latestEraOrHighestErathem,geologicalContextID,latestPeriodOrHighestSystem,latestEpochOrHighestSeries,samplingEffort,recordedByID,dateIdentified,taxonID,gbifID,datasetKey,verbatimScientificName,verbatimScientificNameAuthorship,publishingOrgKey,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,taxonKey,speciesKey,lastInterpreted,mediaType,issue,verbatimSRS,sampleSizeValue,sampleSizeUnit,scientificName_Old,IncludePewProAP,rank,kingdom,phylum,order,family,genus,species
,6911,SUBPESCA-1,-47.32669,-72.65175,Galaxias platei,2010,2010,NA,15945,"CEA (NA) Linea Base Flora Y Fauna Acuatica, Calidad De Agua Y Caudal Ecologico En Los Rios Baker  Y Pascua",NA,NA,TRUE,2947,NA,NA,NA,NA,NA,NA,11,"Galaxias platei Steindachner, 1898",1,PESCA ELECTRICA,ND,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755857,677432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias platei,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias platei
,6913,SUBPESCA-1,-47.32669,-72.65175,Oncorhynchus mykiss,2010,2010,NA,15900,"CEA (NA) Linea Base Flora Y Fauna Acuatica, Calidad De Agua Y Caudal Ecologico En Los Rios Baker  Y Pascua",NA,NA,TRUE,2947,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",9,PESCA ELECTRICA,ND,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755857,677432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6917,SUBPESCA-1,-47.327269,-72.651473,Galaxias platei,2006,2006,NA,4604,CEA (NA) Proyecto Hidroelectrico Aysen,NA,NA,TRUE,2227,NA,NA,NA,NA,NA,NA,11,"Galaxias platei Steindachner, 1898",2,ESPINEL,TB27,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755792,677451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias platei,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias platei
,6922,SUBPESCA-1,-47.327269,-72.651473,Galaxias platei,2009,2009,NA,4902,CEA (NA) Proyecto Hidroelectrico Aysen,NA,NA,FALSE,2227,NA,NA,NA,NA,NA,NA,11,"Galaxias platei Steindachner, 1898",8,ESPINEL O PESCA ELECTRICA (NO ESPECIFICADO),TB27,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755792,677451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias platei,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias platei
,6923,SUBPESCA-1,-47.327269,-72.651473,Oncorhynchus mykiss,2006,2006,NA,4606,CEA (NA) Proyecto Hidroelectrico Aysen,NA,NA,TRUE,2227,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",6,PESCA ELECTRICA,TB27,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755792,677451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6928,SUBPESCA-1,-47.327269,-72.651473,Oncorhynchus mykiss,2007,2007,NA,4607,CEA (NA) Proyecto Hidroelectrico Aysen,NA,NA,TRUE,2227,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",1,ESPINEL,TB27,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755792,677451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6930,SUBPESCA-1,-47.327269,-72.651473,Oncorhynchus mykiss,2009,2009,NA,4904,CEA (NA) Proyecto Hidroelectrico Aysen,NA,NA,FALSE,2227,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",35,ESPINEL O PESCA ELECTRICA (NO ESPECIFICADO),TB27,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755792,677451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6931,SUBPESCA-1,-47.23187,-72.650963,Galaxias maculatus,2011,2011,NA,9980,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2719,NA,NA,NA,NA,NA,NA,11,"Galaxias maculatus (Jenyns, 1842)",4,PESCA ELECTRICA POR 30 MINUTOS,4,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766392,677809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,6932,SUBPESCA-1,-47.23187,-72.650963,Oncorhynchus mykiss,2011,2011,NA,9982,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2719,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",4,PESCA ELECTRICA POR 30 MINUTOS,4,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766392,677809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6933,SUBPESCA-1,-47.23187,-72.650963,Salmo trutta,2011,2011,NA,9983,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2719,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",5,PESCA ELECTRICA POR 30 MINUTOS,4,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766392,677809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,6934,SUBPESCA-1,-47.230319,-72.650397,Galaxias maculatus,2011,2011,NA,9986,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2721,NA,NA,NA,NA,NA,NA,11,"Galaxias maculatus (Jenyns, 1842)",4,PESCA ELECTRICA POR 30 MINUTOS,3,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766563,677857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,6935,SUBPESCA-1,-47.230319,-72.650397,Oncorhynchus mykiss,2011,2011,NA,9988,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2721,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",5,PESCA ELECTRICA POR 30 MINUTOS,3,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766563,677857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6936,SUBPESCA-1,-47.230319,-72.650397,Salmo trutta,2011,2011,NA,9989,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2721,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",4,PESCA ELECTRICA POR 30 MINUTOS,3,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766563,677857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,6937,Darwin Initiative Fish Atlas,-41.74099,-72.65036,Oncorhynchus mykiss,2008,2008-08-23,"Chiloé continental, Río Puelche",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,525,"Kyle Young, Gabriel Orellana",NA,NA,NA,NA,NA,2,"Oncorhynchus mykiss (Walbaum, 1792)",3,NA,U78A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6938,Darwin Initiative Fish Atlas,-41.74099,-72.65036,Salmo trutta,2008,2008-08-23,"Chiloé continental, Río Puelche",NA,"García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",NA,NA,FALSE,525,"Kyle Young, Gabriel Orellana",NA,NA,NA,NA,NA,2,"Salmo trutta Linnaeus, 1758",11,NA,U78A,,CC BY-NC 4.0,Carlos García de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,6939,SUBPESCA-1,-45.549511,-72.648771,Oncorhynchus mykiss,2012,2012,NA,21303,ND (NA) Proyecto Sistema De Transmision Energia Austral,NA,NA,FALSE,2896,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",3,PESCA ELECTRICA,TS-95,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4953314,683532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,6940,SUBPESCA-1,-45.549511,-72.648771,Salmo trutta,2008,2008,NA,15128,"CEA (NA) Linea De Base Medio Dulceacuicola, Rio Blanco, Cuervo Y Condor",NA,NA,TRUE,2896,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",2,PESCA ELECTRICA,ND,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4953314,683532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,6944,SUBPESCA-1,-45.549511,-72.648771,Salmo trutta,2010,2010,NA,16080,"CEA (NA) Linea De Base Medio Dulceacuicola, Rio Blanco, Cuervo Y Condor",NA,NA,TRUE,2896,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",1,PESCA ELECTRICA,ND,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4953314,683532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,6946,SUBPESCA-1,-45.549511,-72.648771,Salmo trutta,2012,2012,NA,21304,ND (NA) Proyecto Sistema De Transmision Energia Austral,NA,NA,FALSE,2896,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",1,PESCA ELECTRICA,TS-95,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4953314,683532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
