Site name,Locality,Site (waypoint 2014),Lat_effort,Lon_effort,SiteGear_FieldID,Year,Date,Fishing effort_Id,Technique,Fish_Id,Given ID,YYYY-MM-DD,Species,N Individuals,Preserved?,Crew,bibliographicCitation,associatedReferences
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4415,CC0031,2014-02-24,Cheirodon,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4416,CC0032,2014-02-24,Cheirodon,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4417,CC0033,2014-02-24,Cheirodon,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4418,CC0034,2014-02-24,Cheirodon,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4419,CC0035,2014-02-24,Cheirodon,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4420,CC0036,2014-02-24,Cheirodon,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4421,CC0037,2014-02-24,Cheirodon,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4422,CC0038,2014-02-24,Cheirodon,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4423,CC0039,2014-02-24,Cheirodon,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",Cipresales 5,-42.58549699,-74.08962999,13,2014,24-25/02/2014,934,Gill Net Aplochitonera 3mX10m,4424,CC0040,2014-02-25,Aplochiton taeniatus,1,Formalin,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4425,CC0041,2014-02-26,Galaxias platei,1,Formalin,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4426,CC0042,2014-02-24,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4427,CC0043,2014-02-24,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4428,CC0044,2014-02-24,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4429,CC0045,2014-02-24,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4430,CC0046,2014-02-24,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4431,CC0047,2014-02-26,Galaxias platei,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",14 (río Cipresales),-42.58573797,-74.09019903,15MN,2014,25/02/2014,919,Minnow Trap,4432,CC0048,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",15 (río cipresales),-42.58584903,-74.09068904,16MN,2014,25/02/2014,920,Minnow Trap,4433,CC0049,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",17 (río cipresales),-42.58597098,-74.09176201,18MN,2014,25/02/2014,922,Minnow Trap,4434,CC0050,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",18 (río cipresales),-42.58565901,-74.09313404,19MN,2014,25/02/2014,923,Minnow Trap,4435,CC0051,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",19 (río cipresales),-42.58564099,-74.09356202,20MN,2014,25/02/2014,924,Minnow Trap,4436,CC0052,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",22 (río cipresales),-42.58641598,-74.09600099,23MN,2014,25/02/2014,927,Minnow Trap,4437,CC0053,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",22 (río cipresales),-42.58641598,-74.09600099,23MN,2014,25/02/2014,927,Minnow Trap,4438,CC0054,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",26 (río cipresales),-42.58777603,-74.09943597,27MN,2014,25/02/2014,931,Minnow Trap,4439,CC0055,2014-02-25,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",29 (río cipresales),-42.59275001,-74.10274004,14MN,2014,25/02/2014,918,Minnow Trap,4440,CC0056,2014-02-25,Galaxias platei,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",14 (río Cipresales),-42.58573797,-74.09019903,15MN,2014,25/02/2014,919,Minnow Trap,4441,CC0057,2014-02-25,Galaxias platei,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",16 (río cipresales),-42.58599697,-74.091143,17MN,2014,25/02/2014,921,Minnow Trap,4442,CC0058,2014-02-25,Galaxias platei,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4443,CC0059,2014-02-24,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4444,CC0060,2014-02-24,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4445,CC0061,2014-02-24,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4446,CC0062,2014-02-24,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4447,CC0063,2014-02-24,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4448,CC0064,2014-02-24,Eleginops maclovinus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4449,CC0065,2014-02-24,Eleginops maclovinus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde Seine net,-42.59267097,-74.11498197,8,2014,24/02/2014,913,Seine net,4450,CC0066,2014-02-24,Eleginops maclovinus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",27 (río cipresales),-42.59215498,-74.10212003,28MN,2014,25/02/2014,932,Minnow Trap,4452,CC0068,2014-02-25,Aegla,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",Cipresales 7,-42.58837298,-74.09985197,11,2014,24-25/02/2014,916,Gill Net Experimental,4453,CC0069,2014-02-25,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",Cipresales 7,-42.58837298,-74.09985197,11,2014,24-25/02/2014,916,Gill Net Experimental,4454,CC0070,2014-02-25,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",Cipresales 7,-42.58837298,-74.09985197,11,2014,24-25/02/2014,916,Gill Net Experimental,4455,CC0071,2014-02-25,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",Cipresales 7,-42.58837298,-74.09985197,11,2014,24-25/02/2014,916,Gill Net Experimental,4456,CC0072,2014-02-25,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",Cipresales 7,-42.58837298,-74.09985197,11,2014,24-25/02/2014,916,Gill Net Experimental,4457,CC0073,2014-02-25,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",Cipresales 5,-42.58549699,-74.08962999,13,2014,24-25/02/2014,934,Gill Net Aplochitonera 3mX10m,4458,CC0074,2014-02-25,Aplochiton taeniatus,1,Formalin,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",25 (río cipresales),-42.58740999,-74.09837198,26MN,2014,25/02/2014,930,Minnow Trap,4459,CC0075,2014-02-25,Aegla,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",25 (río cipresales),-42.58740999,-74.09837198,26MN,2014,25/02/2014,930,Minnow Trap,4460,CC0076,2014-02-25,Aegla,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",25 (río cipresales),-42.58740999,-74.09837198,26MN,2014,25/02/2014,930,Minnow Trap,4461,CC0077,2014-02-25,Aegla,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",25 (río cipresales),-42.58740999,-74.09837198,26MN,2014,25/02/2014,930,Minnow Trap,4462,CC0078,2014-02-25,Aegla,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",25 (río cipresales),-42.58740999,-74.09837198,26MN,2014,25/02/2014,930,Minnow Trap,4463,CC0079,2014-02-25,Aegla,1,Dry,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4464,CC0080,2014-02-26,Aegla,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4465,CC0081,2014-02-26,Aegla,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4466,CC0082,2014-02-26,Aegla,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4467,CC0083,2014-02-26,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4468,CC0084,2014-02-26,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4469,CC0085,2014-02-26,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4470,CC0086,2014-02-26,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4471,CC0087,2014-02-26,Caracol,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",15 (río cipresales),-42.58584903,-74.09068904,16MN,2014,25/02/2014,920,Minnow Trap,4472,CC0088,2014-02-25,Tricoptera,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",15 (río cipresales),-42.58584903,-74.09068904,16MN,2014,25/02/2014,920,Minnow Trap,4473,CC0089,2014-02-25,Tricoptera,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, Río Cipresales",15 (río cipresales),-42.58584903,-74.09068904,16MN,2014,25/02/2014,920,Minnow Trap,4474,CC0090,2014-02-25,Tricoptera,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Huelde,"Lago Huelde, desagüe",Huelde Outlet 3,-42.60056597,-74.11889104,15,2014,26/02/2014,936,Hand Collected,4475,CC0091,2014-02-26,Tricoptera,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4476,CC0092,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4477,CC0093,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4478,CC0094,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4479,CC0095,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4480,CC0096,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4481,CC0097,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4482,CC0098,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4483,CC0099,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4484,CC0100,2014-02-26,Galaxias maculatus,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4485,CC0101,2014-02-26,Zooplankton,1,,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4486,CC0102,2014-02-26,Zooplankton,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Huelde,Lago Huelde,Huelde YSI profile,-42.59384796,-74.11419097,14,2014,26/02/2014,935,Seine net,4487,CC0103,2014-02-26,Galaxias maculatus,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4488,CC0104,2014-03-04,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4489,CC0105,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4490,CC0106,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4491,CC0107,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4492,CC0108,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4493,CC0109,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4494,CC0110,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4495,CC0111,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4496,CC0112,2014-03-04,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4497,CC0113,2014-03-04,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4498,CC0114,2014-03-04,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4499,CC0115,2014-03-04,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Pico (Palena),Río Pico,Pico 1,-44.20171198,-71.83295896,16,2014,3-4/03/2014,937,Multiple,4500,CC0116,2014-03-04,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4504,CC0120,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4505,CC0121,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4506,CC0122,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4507,CC0123,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4508,CC0124,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4509,CC0125,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4510,CC0126,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4511,CC0127,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4512,CC0128,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4513,CC0129,2014-03-07,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4514,CC0130,2014-03-07,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Ñireguao River,Río Ñireguao,Nirehuao 1,-45.16493004,-72.10584397,17,2014,06-07/03/2014,938,Gill Net Salmonera,4515,CC0131,2014-03-07,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4516,CC0132,2014-03-11,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4517,CC0133,2014-03-11,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4518,CC0134,2014-03-11,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4519,CC0135,2014-03-11,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4520,CC0136,2014-03-11,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4521,CC0137,2014-03-11,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4522,CC0138,2014-03-11,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4523,CC0139,2014-03-11,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4524,CC0140,2014-03-11,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Simpson River 2014,Río Simpson,Simpson 1,-45.66872802,-72.17910298,18,2014,11/03/2014,939,Casting Net,4525,CC0141,2014-03-11,Oncorhynchus mykiss,1,,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado outlet 1,-46.358849,-73.28902697,19,2014,16/03/2014,940,Harpoon,4526,CC0142,2014-03-16,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado outlet 1,-46.358849,-73.28902697,19,2014,16/03/2014,940,Harpoon,4527,CC0143,2014-03-16,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4528,CC0144,2014-03-17,Oncorhynchus tshawytscha,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4529,CC0145,2014-03-17,Oncorhynchus tshawytscha,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4530,CC0146,2014-03-17,Salmo trutta,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4531,CC0147,2014-03-17,Salmo trutta,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4532,CC0148,2014-03-17,Galaxias platei,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4533,CC0149,2014-03-17,Galaxias platei,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4534,CC0150,2014-03-17,Galaxias platei,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4535,CC0151,2014-03-17,Galaxias platei,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4536,CC0152,2014-03-17,Galaxias platei,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,20,2014,17/03/2014,941,Seine net,4537,CC0153,2014-03-17,Galaxias platei,1,ETOH,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Lake Aislado 2,-46.37491602,-73.24579496,22,2014,17-18/03/2014,943,Gill Net Aplochitonera 3mX10m,4538,CC0154,2014-03-18,Aplochiton marinus,1,Formalin,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Lake Aislado 3,-46.376035,-73.24722298,23,2014,17-18/03/2014,944,Gill Net Aplochitonera 3mX5m  X2,4539,CC0155,2014-03-18,Oncorhynchus tshawytscha,1,,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,21,2014,17-18/03/2014,942,Gill Net Experimental,4540,CC0156,2014-03-18,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
Valle Exploradores,Lago Aislado,Aislado lago 1,-46.37539102,-73.246047,21,2014,17-18/03/2014,942,Gill Net Experimental,4541,CC0157,2014-03-18,Salmo trutta,1,,"Cristian Correa, Maryse Boisjoly",,
