"bibliographicCitation","verbatimEventDate","eventDate","day","month","year","eventTime","locationRemarks","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","scientificName","vernacularName","individualCount","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","continent","country","countryCode","stateProvince","county","municipality","locality","occurrenceID","datasetName","datasetName_tmp","license","accessRights","data_source"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU1-L","663038","5006205",-45.078832,-72.928548,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.117","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU2-L","661482","5004811",-45.091729,-72.947856,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.118","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU4-L","659669","5002112",-45.116421,-72.970021,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.119","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"QT1-L","664490","4998584",-45.147052,-72.907608,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.120","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"YU2","673558","5004488",-45.091775,-72.79439,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.121","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"YU13","659802","4999485",-45.140024,-72.967491,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.122","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"DYU1","659716","4999397",-45.140835,-72.968556,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.123","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"YU12","659460","4998455",-45.149367,-72.97151,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.124","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"DYU2","659847","4997061",-45.16182,-72.966144,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.125","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"DYU3","660084","4996396",-45.167749,-72.962917,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.126","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
