id_CC_original,id_CC_original,match_id,correcting_match,match_status,n_keys_used,match_keys_used,datasetName,canonicalName,year,eventDate,locality,decimalLatitude,decimalLongitude,bibliographicCitation,catalogNumber,occurrenceID,institutionCode,Duplicate,Comment,.references,.associatedReferences,.decimalLatitude,.decimalLongitude,.locality,.year,.eventDate,.bibliographicCitation,.canonicalName,.scientificName,.catalogNumber,.recordedBy,.occurrenceID
8770,8770,7987,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,subpesca-1,galaxias platei,2008,NA,NA,-47.305839,-72.582951,CEA (NA) Linea Base ,14865,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8772,8772,7989,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,odontesthes hatcheri,2008,NA,NA,-47.305839,-72.582951,CEA (NA) Linea Base ,14876,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8775,8775,7992,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,odontesthes hatcheri,2010,NA,NA,-47.305839,-72.582951,CEA (NA) Linea Base ,15946,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8784,8784,8001,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,percichthys trucha,2008,NA,NA,-47.305839,-72.582951,CEA (NA) Linea Base ,14902,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8787,8787,8004,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,percichthys trucha,2010,NA,NA,-47.305839,-72.582951,CEA (NA) Linea Base ,15967,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8792,8792,8008,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2008,NA,NA,-45.759718,-72.580929,CEA (NA) Linea De Ba,15069,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8939,8939,8153,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2006,NA,lago caro,-44.4548055562,-72.5641111108,"Habit, E., Gonzalez,",788,NA,NA,NA,"change coordinates to -45.803026, -72.547405",NA,NA,-45.803026,-72.547405,NA,NA,NA,NA,NA,NA,NA,NA,NA
8958,8958,8172,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,geotria australis,2008,NA,NA,-45.392708,-72.560797,CEA (NA) Linea De Ba,15112,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9327,9327,8539,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2007,NA,lago zenteno,-45.5924368254,-72.5518577357,"CORREA, C., BRAVO, A",344,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9331,9331,NA,8543,no_match,NA,NA,gbif,aplochiton taeniatus,2009,2009,NA,-45.8,-72.55,NA,at3028,jq048547,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9332,9332,NA,8544,no_match,NA,NA,gbif,aplochiton taeniatus,2009,2009-07-15,NA,-45.8,-72.55,NA,at3028,gbgca5905-13,"mined from genbank, ncbi",0,Bad date. EventDate: 2009-04-10 Locality: Lago Caro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9372,9372,8579,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2007,NA,lago zenteno,-45.5921000004,-72.5482000003,"CORREA, C., BRAVO, A",325,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9377,9377,8582,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2009,NA,lago zenteno,-45.5896221377,-72.5474168822,"Correa, C. and Hendr",300,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9682,9682,8883,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2012,NA,NA,-47.477325,-72.53838,CEA (NA) Monitoreo L,21271,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9693,9693,8889,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,hatcheria macraei,2008,NA,NA,-47.248651,-72.534834,CEA (NA) Linea Base ,14949,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9856,9856,9037,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,geotria australis,NA,NA,lago risopatrón. rio risopatron,-44.233,-72.517,FuenteReg: Campos et,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9861,9861,9042,,matched,3,datasetName;canonicalName;decimalLatitude,agui,percichthys trucha,NA,NA,lago maldonado,-47.233333333,-72.5166666667,Zama A. y Cárdenas E,1394,NA,NA,0,"Cambiar coordenadas a -47.257249, -72.516063",NA,NA,-47.257249,-72.516063,NA,NA,NA,NA,NA,NA,NA,NA,NA
9866,9866,9045,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,percichthys trucha,2012,NA,NA,-47.254925,-72.515747,CEA (NA) Monitoreo L,21238,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9884,9884,9058,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,NA,NA,lago risopatrón,-44.2531199996,-72.5115540002,"Cussac, V.E.; Barran",544,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9888,9888,9062,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2007,NA,lago rengifo,-45.6176,-72.5113000002,"CORREA, C., BRAVO, A",322,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9889,9889,9063,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2007,NA,lago rengifo,-45.6176,-72.5113000002,"CORREA, C., BRAVO, A",342,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9966,9966,9137,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2009,NA,lago rengifo,-45.6152647916,-72.5083219771,"Correa, C. and Hendr",299,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10150,10150,9311,,matched,6,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber,subpesca-1,galaxias platei,2008,NA,NA,-45.77889,-72.483918,CEA (NA) Linea De Ba,15068,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10173,10173,9334,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,2004,2004-04-07,río huñu-hueñu,-41.2666666671,-72.4833333329,"Correa, C., Gross, M",347,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10175,10175,9335,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,aplochiton zebra,NA,NA,río amarillo. rio amarillo,-43.017,-72.483,FuenteReg: Campos et,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10264,10264,9419,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,NA,NA,río petrohue (chile),-41.2500000002,-72.4667000002,"Narum, SR, Gallardo,",991,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10265,10265,9420,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,2004,2004-04-07,los patos (río petrohué),-41.1833333334,-72.4666666668,"Correa, C., Gross, M",345,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10304,10304,9456,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,aplochiton zebra,2007,NA,NA,-45.776504,-72.457236,CEA (NA) Linea De Ba,14645,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10310,10310,9461,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus mykiss,NA,NA,laguna los patos,-41.1777786303,-72.4566656751,https://doi.org/10.1,818,NA,NA,NA,(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile),NA,"Arismendi & Soto, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311,10311,9462,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,NA,NA,laguna los patos,-41.1777786303,-72.4566656751,https://doi.org/10.1,820,NA,NA,NA,(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile),NA,"Arismendi & Soto, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10312,10312,9463,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,NA,NA,laguna los patos,-41.1777786303,-72.4566656751,https://doi.org/10.1,819,NA,NA,NA,(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile),NA,"Arismendi & Soto, 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11090,11090,10222,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,galaxias platei,NA,NA,lago yelcho. rio yelcho entre desague lago yelcho y rio amarillo,-43.167,-72.417,FuenteReg: Campos et,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11092,11092,10223,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,aplochiton zebra,1919,NA,saltos del petrohue. lago todos los santos,-41.15,-72.417,FuenteReg: Eigenmann,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11094,11094,10224,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,trichomycterus areolatus,1919,NA,cascada de petrohue. lago todos los santos,-41.15,-72.417,FuenteReg: Eigenmann,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11132,11132,10262,"good, locality was changed earlier in the code",matched,3,datasetName;canonicalName;decimalLatitude,fishgis_metadatabase_ccorrea,geotria australis,1984,NA,lago risopatrón,-45.43213,-72.41295,"Campos, H., J. Arena",NA,NA,NA,0,"Rio Simpson, not Risopatron",NA,NA,NA,NA,Río Simpson,NA,NA,NA,NA,NA,NA,NA,NA
11184,11184,10306,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton taeniatus,NA,NA,lago saltos del petrohué,-41.1333333326,-72.3833333331,"Cussac, V., Ortubay,",357,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11185,11185,10307,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton zebra,NA,NA,lago saltos del petrohué,-41.1333333326,-72.3833333331,"Cussac, V., Ortubay,",374,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11201,11201,10317,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,aplochiton zebra,NA,NA,río aura. rio palena entre rio frio y rio rosselot,-43.833,-72.367,FuenteReg: Campos et,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11272,11272,10388,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,2007,NA,lago risopatron,-44.1501666667,-72.3452499996,"Ortiz-Sandoval, J., ",1032,NA,NA,NA,"change coordinates to -44.258668, -72.514963",NA,NA,-44.258668,-72.514963,NA,NA,NA,NA,NA,NA,NA,NA,NA
11273,11273,10389,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2007,NA,lago risopatron,-44.1501666667,-72.3452499996,"Ortiz-Sandoval, J., ",1031,NA,NA,NA,"change coordinates to -44.258668, -72.514963",NA,NA,-44.258668,-72.514963,NA,NA,NA,NA,NA,NA,NA,NA,NA
11274,11274,10390,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2006,NA,lago risopatron,-44.1501666667,-72.3452499996,"Habit, E., Gonzalez,",787,NA,NA,1,"change coordinates to -44.258668, -72.514963",NA,NA,-44.258668,-72.514963,NA,NA,NA,NA,NA,NA,NA,NA,NA
11275,11275,10391,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2007,NA,lago risopatron,-44.1501666667,-72.3452499996,"Ortiz-Sandoval, J., ",1030,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11308,11308,10421,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,NA,NA,lago balmaceda,-51.8856790002,-72.336679,"Cussac, V.E.; Barran",566,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11317,11317,10430,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,2001,NA,lago argentino,-52.3333333327,-72.3333333332,Viozzi G. Semenas L.,1314,NA,NA,NA,"change coordinates to -50.230760, -72.250660",NA,NA,-50.23076,-72.25066,NA,NA,NA,NA,NA,NA,NA,NA,NA
11318,11318,10431,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton taeniatus,NA,NA,río petrohué,-41.0833333327,-72.3333333332,"Cussac, V., Ortubay,",356,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11319,11319,10432,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton zebra,NA,NA,río petrohué,-41.0833333327,-72.3333333332,"Cussac, V., Ortubay,",373,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11320,11320,10433,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,NA,NA,río petrohué,-41.0833333327,-72.3333333332,"Cussac, V., Ortubay,",414,NA,NA,NA,Locality: Lago Todos los Santos y río Petrohue (current waypoint located in Lago Todos los Santos),NA,NA,NA,NA,Lago Todos los Santos y río Petrohue,NA,NA,NA,NA,NA,NA,NA,NA
11327,11327,10436,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,aplochiton zebra,NA,NA,río frio. rio frio,-43.583,-72.333,FuenteReg: Campos et,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11374,11374,10475,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus mykiss,2006,NA,laguna candelaria,-41.6935860003,-72.3249220002,"Habit, E., Gonzalez,",748,NA,NA,1,"associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11376,11376,10477,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus mykiss,NA,NA,laguna candelaria,-41.6935860003,-72.3249220002,"Cussac, V.E.; Barran",493,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11378,11378,10479,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2006,NA,laguna candelaria,-41.6935860003,-72.3249220002,"Habit, E., Gonzalez,",747,NA,NA,1,"associatedsReference: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020 | Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11379,11379,10480,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2007,NA,laguna candelaria,-41.6935860003,-72.3249220002,"Ortiz-Sandoval, J., ",997,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11380,11380,10481,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,NA,NA,laguna candelaria,-41.6935860003,-72.3249220002,"Cussac, V.E.; Barran",494,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11384,11384,10485,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,NA,NA,río aysen (chile),-45.5576999996,-72.3245999997,"Narum, SR, Gallardo,",989,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11401,11401,10496,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2006,NA,lago atravezado,-44.5520277778,-72.3170833329,"Habit, E., Gonzalez,",795,NA,NA,NA,"change coordinates to -45.698800, -72.295470",NA,NA,-45.6988,-72.29547,NA,NA,NA,NA,NA,NA,NA,NA,NA
11408,11408,10500,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo salar,2000,NA,lago yelcho,-43.3,-72.316667,https://www.tandfonl,826,NA,NA,NA,Change bibliographic reference to: Arismendi et al. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile.,NA,NA,NA,NA,NA,NA,NA,"Arismendi, I., Penaluna, B., & Soto, D. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile. Lake and Reservoir Management, 27(1), 61–69. https://doi.org/10.1080/07438141.2010.536617",NA,NA,NA,NA,NA
11412,11412,10503,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2000,NA,lago yelcho,-43.2999999997,-72.3166666671,https://www.tandfonl,824,NA,NA,NA,Change bibliographic reference to: Arismendi et al. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile; Change species to O. mykiss,NA,NA,NA,NA,NA,NA,NA,"Arismendi, I., Penaluna, B., & Soto, D. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile. Lake and Reservoir Management, 27(1), 61–69. https://doi.org/10.1080/07438141.2010.536617",NA,NA,NA,NA,NA
11495,11495,10576,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus kisutch,2006,NA,lago yelcho,-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,",774,NA,NA,1,"associated reference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11496,11496,10577,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus kisutch,NA,NA,lago yelcho,-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran",539,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11497,11497,10578,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus mykiss,2006,NA,lago yelcho,-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,",772,NA,NA,1,"associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11498,11498,10579,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus mykiss,NA,NA,lago yelcho,-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran",540,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11499,11499,10580,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus tshawytscha,2006,NA,lago yelcho,-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,",773,NA,NA,1,"associatedReferences: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11500,11500,10581,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,oncorhynchus tshawytscha,NA,NA,lago yelcho,-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran",541,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11501,11501,10582,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2006,NA,lago yelcho,-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,",771,NA,NA,1,"associatedreference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11502,11502,10583,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,NA,NA,lago yelcho,-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran",542,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11513,11513,10593,,matched,3,datasetName;canonicalName;decimalLatitude,subpesca-1,galaxias platei,2012,NA,NA,-47.399286,-72.28079,CEA (NA) Monitoreo L,21138,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11514,11514,10594,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2006,NA,laguna verde,-44.4416388888,-72.2801111109,"Habit, E., Gonzalez,",796,NA,NA,NA,"change coordinates to -45.795960, -72.222054",NA,NA,-45.79596,-72.222054,NA,NA,NA,NA,NA,NA,NA,NA,NA
11539,11539,10614,,matched,3,datasetName;canonicalName;decimalLatitude,fishgis_metadatabase_ccorrea,odontesthes hatcheri,1990,NA,"lago cochrane, approximately 1 km east of rancho 'la gauchita' (mondelo family) at pescadero de las truchas, a *",-47.25316,-72.25292,"Dyer, B. (1994) Spec",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11543,11543,10622,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,mma2,galaxias platei,1990,1990-01-27,"lago cochrane, prov. capitan prat, xi region; rio baker drainage. lago y rio cochrane",-47.25,-72.25,"OrigenReg: Fishnet2,",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11567,11567,10642,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2007,NA,lago barroso,-45.7395999999,-72.2451000001,"CORREA, C., BRAVO, A",307,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11568,11568,10643,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2007,NA,lago barroso,-45.7395999999,-72.2451000001,"CORREA, C., BRAVO, A",326,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11581,11581,10655,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2007,NA,lago barroso,-45.7372288223,-72.2420766646,"Correa, C. and Hendr",288,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11599,11599,10671,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias platei,2007,NA,laguna cea,-45.6743999997,-72.2377999998,"CORREA, C., BRAVO, A",309,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11600,11600,10672,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2007,NA,laguna cea,-45.6743999997,-72.2377999998,"CORREA, C., BRAVO, A",331,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11611,11611,10683,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2006,NA,lago elizalde,-44.4637222219,-72.2366388887,"Habit, E., Gonzalez,",789,NA,NA,NA,"change coordinates to -45.75545415215073, -72.31640773048119",NA,NA,-45.7554541521507,-72.3164077304812,NA,NA,NA,NA,NA,NA,NA,NA,NA
11618,11618,10689,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2007,NA,laguna cea,-45.6720466708,-72.2347799576,"Correa, C. and Hendr",290,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11644,11644,10715,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus mykiss,2007,NA,lago burgos,-45.7127999997,-72.2185000001,"CORREA, C., BRAVO, A",329,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11645,11645,10716,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2007,NA,lago burgos,-45.7127999997,-72.2185000001,"CORREA, C., BRAVO, A",328,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11658,11658,10724,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus mykiss,2007,NA,lago mercedes,-45.7361000004,-72.2172999996,"CORREA, C., BRAVO, A",335,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11675,11675,10735,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus mykiss,2009,NA,lago burgos,-45.7104794503,-72.2154491364,"Correa, C. and Hendr",285,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11676,11676,10736,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2009,NA,lago burgos,-45.7104794503,-72.2154491364,"Correa, C. and Hendr",296,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11677,11677,10737,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2009,NA,lago mercedes,-45.7338079118,-72.2142505244,"Correa, C. and Hendr",293,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11694,11694,10747,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,NA,NA,lago las torres,-44.7960699998,-72.2103320002,"Cussac, V.E.; Barran",543,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11707,11707,10757,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salmo trutta,2006,NA,lago las torres,-44.751111111,-72.2061111113,"de Villalobos, Crist",571,NA,NA,NA,"change coordinates to -44.807000, -72.213000",NA,NA,-44.807,-72.213,NA,NA,NA,NA,NA,NA,NA,NA,NA
11714,11714,10765,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,salmo trutta,2006,NA,lago las torres,-44.8014166672,-72.2041111108,"Habit, E., Gonzalez,",786,NA,NA,1,"associatedReferences: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020 | Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
