"kingdom","recordedBy","higherClassification","stateProvince","basisOfRecord","month","decimalLongitude","phylum","references","year","startDayOfYear","taxonRank","specificEpithet","bibliographicCitation","family","countryCode","geodeticDatum","coordinateUncertaintyInMeters","higherGeography","accessRights","verbatimLocality","verbatimEventDate","day","eventID","collectionCode","occurrenceStatus","locationRemarks","coordinatePrecision","institutionCode","scientificName","class","decimalLatitude","occurrenceID","language","license","country","georeferenceVerificationStatus","modified","eventDate","identifiedBy","nomenclaturalCode","continent","genus","order","catalogNumber","endDayOfYear","georeferencedDate","institutionID","georeferenceProtocol","georeferencedBy","habitat","eventRemarks","preparations","fieldNumber","georeferenceSources","locality","collectionID","datasetName","scientificNameAuthorship","dateIdentified","georeferenceRemarks","county","associatedReferences","typeStatus","otherCatalogNumbers","establishmentMeans","individualCount","dynamicProperties","waterBody","occurrenceRemarks","samplingProtocol","island","verbatimDepth","maximumDepthInMeters","minimumDepthInMeters","footprintWKT","verbatimCoordinateSystem","identificationVerificationStatus","lifeStage","disposition","ownerInstitutionCode","islandGroup","rightsHolder","identificationRemarks","municipality","vernacularName","previousIdentifications","locationAccordingTo","sex","eventTime","locationID","organismID","datasetID","associatedMedia","recordNumber","infraspecificEpithet","verbatimLongitude","verbatimLatitude","materialSampleID","subgenus","minimumElevationInMeters","maximumElevationInMeters","namePublishedInID","scientificNameID","namePublishedInYear","namePublishedIn","verbatimCoordinates","originalNameUsage","associatedSequences","identificationQualifier","verbatimElevation","earliestAgeOrLowestStage","verbatimTaxonRank","formation","lithostratigraphicTerms","latestAgeOrHighestStage","group","member","lowestBiostratigraphicZone","highestBiostratigraphicZone","bed","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","latestEonOrHighestEonothem","earliestEraOrLowestErathem","earliestEonOrLowestEonothem","latestEraOrHighestErathem","geologicalContextID","latestPeriodOrHighestSystem","latestEpochOrHighestSeries"
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Syngnathiformes, Syngnathoidei, Syngnathidae, Syngnathinae",NA,"PreservedSpecimen",1,-73.1,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-31094eea0-bdbc-49c2-9ac8-0ed3722d58aa",1945,NA,NA,"blainvilleanus","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/31094eea0-bdbc-49c2-9ac8-0ed3722d58aa. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Syngnathidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 20 - 0000 00 00",20,NA,"Fishes",NA,NA,NA,"USNM","Leptonotus blainvilleanus","Actinopterygii",-41.9,"http://n2t.net/ark:/65665/31094eea0-bdbc-49c2-9ac8-0ed3722d58aa",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Leptonotus","Syngnathiformes","176564",NA,NA,NA,NA,NA,NA,NA,"Glycerin with Bone Stain","U-42-347",NA,"Chile: Bahia Lin.",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07306 W","4154 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",1,-72.83,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3216909cf-90dd-4f97-adb1-b4dc5edc0e51",1945,NA,NA,"longipes","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3216909cf-90dd-4f97-adb1-b4dc5edc0e51. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 23 - 0000 00 00",23,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen longipes","Actinopterygii",-43.025,"http://n2t.net/ark:/65665/3216909cf-90dd-4f97-adb1-b4dc5edc0e51",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","114932",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-369",NA,"Chile, Puerto Auchemo",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific","Trammel net",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07250 W","430130S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","D. Pawson","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Harpagiferidae",NA,"PreservedSpecimen",10,-74.22,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-326cf2194-1cfd-4834-9d75-1cc4894f407e",1969,NA,NA,"bispinis","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/326cf2194-1cfd-4834-9d75-1cc4894f407e. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Harpagiferidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1969 Oct 23 - 0000 00 00",23,NA,"Fishes",NA,NA,NA,"USNM","Harpagifer bispinis","Actinopterygii",-51,"http://n2t.net/ark:/65665/326cf2194-1cfd-4834-9d75-1cc4894f407e",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Harpagifer","Perciformes","296587",NA,NA,NA,NA,NA,NA,NA,NA,"69-5",NA,"Entrance To Puerto Bueno",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA,NA,NA,NA,NA,"07413 W","51 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Morrell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Pleuronectiformes, Pleuronectoidei, Paralichthyidae",NA,"PreservedSpecimen",9,-73.07,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-329cc61c9-3d8c-4f3a-aed7-2b348e8c1a86",1967,NA,NA,"bollmani","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/329cc61c9-3d8c-4f3a-aed7-2b348e8c1a86. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Paralichthyidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1967 Sep 16 - 0000 00 00",16,NA,"Fishes",NA,NA,NA,"USNM","Hippoglossina bollmani","Actinopterygii",-41.6,"http://n2t.net/ark:/65665/329cc61c9-3d8c-4f3a-aed7-2b348e8c1a86",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Hippoglossina","Pleuronectiformes","362276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near Puerto Montt Chile",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Pacific","Ident. by k. amaoka.",NA,NA,NA,135,90,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07304 W","4136 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Blennioidei, Clinidae",NA,"PreservedSpecimen",1,-72.83,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-332815eff-9c2c-433a-97c3-27da2c4ba4a3",1945,NA,NA,"cristatus","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/332815eff-9c2c-433a-97c3-27da2c4ba4a3. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Clinidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 23 - 0000 00 00",23,NA,"Fishes",NA,NA,NA,"USNM","Myxodes cristatus","Actinopterygii",-43.025,"http://n2t.net/ark:/65665/332815eff-9c2c-433a-97c3-27da2c4ba4a3",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Myxodes","Perciformes","176543",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-370",NA,"Chile**Puerto Auchemo, Near Islacarmenrock Pool With Derris",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07250 W","430130S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell & Derris","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Blennioidei, Tripterygiidae",NA,"PreservedSpecimen",1,-73,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-336022ab9-83cd-47e0-9c90-6c478ae4db8c",1945,NA,NA,"cunninghami","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/336022ab9-83cd-47e0-9c90-6c478ae4db8c. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Tripterygiidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 24 - 0000 00 00",24,NA,"Fishes",NA,NA,NA,"USNM","Helcogrammoides cunninghami","Actinopterygii",-43.62,"http://n2t.net/ark:/65665/336022ab9-83cd-47e0-9c90-6c478ae4db8c",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Helcogrammoides","Perciformes","176503",NA,NA,NA,NA,NA,NA,NA,NA,"U 42 378",NA,"Chile: Tictoc Bay",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Pacific","Id'd by r. rosenblatt 14 nov 1961.",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07300 W","4337 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","D. Pawson","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",10,-73.62,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-33fa82c85-8e57-4b7c-85be-974c30303a1a",1969,NA,NA,"cornucola","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/33fa82c85-8e57-4b7c-85be-974c30303a1a. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1969 Oct 22 - 0000 00 00",22,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen cornucola","Actinopterygii",-52.17,"http://n2t.net/ark:/65665/33fa82c85-8e57-4b7c-85be-974c30303a1a",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","367111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia Isthmus",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific","Diving and collecting from rocky shore",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,"07337 W","5210 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell, Knake & Westman","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Paracanthopterygii, Gadiformes, Merlucciidae, Merlucciinae",NA,"PreservedSpecimen",1,-72.83,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3574eb02d-8830-4931-a5ff-274779e194c0",1945,NA,NA,"polylepis","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3574eb02d-8830-4931-a5ff-274779e194c0. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Merlucciidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 22 - 0000 00 00",22,NA,"Fishes",NA,NA,NA,"USNM","Merluccius polylepis","Actinopterygii",-43.025,"http://n2t.net/ark:/65665/3574eb02d-8830-4931-a5ff-274779e194c0",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Merluccius","Gadiformes","157766",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-372",NA,"Chile Puerto Auchemo",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,"Paratype",NA,NA,2,NA,"Pacific","Muscle tissue removed from 2 specimens for molecular analysis by Paul McDonald, BTTG, Oct 2000.",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07250 W","430130S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia",NA,"Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",2,-72.05,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-36faf2998-ed4f-4dd0-bab6-13b0eb976b62",1888,NA,NA,"longipes","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/36faf2998-ed4f-4dd0-bab6-13b0eb976b62. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1888 Feb 01 - 0000 00 00",1,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen longipes","Actinopterygii",-53.67,"http://n2t.net/ark:/65665/36faf2998-ed4f-4dd0-bab6-13b0eb976b62",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","77351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off Chile, South America: Borja Bay, Sts. Magellan",NA,"VertNet; Originally provided by NA",NA,NA,"CA",NA,NA,NA,NA,NA,1,NA,"Pacific","Poor condition, from stomach of hake",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07203 W","5340 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia",NA,"Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",2,-73.63,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-37815a6cd-3372-4ec0-823f-781bb2d72bed",1888,NA,NA,"magellanica","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/37815a6cd-3372-4ec0-823f-781bb2d72bed. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1888 Feb 03 - 0000 00 00",3,NA,"Fishes",NA,NA,NA,"USNM","Paranotothenia magellanica","Actinopterygii",-52.58,"http://n2t.net/ark:/65665/37815a6cd-3372-4ec0-823f-781bb2d72bed",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Paranotothenia","Perciformes","77328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off Chile, South America: Otter Bay, Smyth Channel",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific","Poor condition",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07338 W","5235 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia",NA,"Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",2,-74.25,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-381b6fa5b-9c6a-46b9-8055-3f4aee80b37a",1888,NA,NA,"longipes","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/381b6fa5b-9c6a-46b9-8055-3f4aee80b37a. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1888 Feb 07 - 0000 00 00",7,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen longipes","Actinopterygii",-49.42,"http://n2t.net/ark:/65665/381b6fa5b-9c6a-46b9-8055-3f4aee80b37a",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","77354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off Chile, South America: Port Grappler, Patagonia",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07415 W","4925 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Syngnathiformes, Syngnathoidei, Syngnathidae, Syngnathinae",NA,"PreservedSpecimen",1,-72.97,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-38727bf56-4dbc-48b1-8763-e35d3d8aa592",1945,NA,NA,"blainvilleanus","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/38727bf56-4dbc-48b1-8763-e35d3d8aa592. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Syngnathidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 18 - 0000 00 00",18,NA,"Fishes",NA,NA,NA,"USNM","Leptonotus blainvilleanus","Actinopterygii",-41.5,"http://n2t.net/ark:/65665/38727bf56-4dbc-48b1-8763-e35d3d8aa592",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Leptonotus","Syngnathiformes","205179",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-326",NA,"Chile: Puerto Montt + Canal Tenglo",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Pacific","Out of usnm 176572. orig. no. (etc.) u-42-329",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07258 W","4130 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","F. Cardenas","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Paracanthopterygii, Gadiformes, Moridae",NA,"PreservedSpecimen",5,-70.4,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-38dddad41-7bb2-49ac-801c-5449d9da848e",1969,NA,NA,"australis","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/38dddad41-7bb2-49ac-801c-5449d9da848e. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Moridae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1969 May 03 - 0000 00 00",3,NA,"Fishes",NA,NA,NA,"USNM","Salilota australis","Actinopterygii",-53.83,"http://n2t.net/ark:/65665/38dddad41-7bb2-49ac-801c-5449d9da848e",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Salilota","Gadiformes","227653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500 m Off Punta Tern, In Canal Whiteside, Isla Dawson, Chile.",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific","Fishes bought by usarp.",NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69-17",NA,NA,NA,NA,NA,"07024 W","5350 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",1,-73,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-39198ee8b-35a5-45e8-a179-ca5a4722cb17",1945,NA,NA,"longipes","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/39198ee8b-35a5-45e8-a179-ca5a4722cb17. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 24 - 0000 00 00",24,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen longipes","Actinopterygii",-43.62,"http://n2t.net/ark:/65665/39198ee8b-35a5-45e8-a179-ca5a4722cb17",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","176486",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-380",NA,"Chile, Tictoc Bay",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07300 W","4337 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia",NA,"Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",4,-70.8425,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-39530cd67-3d1f-4606-b8c9-83f78a5c46af",1969,NA,NA,"magellanica","National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/39530cd67-3d1f-4606-b8c9-83f78a5c46af. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1969 Apr 16 - 0000 00 00",16,NA,"Fishes",NA,NA,NA,"USNM","Paranotothenia magellanica","Actinopterygii",-53.5133,"http://n2t.net/ark:/65665/39530cd67-3d1f-4606-b8c9-83f78a5c46af",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Paranotothenia","Perciformes","370794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At Punta Sta. Ana Peninsula De Brunswick, Chile From High Sub-Tidal.",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Pacific",NA,NA,NA,NA,1,0,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69-6A",NA,NA,NA,NA,NA,"0705033W","533048S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
