"occurrenceID","decimalLongitude","decimalLatitude","locality","scientificName","year","eventDate","bibliographicCitation","eventRemarks","license","datasetName","datasetName_tmp","basisOfRecord"
"CCorrea.Lit.Review.1263",-73.79812,-42.79697,"Lago Natri","Oncorhynchus kisutch",1989,"1989","Torres, P., Ruiz, E., Rebolledo, C., Mira, A., Cubillos, V., Navarrete, N., Gesche, W.,
Montefusco, A., Valdés, L. y Alberdi, A. (1990) Parasitismo en peces y comunidades humanas ribereñas de los lagos Huillinco y Natri (Isla Grande de Chiloé), Chile.. Bol. Chil. Parasitol. 45:47-55.","1989 Relative frequencies were no the ojective of the sampling, i.e. may be not accurate. Geolocation: The position of the point is not accurate.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1264",-73.79812,-42.79697,"Lago Natri","Galaxias maculatus",1989,"1989","Torres, P., Ruiz, E., Rebolledo, C., Mira, A., Cubillos, V., Navarrete, N., Gesche, W.,
Montefusco, A., Valdés, L. y Alberdi, A. (1990) Parasitismo en peces y comunidades humanas ribereñas de los lagos Huillinco y Natri (Isla Grande de Chiloé), Chile.. Bol. Chil. Parasitol. 45:47-55.","1989 Relative frequencies were no the ojective of the sampling, i.e. may be not accurate. Geolocation: The position of the point is not accurate.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1271",-71.55356,-44.56116,"N7 La Cascada","Salmo trutta",1994,"1994/1996","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A. (1997) Allozyme variability in brown trout Salmo trutta in Chile.. Freshwater Biology 37: 507-514.","1994-1995 Only S. trutta reported. Geolocation: General; based on a general map.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1272",-72.79707,-42.85197,"Río Santa Bárbara","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 Cited as Salmo gardnierii.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1273",-72.79707,-42.85197,"Río Santa Bárbara","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1274",-72.79707,-42.85197,"Río Santa Bárbara","Aplochiton zebra",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1275",-72.79707,-42.85197,"Río Santa Bárbara","Galaxias maculatus",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1276",-72.79707,-42.85197,"Río Santa Bárbara","Geotria australis",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1277",-72.34913,-42.9781,"Río Vuelta y Vuelta","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 The post-larvae were burried in the soil. Geolocation: Approximate, based on coordinates.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1278",-72.482,-43.02064,"Río Amarillo","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 Cited as Salmo gardnierii.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1279",-72.482,-43.02064,"Río Amarillo","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1280",-72.482,-43.02064,"Río Amarillo","Aplochiton zebra",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1281",-72.42803,-43.17589,"Lago Yelcho, Pto. Cárdenas","Aplochiton zebra",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1282",-72.42803,-43.17589,"Lago Yelcho, Pto. Cárdenas","Galaxias maculatus",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1283",-72.42803,-43.17589,"Lago Yelcho, Pto. Cárdenas","Galaxias platei",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1284",-72.33651,-43.57171,"Río Frío","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 Cited as Salmo gardnierii.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1285",-72.33651,-43.57171,"Río Frío","Aplochiton zebra",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1286",-72.33433,-43.57939,"Afluente Río Frío","Salvelinus fontinalis",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1287",-72.36158,-43.79185,"Río Aura (i.e. Río Laura?)","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 Cited as Salmo gardnierii. Geolocation: Approximate","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1288",-72.36158,-43.79185,"Río Aura (i.e. Río Laura?)","Aplochiton zebra",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984  Geolocation: Approximate","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1289",-72.49877,-44.18894,"Río Los Césares","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 Cited as Salmo gardnierii.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1290",-72.49877,-44.18894,"Río Los Césares","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1291",-72.50609,-44.23328,"Lago Risopatrón","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 Cited as Salmo gardnierii.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1292",-72.50609,-44.23328,"Lago Risopatrón","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1293",-72.50609,-44.23328,"Lago Risopatrón","Galaxias maculatus",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1294",-72.50609,-44.23328,"Lago Risopatrón","Galaxias platei",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1295",-72.50609,-44.23328,"Lago Risopatrón","Geotria australis",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 The post-larvae were burried in the soil.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1296",-72.57784,-44.3248,"Río Pascua (Puyuhuapi)","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1297",-72.57784,-44.3248,"Río Pascua (Puyuhuapi)","Galaxias maculatus",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1298",-72.42222,-44.56857,"Río Queulat","Oncorhynchus mykiss",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 Cited as Salmo gardnierii.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1299",-72.41754,-44.63582,"Río Cascadas","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1300",-72.52794,-44.69697,"Río Cisnes bajo","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1301",-72.21903,-44.83653,"Río Brigida","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1302",-72.11995,-45.02803,"Lago Pedro Aguirre Cerda","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1303",-72.11995,-45.02803,"Lago Pedro Aguirre Cerda","Galaxias platei",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1304",-72.12888,-45.16264,"Río Ñirehuao","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1305",-72.12888,-45.16264,"Río Ñirehuao","Hatcheria macraei",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.1306",-72.41295,-45.43213,"Río Simpson","Salmo trutta",1984,"1984","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins (1984) Macrozoobentos y fauna íctica de las aguas limnéticas de Chiloé y Aysén continentales (Chile).. Medio Ambiente 7(1): 52-64.","1984 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
