"Species_ID","Site_ID","Ref_ID","Species","Species_Diagnostic","Identification_method","Suspected Species","Abund_Percent","Biomass_Percent","Number_Specimens_Caught","Diet_Info","Gonad_Score","Maen_Size","Max_Size","Min_Size","Mean_Weight","Max_Weight","Min_Weight","Notes","OLD_Capture_ID","OLD_Site_ID","OLD_ID","OLD_Ref_ID","Morphological_Description","Ecology","Type_of_Record","Museum","Measurement"
1348,507,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215453; Size: 18-64 mm SL.",3155,"1040.021",,1040,,,,,
1349,508,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215460; Size: 26-58 mm SL.",3156,"1040.022",,1040,,,,,
1350,509,74,"Gambusia affinis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215440; Size: 18 mm SL.",3157,"1040.023",,1040,,,,,
1351,509,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Atherinidae. Classified as Basilichthys sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215508; Size: 21-124 mm SL.",3158,"1040.023",,1040,,,,,
1352,510,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215451; Size: 25-110 mm SL.",3159,"1040.024",,1040,,,,,
1353,511,74,"Odontesthes gracilis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: V Ruiz; Determiner: BS Dyer, 1989; Catalogue number: 215529; Size: 66-112 mm SL.",3160,"1040.026",,1040,,,,,
1354,512,74,"Odontesthes gracilis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: RL Fricke on 'Vagabondia'; Determiner: BS Dyer, 1989; Catalogue number: 215531; Size: 62-84 mm SL.",3161,"1040.027",,1040,,,,,
1355,513,74,"Basilichthys australis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: VH Ruiz; Determiner: BS Dyer/1994; Catalogue number: 227161; Size: 47-55 mmSL.",3162,"1040.028",,1040,,,,,
1356,513,74,"Percilia gillissi",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: VH Ruiz; Determiner: BS Dyer/1994; Catalogue number: 227165; Size: 22 mmSL.",3163,"1040.028",,1040,,,,,
1357,513,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Serranidae. Classified as Percichthys sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: VH Ruiz; Determiner: BS Dyer/1994; Catalogue number: 227166; Size: 22 mmSL.",3164,"1040.028",,1040,,,,,
1358,514,74,"Odontesthes hatcheri",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer, and A Ormeno; Determiner: BS Dyer/1990; Catalogue number: 218449; Size: 207-350 mm SL.",3165,"1040.029",,1040,,,,,
1359,515,74,"Odontesthes hatcheri",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer, and A Ormeno; Determiner: BS Dyer/1990; Catalogue number: 218450; Size: 28-152 mm SL.",3166,"1040.030",,1040,,,,,
1360,515,74,"Galaxias platei",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer, and A Ormeno; Determiner: BS Dyer/1990; Catalogue number: 218451; Size: 78 mm SL.",3167,"1040.030",,1040,,,,,
1361,516,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215464; Size: 213, 215 mm SL.",3168,"1040.031",,1040,,,,,
1362,517,74,"Odontesthes hatcheri",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer, and C Ormeno; Determiner: BS Dyer/1990; Catalogue number: 218452; Size: 308-340 mm SL.",3169,"1040.032",,1040,,,,,
1363,518,74,"Galaxias platei",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer, M Reyes, and P Jaramillo; Determiner: BS Dyer/1990; Catalogue number: 218594; Size: 215 mm SL.",3170,"1040.033",,1040,,,,,
1364,518,74,"Percichthys trucha",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer, M Reyes, and P Jaramillo; Determiner: BS Dyer/1990; Catalogue number: 218595; Size: 150-222 mm SL.",3171,"1040.033",,1040,,,,,
1365,518,74,"Odontesthes hatcheri",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer, M Reyes, and P Jaramillo; Determiner: BS Dyer/1990; Catalogue number: 218596; Size: 240-296 mm SL.",3172,"1040.033",,1040,,,,,
1366,518,74,"Percichthys trucha",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: P Jaramillo; Determiner: BS Dyer/1990; Catalogue number: 218597; Size: 156.5 mm SL.",3173,"1040.033",,1040,,,,,
1367,518,74,"Odontesthes hatcheri",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: P Jaramillo; Determiner: BS Dyer/1990; Catalogue number: 218598; Size: 233-293 mm SL.",3174,"1040.033",,1040,,,,,
1368,519,74,"Diplomystes camposensis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: ; Determiner: B Dyer, 1989; Catalogue number: 215187; Size: 128 mm SL.",3175,"1040.034",,1040,,,,,
1369,520,74,"Odontesthes regia",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: I Kong; Determiner: BS Dyer/1992; Catalogue number: 220600; Size: 137, 138 mm SL.",3176,"1040.035",,1040,,,,,
1370,521,74,"Odontesthes smitti",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: B.S. Dyer and party; Determiner: BS Dyer/1990; Catalogue number: 218448; Size: 150.5-262 mm SL.",3178,"1040.039",,1040,,,,,
1371,522,74,"Odontesthes regia",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: Fishermen, Castro; Determiner: BS Dyer/1990; Catalogue number: 218455; Size: 184-229 mm SL.",3179,"1040.042",,1040,,,,,
1372,523,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215452; Size: 25-130 mm SL.",3180,"1040.043",,1040,,,,,
1373,524,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: CH Eigenmann; Determiner: BS Dyer, 1989; Catalogue number: 215476; Size: 169 mm SL.",3183,"1040.049",,1040,,,,,
1374,525,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Petromyzondidae.Classified as Mordacia sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215039; Size: 66-97 mm TL.",3184,"1040.050",,1040,,,,,
1375,525,74,"Oncorhynchus mykiss",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215406; Size: 80 mm SL.",3185,"1040.050",,1040,,,,,
1376,525,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986/1994; Catalogue number: 215407; Size: 29-53 mm SL.",3186,"1040.050",,1040,,,,,
1377,525,74,"Percichthys trucha",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215408; Size: 102 mm SL.",3187,"1040.050",,1040,,,,,
1378,525,74,"Percilia gillissi",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986/1994; Catalogue number: 215409; Size: 33-50 mm SL.",3188,"1040.050",,1040,,,,,
1379,525,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Diplomystidae. Classified as Diplomystes sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215444; Size: 28 mm SL.",3189,"1040.050",,1040,,,,,
1380,525,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Atherinidae. Classified as Basilichthys sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1989; Catalogue number: 215504; Size: 163 mm SL.",3190,"1040.050",,1040,,,,,
1381,525,74,"Galaxias maculatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 217348; Size: 50-66 mm SL.",3191,"1040.050",,1040,,,,,
1382,526,74,"Odontesthes bonariensis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: I Vila; Determiner: BS Dyer/1990; Catalogue number: 218824; Size: 26.7-84 mm SL.",3192,"1040.051",,1040,,,,,
1383,527,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215475; Size: 23-56 mm SL.",3193,"1040.052",,1040,,,,,
1384,528,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Petromyzondidae.Classified as Mordacia sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215037; Size: 51-96 mm TL.",3194,"1040.053",,1040,,,,,
1385,528,74,"Oncorhynchus mykiss",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215388; Size: 42 mm SL.",3195,"1040.053",,1040,,,,,
1386,528,74,"Galaxias maculatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215389; Size: 38, 62 mm SL.",3196,"1040.053",,1040,,,,,
1387,528,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215390; Size: 21-72 mm SL.",3197,"1040.053",,1040,,,,,
1388,528,74,"Percilia gillissi",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215391; Size: 14, 55 mm SL.",3198,"1040.053",,1040,,,,,
1389,528,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Atherinidae. Classified as Basilichthys sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215492; Size: 17-48 mm SL.",3199,"1040.053",,1040,,,,,
1390,528,74,"Diplomystes nahuelbutaensis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer/1993; Catalogue number: 221575; Size: 40 mm SL.",3200,"1040.053",,1040,,,,,
1391,529,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Petromyzondidae.Classified as Mordacia sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215036; Size: 78-89 mm TL.",3201,"1040.054",,1040,,,,,
1392,529,74,"Galaxias maculatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215383; Size: 57 mm SL.",3202,"1040.054",,1040,,,,,
1393,529,74,"Oncorhynchus mykiss",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215384; Size: 79 mm SL.",3203,"1040.054",,1040,,,,,
1394,529,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986/1994; Catalogue number: 215386; Size: 19-100 mm SL.",3204,"1040.054",,1040,,,,,
1395,529,74,"Percichthys trucha",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1986; Catalogue number: 215387; Size: 30, 69 mm SL.",3205,"1040.054",,1040,,,,,
1396,529,74,"Basilichthys australis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer; Determiner: BS Dyer, 1994; Catalogue number: 215491; Size: 19-49 mm SL.",3206,"1040.054",,1040,,,,,
1397,530,74,"Oncorhynchus mykiss",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215410; Size: 70 mm SL.",3207,"1040.055",,1040,,,,,
1398,530,74,"Bullockia maldonadoi",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215411; Size: 51-62 mm SL.",3208,"1040.055",,1040,,,,,
1399,530,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215412; Size: 33-85 mm SL.",3209,"1040.055",,1040,,,,,
1400,530,74,"Percilia gillissi",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215413; Size: 44-46 mm SL.",3210,"1040.055",,1040,,,,,
1401,530,74,"Basilichthys australis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1994; Catalogue number: 215496; Size: 29-41 mm SL.",3211,"1040.055",,1040,,,,,
1402,531,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: GF Edmunds; Determiner: RM Bailey/ BS Dyer/1994; Catalogue number: 212176; Size: 26-32 mm SL.",3212,"1040.056",,1040,,,,,
1403,532,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: GF Edmunds; Determiner: B Dyer; Catalogue number: 212774; Size: 28, 31 mm SL.",3213,"1040.057",,1040,,,,,
1404,533,74,"Galaxias maculatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215402; Size: 22 mm SL.",3214,"1040.058",,1040,,,,,
1405,533,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215403; Size: 21-32 mm SL.",3215,"1040.058",,1040,,,,,
1406,533,74,"Percilia gillissi",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215404; Size: 19-43 mm SL.",3216,"1040.058",,1040,,,,,
1407,533,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Serranidae. Classified as Percichthys sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215405; Size: 22-23 mm SL.",3217,"1040.058",,1040,,,,,
1408,533,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Diplomystidae. Classified as Diplomystes sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215443; Size: 20, 24 mm SL.",3218,"1040.058",,1040,,,,,
1409,533,74,"Basilichthys australis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1994; Catalogue number: 215495; Size: 17-39 mm SL.",3219,"1040.058",,1040,,,,,
1410,534,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Serranidae. Classified as Percichthys sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215378; Size: 16-28 mm SL.",3220,"1040.059",,1040,,,,,
1411,534,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215465; Size: 40 mm SL.",3221,"1040.059",,1040,,,,,
1412,534,74,"Basilichthys australis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1994; Catalogue number: 215489; Size: 18-59 mm SL.",3222,"1040.059",,1040,,,,,
1413,534,74,"Galaxias maculatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 217347; Size: 24-69 mm SL.",3223,"1040.059",,1040,,,,,
1414,535,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: GF Edmunds; Determiner: BS Dyer; Catalogue number: 212769; Size: 13 mm SL.",3224,"1040.060",,1040,,,,,
1415,536,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215455; Size: 25-112 mm SL.",3225,"1040.061",,1040,,,,,
1416,536,74,"Basilichthys microlepidotus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1994; Catalogue number: 215500; Size: 47-105 mm SL.",3226,"1040.061",,1040,,,,,
1417,537,74,"Basilichthys microlepidotus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: I Vila & S Comte; Determiner: BS Dyer, 1994; Catalogue number: 215510; Size: 36-63 mm SL.",3227,"1040.062",,1040,,,,,
1418,538,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Characidae. Classified as Cheirodon sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215041; Size: 35-43 mm SL.",3228,"1040.063",,1040,,,,,
1419,538,74,"Basilichthys microlepidotus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1994; Catalogue number: 215501; Size: 32-80 mm SL.",3229,"1040.063",,1040,,,,,
1420,539,74,"Galaxias maculatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215373; Size: 23-36 mm SL.",3230,"1040.064",,1040,,,,,
1421,539,74,"Oncorhynchus mykiss",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215374; Size: 38 mm SL.",3231,"1040.064",,1040,,,,,
1422,539,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215376; Size: 37-80 mm SL.",3232,"1040.064",,1040,,,,,
1423,539,74,"Eleginops maclovinus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215377; Size: 162 mm SL.",3233,"1040.064",,1040,,,,,
1424,539,74,"Odontesthes mauleanum",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1989; Catalogue number: 215463; Size: 19-151.",3234,"1040.064",,1040,,,,,
1425,540,74,"Oncorhynchus mykiss",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215429; Size: 63-67 mm SL.",3235,"1040.065",,1040,,,,,
1426,540,74,"Trichomycterus areolatus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986/1994; Catalogue number: 215430; Size: 57-100 mm SL.",3236,"1040.065",,1040,,,,,
1427,540,74,"Percichthys trucha",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215431; Size: 56-78 mm SL.",3237,"1040.065",,1040,,,,,
1428,540,74,"Percilia gillissi",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1986; Catalogue number: 215432; Size: 26-52 mm SL.",3238,"1040.065",,1040,,,,,
1429,540,74,"Basilichthys australis",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1994; Catalogue number: 215507; Size: 37-111 mm SL.",3239,"1040.065",,1040,,,,,
1430,540,74,"z Indetermined (see note)",,,,,,,,,,,,,,,"Nematogenidae. Classified as Nematogenys sp. by Determiner.Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer/1993; Catalogue number: 221574; Size: 66, 67 mm SL.",3240,"1040.065",,1040,,,,,
1431,541,74,"Basilichthys microlepidotus",,,,,,,,,,,,,,,"Specimen deposited in University of Michigan Museum of Zoology; Collectors: BS Dyer and party; Determiner: BS Dyer, 1994; Catalogue number: 215484; Size: 33-132 mm SL.",3241,"1040.066",,1040,,,,,
