"occurrenceID","locality","bibliographicCitation","associatedReferences","institutionID","eventRemarks","basisOfRecord","coordinateUncertaintyInMeters","eventDate","year","decimalLongitude","decimalLatitude","scientificName","individualCount","samplingProtocol","recordedBy","otherCatalogNumbers","datasetName","datasetName_tmp","datasetID","datasetKey","license","accessRights"
"MMA:ICT:0002706","Costeras Entre Rio San Jose y Desague Lago Jose Miguel Carrera.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT9","Occurrence",NA,"2009-1-7","2009",-72.771,-46.896,"Hatcheria macraei",7,"P.eléctrica","Luis Vega","gbifID:4463085823","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002707","Lago Bertrand.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT12.3","Occurrence",NA,"2009-1-6","2009",-72.804,-46.946,"Hatcheria macraei",1,"P.eléctrica","Roberto Bestard","gbifID:4463085824","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002708","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT12","Occurrence",NA,"2007-9-12","2007",-72.832,-47.015,"Hatcheria macraei",10,"P.eléctrica","Leopoldo Fuentes","gbifID:4463085825","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002709","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT12","Occurrence",NA,"2007-11-22","2007",-72.832,-47.015,"Hatcheria macraei",2,"P.eléctrica","Leopoldo Fuentes","gbifID:4463085826","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002710","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT12","Occurrence",NA,"2009-1-6","2009",-72.832,-47.015,"Hatcheria macraei",2,"P.eléctrica","Roberto Bestard","gbifID:4463085816","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002711","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B1","Occurrence",NA,"2009-1-7","2009",-72.829,-47.027,"Hatcheria macraei",2,"P.eléctrica","Roberto Bestard","gbifID:4463085817","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002712","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B2","Occurrence",NA,"2007-1-6","2007",-72.79,-47.071,"Hatcheria macraei",1,"P.eléctrica","Leopoldo Fuentes","gbifID:4463085818","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002713","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: TB23","Occurrence",NA,"2009-1","2009",-72.614,-47.129,"Hatcheria macraei",1,"P.eléctrica","Roberto Bestard","gbifID:4463085819","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002714","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT16","Occurrence",NA,"2008-1-29","2008",-72.695,-47.132,"Hatcheria macraei",3,"P.eléctrica","Roberto Bestard","gbifID:4463085820","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002715","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT16","Occurrence",NA,"2009-1-7","2009",-72.695,-47.132,"Hatcheria macraei",1,"P.eléctrica","Luis Vega","gbifID:4463085811","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002716","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B5","Occurrence",NA,"2011-11-11","2011",-72.708,-47.133,"Hatcheria macraei",1,"P.eléctrica","Roberto Bestard","gbifID:4463085812","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002717","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8","Occurrence",NA,"2011-11-12","2011",-72.628,-47.199,"Hatcheria macraei",1,"P.eléctrica","Roberto Bestard","gbifID:4463085813","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002718","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8","Occurrence",NA,"2012-1-17","2012",-72.628,-47.199,"Hatcheria macraei",5,"P.eléctrica","Roberto Bestard","gbifID:4463085814","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002719","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8","Occurrence",NA,"2012-8-15","2012",-72.628,-47.199,"Hatcheria macraei",1,"P.eléctrica","Roberto Bestard","gbifID:4463085815","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002720","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B8.1","Occurrence",NA,"2007-9-11","2007",-72.631,-47.202,"Hatcheria macraei",3,"P.eléctrica","Leopoldo Fuentes","gbifID:4463085805","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002721","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B8.1","Occurrence",NA,"2008-1-29","2008",-72.631,-47.202,"Hatcheria macraei",1,"P.eléctrica","Luis Vega","gbifID:4463085806","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002722","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8.1","Occurrence",NA,"2011-11-12","2011",-72.632,-47.211,"Hatcheria macraei",4,"P.eléctrica","Roberto Bestard","gbifID:4463085807","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002723","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8.2","Occurrence",NA,"2011-11-12","2011",-72.642,-47.229,"Hatcheria macraei",1,"P.eléctrica","Roberto Bestard","gbifID:4463085808","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002724","Lago y Rio Cochrane.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT20","Occurrence",NA,"2008-1-29","2008",-72.535,-47.249,"Hatcheria macraei",2,"Espinel","Roberto Bestard","gbifID:4463085809","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002725","Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: EMBA 2.1","Occurrence",NA,"2011-11-13","2011",-72.867,-47.313,"Hatcheria macraei",3,"P.eléctrica","Roberto Bestard","gbifID:4463085810","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002726","Lago y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: TB32","Occurrence",NA,"2012-1-19","2012",-73.015,-47.33,"Hatcheria macraei",2,"P.eléctrica","Luis Vega","gbifID:4463085801","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002727","Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: LA 1","Occurrence",NA,"2009-1","2009",-72.795,-47.453,"Hatcheria macraei",2,"P.eléctrica","Luis Vega","gbifID:4463085802","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002728","Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT25","Occurrence",NA,"2008-4-29","2008",-72.803,-47.469,"Hatcheria macraei",1,"P.eléctrica","Roberto Bestard","gbifID:4463085803","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002729","Rio Baker Entre Rio de Los Ñadis y Rio Ventisquero.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: EMBA 2.2","Occurrence",NA,"2011-11-14","2011",-72.947,-47.475,"Hatcheria macraei",2,"P.eléctrica","Roberto Bestard","gbifID:4463085804","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002730","Rio Baker Entre Rio de Los Ñadis y Rio Ventisquero.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B14","Occurrence",NA,"2011-11-14","2011",-72.95,-47.478,"Hatcheria macraei",8,"P.eléctrica","Roberto Bestard","gbifID:4463085788","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002731","Rio de Los Ñadis Entre Arriba Estero El Corral y Rio Baker.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: TB36","Occurrence",NA,"2007-1-7","2007",-72.889,-47.509,"Hatcheria macraei",2,"P.eléctrica","Leopoldo Fuentes","gbifID:4463085789","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002732","Rio Baker Entre Rio de Los Ñadis y Rio Ventisquero.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B16","Occurrence",NA,"2007-1-8","2007",-73.086,-47.548,"Hatcheria macraei",23,"P.eléctrica","Luis Vega","gbifID:4463085792","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002733","Rio Baker Entre Rio de Los Ñadis y Rio Ventisquero.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B16","Occurrence",NA,"2011-11-14","2011",-73.08,-47.551,"Hatcheria macraei",4,"P.eléctrica","Roberto Bestard","gbifID:4463085793","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002734","Rio Baker Entre Rio Ventisquero y Bajo Rio del Paso.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B18","Occurrence",NA,"2009-1","2009",-73.145,-47.683,"Hatcheria macraei",1,"Espinel","Luis Vega","gbifID:4463085795","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002735","Rio Baker Entre Rio Ventisquero y Bajo Rio del Paso.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B19.1","Occurrence",NA,"2007-11-21","2007",-73.209,-47.71,"Hatcheria macraei",1,"P.eléctrica","Leopoldo Fuentes","gbifID:4463085798","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002736","Rio Baker Entre Rio Ventisquero y Bajo Rio del Paso.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B19","Occurrence",NA,"2007-1-8","2007",-73.209,-47.71,"Hatcheria macraei",4,"P.eléctrica","Luis Vega","gbifID:4463085799","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002737","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B39.1","Occurrence",NA,"2007-9","2007",-73.281,-47.763,"Hatcheria macraei",3,"P.eléctrica","Luis Vega","gbifID:4463085782","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002738","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B39.1","Occurrence",NA,"2007-11-21","2007",-73.281,-47.763,"Hatcheria macraei",2,"P.eléctrica","Luis Vega","gbifID:4463085784","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002739","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B40.1","Occurrence",NA,"2007-11-22","2007",-73.342,-47.769,"Hatcheria macraei",1,"P.eléctrica","Luis Vega","gbifID:4463085786","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
