"id_CC_original","match_id","correcting_match","match_status","match_quality","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","occurrenceID","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID","row_status","key_found_in_old","id_in_old","old_composite_key_if_exists","matched_annotation_imported"
"130","85",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","galaxiidae","1872","1872","off straits of magellan, puerto bueno","-50.99286","-74.21539",NA,"6594","mcz:ich:6594","mcz","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"130___85",FALSE
"133","88",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-02",NA,"-45.7","-74.175",NA,NA,"cimar1_64_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"141","94","good","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus","2014","2014-04-24","rio evelyn. bahia elizabeth. costeras canal mesier limite region - peninsula exmouth","-49.198","-74.144","OrigenReg: Base Dato",NA,NA,NA,"1","associatedReferences (Górski et al. 2017)",NA,"Górski et al. 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"141___94",TRUE
"146","96",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus","2013",NA,"río elizabeth","-49.1980555556","-74.1436111111","Górski, K., González","722",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"146___96",FALSE
"147","97",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus","2014","2014-04-24","lago evelyn. bahia elizabeth. costeras canal mesier limite region - peninsula exmouth","-49.195","-74.141","OrigenReg: Base Dato",NA,NA,NA,"1","associatedReferences (Górski et al. 2017)",NA,"Górski et al. 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"147___97",FALSE
"153","101",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus","2013",NA,"lago evelyn","-49.1952777782","-74.1405555556","Górski, K., González","723",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"153___101",FALSE
"157","103",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-03",NA,"-45.385","-74.1367",NA,NA,"cimar1_72_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"175","118","good","matched","2_core","2","2","1","datasetName;canonicalName","mma2","galaxias globiceps",NA,NA,"río cipresal. costa occidental de la isla de chiloé. costeras vertientes oeste entre rio chepu y rio cucao","-42.604","-74.123","FuenteReg: Murillo &",NA,NA,NA,"1","also in Cussac et al. 2004",NA,"Cussac et al., 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"175___118",TRUE
"176","119",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-26",NA,"-44.5733","-74.1217",NA,NA,"cimar1_97_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"194","128",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","aplochiton marinus","2011","2011-01-23","lago huelde, chiloé. pequeño lago costero. costeras vertientes oeste entre rio chepu y rio cucao","-42.595","-74.117","OrigenReg: Alo, D., ",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"194___128",FALSE
"301","230",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2006",NA,"lago cucao","-42.6394560004","-74.0669899996","Habit, E., Gonzalez,","761",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"301___230",FALSE
"302","231",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago cucao","-42.6394560004","-74.0669899996","Cussac, V.E.; Barran","519",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"302___231",FALSE
"303","232",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus","2007","2007-12-22","lago cucuao. en cucao. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)","-42.648","-74.058","OrigenReg: Base Dato",NA,NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"303___232",FALSE
"309","237",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-02",NA,"-45.7283","-74.04",NA,NA,"cimar1_63_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"311","238",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"u29, chiloé","-41.9600000004","-74.0399999996","Vanhaecke, D., Garci","1253",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"311___238",FALSE
"312","239",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra","2007","2007-12-03","u29, chiloé","-41.9590000001","-74.0399999996","Vanhaecke D, Garcia ","1244",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"312___239",FALSE
"319","246",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus","2007","2007-11-29","u24, chiloé","-41.811","-74.031","Vanhaecke D, Garcia ","1233",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"319___246",FALSE
"329","256",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus","2007","2007-12-02","u28, chiloé","-41.9459999996","-74.0240000001","Vanhaecke D, Garcia ","1239",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"329___256",FALSE
"330","257",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra","2007","2007-12-02","u28, chiloé","-41.9459999996","-74.0240000001","Vanhaecke D, Garcia ","1243",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"330___257",FALSE
"336","263",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus","2007","2007-12-01","puñihuil","-41.9310000003","-74.0229999998","Vanhaecke D, Garcia ","1238",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"336___263",FALSE
"345","270",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",NA,NA,"u28, chiloé","-41.9499999997","-74.02","Vanhaecke, D., Garci","1249",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"345___270",FALSE
"346","271",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"u28, chiloé","-41.9499999997","-74.02","Vanhaecke, D., Garci","1252",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"346___271",FALSE
"351","276",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus","2007","2007-12-04","u30, chiloé","-41.9840000001","-74.0119999998","Vanhaecke D, Garcia ","1240",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"351___276",FALSE
"362","277",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"puerto bueno","-50.9666666666","-74.0000000004","Cussac, V., Ortubay,","388",NA,NA,NA,"Chango coordinates to -50,99286°, -74,21539°",NA,NA,"-50,99286","-74,21539",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"362___277",FALSE
"363","278",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"los chonos","-44.9999999999","-74.0000000004","Rademacher K. 2007. ","1073",NA,NA,"0","Remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"363___278",FALSE
"368",NA,"unlink, record via iDigBio","no_match","no_match",NA,NA,"0",NA,"gbif","galaxias maculatus",NA,NA,"patagonia, port otway.","-53.308676","-73.987166",NA,"22690","urn:catalog:cas:su(ich):22690","cas","1","change coordinates to -46.833333, -75.300000",NA,NA,"-46.833333","-75.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"368___NA",TRUE
"369","282",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","idig","galaxias maculatus",NA,NA,"patagonia, port otway.","-53.308676","-73.987166",NA,"22690","urn:catalog:cas:su(ich):22690","cas","0","change coordinates to -46.833333, -75.300000",NA,NA,"-46.833333","-75.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"369___282",FALSE
"379","291",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus","2007","2007-11-29","u25, chiloé","-41.8139999999","-73.9710000003","Vanhaecke D, Garcia ","1234",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"379___291",FALSE
"383","294",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"laguna san rafael","-46.6666666671","-73.9666666674","Rademacher K. 2007. ","1063",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"383___294",FALSE
"384","295",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias globiceps",NA,NA,"río cipresales","-42.6166666671","-73.9666666674","Cussac, V., Ortubay,","387",NA,NA,"0","Remove. bad coordinates. See other record from Rio Cipresal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"384___295",FALSE
"396","307",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus","2007","2007-11-30","u26, chiloé","-41.8859999999","-73.9619999999","Vanhaecke D, Garcia ","1236",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"396___307",FALSE
"400","311",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago tepuhueico","-42.7930189998","-73.9600109999","Habit, E., Gonzalez,","769",NA,NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"400___311",FALSE
"401","312",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago tepuhueico","-42.7930189998","-73.9600109999","Cussac, V.E.; Barran","526",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"401___312",FALSE
"402","313",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2006",NA,"lago tepuhueico","-42.7930189998","-73.9600109999","Habit, E., Gonzalez,","768",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"402___313",FALSE
"403","314",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago tepuhueico","-42.7930189998","-73.9600109999","Cussac, V.E.; Barran","527",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"403___314",FALSE
"408","320",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus","2007","2007-11-30","u27, chiloé","-41.8929999998","-73.959","Vanhaecke D, Garcia ","1237",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"408___320",FALSE
"410","322",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-26",NA,"-44.5633","-73.955",NA,NA,"cimar1_96_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"419","329",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","odontesthes brevianalis",NA,NA,"lago huillinco","-42.6599999999","-73.9499999996","Hughes, LC, Cardoso,","828",NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"419___329",FALSE
"420","330",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago huillinco","-42.670143","-73.9482679998","Habit, E., Gonzalez,","763",NA,NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"420___330",FALSE
"421","331",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago huillinco","-42.670143","-73.9482679998","Cussac, V.E.; Barran","520",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"421___331",FALSE
"422","332",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2006",NA,"lago huillinco","-42.670143","-73.9482679998","Habit, E., Gonzalez,","762",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"422___332",FALSE
"423","333",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago huillinco","-42.670143","-73.9482679998","Cussac, V.E.; Barran","521",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"423___333",FALSE
"544","449",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus","2007","2007-12-22","lago tepuhueico. en lodge tepuhueico. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)","-42.803","-73.924","OrigenReg: Base Dato",NA,NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"544___449",FALSE
"549","451","unlink, same collection diff batch","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","galaxiidae","1968","1968-04-07","chiloe' island","-42.5","-73.92",NA,"a22279","58746fd2-cb16-4b27-97c6-5d98b423d12e","nmv","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"549___451",TRUE
"552","455",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2007",NA,"sitio de muestreo granja 2, chiloé","-42.4206","-73.9194999996","Consuegra, S., Phill","273",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"552___455",FALSE
"558","460",NA,"matched","2_core","2","2","1","datasetName;canonicalName","gbif","diplomystes chilensis","1853","1853-07","water body: into southeastern pacific ocean; chiloè island, flüsse/rivers","-42.5","-73.91667",NA,"smns-z-pi-000357 / 1243849 / smns-z-pi-000357","http://id.smns-bw.org/smns/collection/781779/1243849/785891","smns",NA,"Remove. Preserved specimen. Most likely not from Chiloé, as Poeppig did not sample in Chiloé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"559","461",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"canales de chiloé","-42.666666667","-73.9166666666","Rademacher K. 2007. ","1072",NA,NA,"0","Remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"559___461",FALSE
"560","462",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"canales de chiloé","-42.666666667","-73.9166666666","Rademacher K. 2007. ","1081",NA,NA,"0","Remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"560___462",FALSE
"650","552",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-26",NA,"-44.47","-73.9033",NA,NA,"cimar1_95_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"902","802","good","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus","2006","2006-07-17","lago huillinco. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)","-42.67","-73.897","OrigenReg: Base Dato",NA,NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"902___802",TRUE
"921","817",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-03",NA,"-45.4567","-73.88",NA,NA,"cimar1_73_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"941","837",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-02",NA,"-45.7233","-73.8717",NA,NA,"cimar1_62_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"945","841",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-25",NA,"-43.7083","-73.85",NA,NA,"cimar1_33_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"954","847",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-01",NA,"-45.5933","-73.8383",NA,NA,"cimar1_74_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"955","848",NA,"matched","2_core","2","2","1","datasetName;canonicalName","subpesca-1","galaxias globiceps","2008",NA,NA,"-42.100911","-73.832383","INGENDESA (NA) Minic","5445",NA,NA,NA,"Remove. most likely G. platei. Record from estudio de impacto ambiental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"967","858",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago natri","-42.79468","-73.8136410003","Habit, E., Gonzalez,","765",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"967___858",FALSE
"968","859",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago natri","-42.79468","-73.8136410003","Cussac, V.E.; Barran","522",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"968___859",FALSE
"969","860",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2006",NA,"lago natri","-42.79468","-73.8136410003","Habit, E., Gonzalez,","764",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"969___860",FALSE
"970","861",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago natri","-42.79468","-73.8136410003","Cussac, V.E.; Barran","523",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"970___861",FALSE
"988","874",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","brachygalaxias bullocki","2002",NA,"río puntra. rio chepu","-42.118","-73.809","FuenteReg: Gonzalez ",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"988___874",FALSE
"990","875",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","cheirodon australe","2002",NA,"río puntra. rio chepu","-42.118","-73.809","FuenteReg: Gonzalez ",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"990___875",FALSE
"992","876",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias platei","2002",NA,"río puntra. rio chepu","-42.118","-73.809","FuenteReg: Gonzalez ",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"992___876",FALSE
"994","877",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","trichomycterus areolatus","2002",NA,"río puntra. rio chepu","-42.118","-73.809","FuenteReg: Gonzalez ",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"994___877",FALSE
"1021","895",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","cheirodon australe","1993",NA,"lago tarahuín. en zona litoral. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)","-42.717","-73.8","FuenteReg: Campos et",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"1021___895",FALSE
"1052","914",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus","2006","2006-12-22","lago tarahuin. costera vertiente oeste entre rio cucao (incluido) y rio medina (incluido)","-42.722","-73.781","OrigenReg: Base Dato",NA,NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"1052___914",FALSE
"1125","984","good","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus","2006","2006-07-17","lago natri. costeras vertientes este entre punta ahoni y punta yatac","-42.804","-73.778","OrigenReg: Base Dato",NA,NA,NA,NA,"associatedReference: (Habit et al. 2012)",NA,"Habit et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"1125___984",TRUE
"1134","992",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-01",NA,"-46.4483","-73.7767",NA,NA,"cimar1_52_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"1166","1022",NA,"matched","2_core","2","2","1","datasetName;canonicalName","agui","mugil cephalus",NA,NA,"isla grande de chiloé","-42.4902777778","-73.7591666673","Ministerior de Medio","959",NA,NA,NA,"Remove: Imprecise record coming from a pers. com. with G. Pequeño, but no single waterbody is precised. Imprecise record.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
